total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-45.676,25.0,1.861,440.0,48.083,rvi_lower_signal^6^3|bb_neutral^160.0^2.5&price_crossunder_ema^20|emacd_start_decrease^45^108|rvi_crossunder_signal^90^63&trailing_stop^34^1.5|emacd_start_increase^55^99
-44.625,29.932,1.465,441.0,47.382,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|rvi_crossunder_signal^120^60|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-44.529,25.754,1.796,431.0,46.514,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&mass_crossover1^80^72|price_crossunder_ema^20|emacd_start_decrease^45^108&trailing_stop^34^1.5|emacd_start_increase^55^99
-44.296,25.057,1.875,435.0,46.841,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^20|emacd_start_decrease^45^108|price_crossunder_sma^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-44.283,28.719,1.545,484.0,47.628,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|roc_crossunder0^30|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-44.283,26.471,1.75,442.0,47.414,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^10|price_crossunder_ema^25|rvi_crossunder_signal^90^63&trailing_stop^34^1.5|emacd_start_increase^55^99
-44.095,25.4,1.822,437.0,47.356,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^10|emacd_start_decrease^45^108|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-43.915,30.926,1.41,443.0,47.419,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_sma^45|rvi_crossunder_signal^120^60&roc_crossover0^30|trailing_stop^34^1.5
-43.828,29.461,1.493,482.0,47.269,bb_neutral^160.0^2.5|kc_neutral^55.0^66.0^2.7&adx_plus_crossunder_minus^8|roc_crossunder0^30|rvi_crossunder_signal^90^63&roc_crossover0^30|trailing_stop^34^1.5
-43.743,27.354,1.69,446.0,46.96,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^25|rvi_crossunder_signal^90^63&trailing_stop^34^1.5|emacd_start_increase^55^99
-43.688,21.324,2.216,408.0,46.403,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&rsi_fast_crossunder_slow^25^60|emacd_histogram_start_decrease_2^110^154^121|smacd_histogram_start_decrease^90^234^117&trailing_stop^34^1.5|emacd_start_increase^55^99
-43.459,26.984,1.707,441.0,46.618,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|roc_crossunder0^40|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-43.345,26.027,1.789,438.0,46.454,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^10|roc_crossunder0^40|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-42.906,24.943,1.931,437.0,44.83,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^20|emacd_start_decrease^50^100|sma_fast_crossunder_slow_3^40^112&trailing_stop^34^1.5|emacd_start_increase^55^99
-42.825,27.703,1.677,444.0,46.095,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^25|rvi_crossunder_signal^120^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-42.713,31.075,1.382,428.0,45.843,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|rsi_fast_crossunder_slow^25^60|price_crossunder_sma^60&roc_crossover0^30|trailing_stop^34^1.5
-42.641,31.066,1.41,441.0,45.882,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_sma^45|rvi_crossunder_signal^90^63&roc_crossover0^30|trailing_stop^34^1.5
-42.607,22.384,2.103,411.0,46.153,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&emacd_start_decrease^50^100|rvi_crossunder_signal^90^63|price_crossunder_sma^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-42.569,27.416,1.703,445.0,45.778,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|rsi_fast_crossunder_slow^25^60|sma_fast_crossunder_slow_3^40^112&trailing_stop^34^1.5|emacd_start_increase^55^99
-42.463,30.275,1.471,436.0,45.02,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^20|price_crossunder_sma^60&roc_crossover0^30|trailing_stop^34^1.5
-42.281,25.694,1.839,432.0,45.723,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^10|price_crossunder_ema^25|emacd_start_decrease^45^108&trailing_stop^34^1.5|emacd_start_increase^55^99
-42.263,30.645,1.453,434.0,45.143,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^20|emacd_start_decrease^45^108&roc_crossover0^30|trailing_stop^34^1.5
-42.252,27.854,1.667,438.0,45.478,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|rvi_crossunder_signal^90^63|roc_crossunder0^40&trailing_stop^34^1.5|emacd_start_increase^55^99
-42.146,28.959,1.57,442.0,45.611,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_sma^45|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-42.076,26.267,1.795,434.0,45.539,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^10|emacd_start_decrease^45^108|rvi_crossunder_signal^120^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-41.784,30.947,1.433,433.0,44.482,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^20|price_crossunder_sma^45&roc_crossover0^30|trailing_stop^34^1.5
-41.606,30.485,1.473,433.0,44.518,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^20|emacd_start_decrease^50^100&roc_crossover0^30|trailing_stop^34^1.5
-41.446,27.991,1.604,468.0,45.137,bb_neutral^160.0^2.5|kc_neutral^55.0^66.0^2.7&adx_plus_crossunder_minus^8|roc_crossunder0^30|smacd_histogram_start_decrease_2^170^408^204&roc_crossover0^30|trailing_stop^34^1.5
-41.436,31.382,1.41,427.0,45.29,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|rvi_crossunder_signal^120^60|emacd_histogram_start_decrease_2^230^506^299&roc_crossover0^30|trailing_stop^34^1.5
-41.395,25.173,1.933,433.0,43.369,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^20|emacd_start_decrease^45^108|sma_fast_crossunder_slow_3^40^112&trailing_stop^34^1.5|emacd_start_increase^55^99
-41.297,30.206,1.488,437.0,44.292,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|rvi_crossunder_signal^90^63|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-41.259,29.613,1.539,439.0,42.891,rvi_lower_signal^6^3|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^20|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-41.245,21.078,2.285,408.0,43.964,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&emacd_start_decrease^50^100|rsi_fast_crossunder_slow^25^60|smacd_histogram_start_decrease^90^234^117&trailing_stop^34^1.5|emacd_start_increase^55^99
-41.148,29.907,1.509,428.0,42.138,kc_neutral^55.0^66.0^2.7|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^20|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-41.057,26.651,1.788,439.0,44.292,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^10|rsi_fast_crossunder_slow^25^60|sma_fast_crossunder_slow_3^40^112&trailing_stop^34^1.5|emacd_start_increase^55^99
-41.001,21.287,2.237,404.0,44.264,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&emacd_start_decrease^50^100|rvi_crossunder_signal^90^63|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-40.938,29.977,1.517,437.0,43.656,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_ema^20|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-40.873,29.705,1.549,441.0,44.414,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|price_crossunder_sma^45|rvi_crossunder_signal^90^63&trailing_stop^34^1.5|emacd_start_increase^55^99
-40.824,21.622,2.217,407.0,43.566,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&emacd_start_decrease^50^100|roc_crossunder0^40|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-40.586,30.841,1.458,428.0,43.519,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^10|price_crossunder_ema^20|emacd_start_decrease^50^100&roc_crossover0^30|trailing_stop^34^1.5
-40.341,22.439,2.158,410.0,43.641,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&emacd_start_decrease^50^100|rvi_crossunder_signal^90^63|roc_crossunder0^40&trailing_stop^34^1.5|emacd_start_increase^55^99
-40.225,25.463,1.876,432.0,43.192,rvi_lower_signal^6^3|convexity_higher1^16^EMA&price_crossunder_ema^25|roc_crossunder0^40|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-40.017,30.282,1.491,426.0,42.683,bb_neutral^160.0^2.5|kc_neutral^55.0^66.0^2.7&adx_plus_crossunder_minus^8|price_crossunder_ema^20|price_crossunder_sma^60&roc_crossover0^30|trailing_stop^34^1.5
-39.945,30.023,1.521,433.0,42.62,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^10|price_crossunder_ema^20|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-39.723,31.905,1.378,420.0,43.024,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|rsi_fast_crossunder_slow^25^60|emacd_histogram_start_decrease_2^230^506^299&roc_crossover0^30|trailing_stop^34^1.5
-39.665,30.093,1.502,432.0,42.555,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^20|emacd_start_decrease^45^108|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-39.635,23.245,2.082,413.0,43.088,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&rvi_crossunder_signal^90^63|rsi_fast_crossunder_slow^25^60|emacd_histogram_start_decrease_2^230^506^299&trailing_stop^34^1.5|emacd_start_increase^55^99
-39.594,31.529,1.419,425.0,42.901,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|rvi_crossunder_signal^90^63|emacd_histogram_start_decrease_2^230^506^299&roc_crossover0^30|trailing_stop^34^1.5
-39.484,24.13,2.016,431.0,43.059,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^25|emacd_start_decrease^50^100|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-39.461,30.445,1.471,427.0,42.266,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^20|emacd_start_decrease^45^108|price_crossunder_sma^60&roc_crossover0^30|trailing_stop^34^1.5
-39.457,29.93,1.517,431.0,42.356,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^20|emacd_start_decrease^50^100|roc_crossunder0^40&roc_crossover0^30|trailing_stop^34^1.5
-39.385,21.212,2.312,396.0,42.737,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&emacd_start_decrease^50^100|rvi_crossunder_signal^90^63|emacd_histogram_start_decrease_2^110^154^121&trailing_stop^34^1.5|emacd_start_increase^55^99
-39.226,25.346,1.911,434.0,43.019,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^25|rvi_crossunder_signal^120^60|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-39.142,25.349,1.905,430.0,42.852,rvi_lower_signal^6^3|bb_neutral^160.0^2.5&price_crossunder_ema^25|rvi_crossunder_signal^90^63|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-39.068,24.829,1.979,439.0,42.779,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&price_crossunder_ema^25|rsi_fast_crossunder_slow^25^60|smacd_histogram_start_decrease^90^234^117&trailing_stop^34^1.5|emacd_start_increase^55^99
-38.968,31.148,1.438,427.0,42.855,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|emacd_start_decrease^45^108|price_crossunder_sma^45&roc_crossover0^30|trailing_stop^34^1.5
-38.756,20.948,2.347,401.0,41.131,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&mass_crossover1^90^27|emacd_start_decrease^50^100|rsi_fast_crossunder_slow^25^60&trailing_stop^34^1.5|emacd_start_increase^55^99
-38.629,30.986,1.452,426.0,42.537,bb_neutral^160.0^2.5|convexity_higher1^16^EMA&adx_plus_crossunder_minus^8|emacd_start_decrease^50^100|price_crossunder_sma^45&roc_crossover0^30|trailing_stop^34^1.5
