datetime,open,high,low,close,volume,bb_neutral^12.0^1.5|kdj_d_neutral^140^126^98^75^25&smi_k_crossunder_d_2^250^225^225^85|smacd_start_decrease^210^420&trailing_stop^34^2.0|trailing_stop^34^2.5,smi_d_neutral^150^75^135^10.0^-10.0^SMA|convexity_higher1^16^EMA&rsi_crossunder50^60|price_crossunder_sma^140&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^3.0,smacd_histogram_decrease^210^420^252|kdj_d_oversold^8^3^2^50&emacd_histogram_start_decrease_2^130^312^169|ma_atr_short_signal^8.0^10.0^2.6&smacd_start_increase^210^294|trailing_stop^34^3.0,emacd_lower_signal^150^390^150|ma_atr_short_period^6.0^7.0^1.4&price_crossunder_sma^150|adx_crossunder_threshold^180.0^10.0&smacd_start_increase^210^294|trailing_stop^34^2.5,roc_lower0^20|smacd_lower_signal^230^322^230&mass_crossunder1^210^63|price_crossunder_sma^140&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^3.0,emacd_lower_signal^150^390^150|kdj_d_oversold^8^3^2^50&price_crossunder_sma^150|adx_crossunder_threshold^180.0^10.0&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^2.5,ma_atr_short_period^30.0^36.0^1.0|skew_positive^140^EMA&emacd_crossunder_signal^110^198^66|kc_price_crossunder_high_2^20.0^24.0^1.5&trailing_stop^34^2.0|trailing_stop^34^3.0,ema_fast_lower_slow^140^196|stoch_k_lower_d^23^16^7&stoch_k_crossunder50^240^216|kc_price_crossunder_high^60.0^24.0^3.7&trailing_stop^34^2.0|trailing_stop^34^3.0,rvi_signal_neutral^14^6^30.0^-30.0^SMA|adx_lower_threshold^40.0^10.0&trix_crossunder_signal^90^63|smacd_histogram_start_decrease^160^416^208&smacd_start_increase^210^294|trailing_stop^34^2.0,smacd_histogram_decrease^210^420^252|smi_d_neutral^160^80^144^30.0^-30.0^SMA&smi_k_crossunder_d^150^135^105|ema_fast_crossunder_slow^220^440&trailing_stop^34^3.0|trailing_stop^34^2.5,stoch_k_lower_d^23^16^7|adx_lower_threshold^40.0^10.0&emacd_histogram_start_decrease^230^598^322|ema_fast_crossunder_slow^220^440&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^2.0,kdj_k_lower_d^20^12^18|skew_positive^180^EMA&trix_crossunder_signal^90^63|adx_crossunder_threshold^180.0^10.0&trailing_stop^34^3.0|trailing_stop^34^2.5,kdj_d_oversold^8^3^2^50|mass_higher1^25^20&smacd_start_decrease^180^324|smacd_crossunder_signal_3^120^216^108&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^2.5,rvi_lower_signal^12^11|adx_lower_threshold^40.0^10.0&mass_crossover1^100^50|smacd_start_decrease^210^420&trailing_stop^34^2.0|trailing_stop^34^2.5,kdj_d_oversold^8^3^2^50|stoch_k_neutral^110^77^75^25&smacd_start_decrease^180^324|smacd_crossunder_signal_3^120^216^108&kc_price_crossover_low^10.0^10.0^3.4999999999999996|trailing_stop^34^2.5,smacd_decrease^45^90|emacd_decrease^8^18&smacd_start_decrease^210^420|adx_crossover_threshold^45.0^5.0&kc_price_crossover_low^20.0^8.0^3.8999999999999995|trailing_stop^34^3.0
2026-04-07 17:30:00,11.575,11.585,11.5725,11.58,1241.0,0.9305677888076529,0.977995194738613,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.024739361436641,0.9907190294329935,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-07 17:45:00,11.58,11.59,11.5775,11.585,2098.0,0.9301358233648882,0.9775662863105623,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.024739361436641,0.9902890143824667,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-07 18:00:00,11.5875,11.595,11.5775,11.5825,5984.0,0.9303518060862708,0.9777807405245877,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.024739361436641,0.9905040219077301,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-07 18:15:00,11.585,11.5875,11.575,11.58,1038.0,0.9305677888076529,0.977995194738613,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.024739361436641,0.9907190294329935,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 00:00:00,11.52,11.52,11.405,11.475,11570.0,0.9396390631057092,0.9870022717276759,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.024739361436641,0.9997493454940558,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 00:15:00,11.475,11.5075,11.4725,11.5,1948.0,0.9374792358918862,0.9848577295874228,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.024739361436641,0.9975992702414218,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 00:30:00,11.5025,11.51,11.4875,11.4925,857.0,0.9381271840560332,0.9855010922294987,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0251087376592014,0.9982442928172119,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 00:45:00,11.4925,11.495,11.4775,11.485,1566.0,0.93877513222018,0.9861444548715748,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0257607698261215,0.9988893153930021,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 01:00:00,11.4875,11.515,11.4775,11.5125,1172.0,0.9363993222849749,0.9837854585172963,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0233699852140807,0.9965242326151049,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 01:15:00,11.515,11.54,11.5,11.5325,1395.0,0.9341714605139164,0.9820698248050939,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0216312327689598,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 01:30:00,11.5325,11.5475,11.5275,11.5475,610.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 01:45:00,11.5475,11.5675,11.54,11.5625,1148.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 02:00:00,11.5625,11.5775,11.56,11.57,851.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 02:15:00,11.57,11.575,11.5625,11.57,330.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 02:30:00,11.57,11.5725,11.56,11.565,247.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 02:45:00,11.5675,11.5725,11.565,11.565,102.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 03:00:00,11.565,11.565,11.5525,11.5525,207.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 03:15:00,11.555,11.555,11.5475,11.555,77.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 03:30:00,11.5525,11.555,11.5475,11.55,71.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 03:45:00,11.55,11.5575,11.545,11.55,103.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 04:00:00,11.55,11.5525,11.545,11.5525,79.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 04:15:00,11.5525,11.555,11.55,11.5525,40.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 04:30:00,11.5525,11.56,11.5525,11.56,40.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 04:45:00,11.5625,11.5625,11.5525,11.555,53.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 05:00:00,11.56,11.56,11.5575,11.56,37.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 05:15:00,11.56,11.5625,11.5575,11.5575,34.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 05:30:00,11.555,11.565,11.5525,11.5625,240.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 05:45:00,11.56,11.5625,11.5525,11.5575,172.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 06:00:00,11.5575,11.56,11.545,11.5475,188.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 06:15:00,11.5475,11.5575,11.5475,11.555,77.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 06:30:00,11.555,11.565,11.555,11.56,265.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 06:45:00,11.5575,11.5675,11.5575,11.5625,117.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 07:00:00,11.565,11.575,11.5625,11.57,259.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 07:15:00,11.5675,11.58,11.5675,11.575,217.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 07:30:00,11.5725,11.575,11.5675,11.575,224.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 07:45:00,11.5725,11.5725,11.565,11.57,104.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 08:00:00,11.5675,11.5725,11.5575,11.57,159.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 08:15:00,11.5675,11.58,11.5675,11.5775,114.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 08:30:00,11.58,11.58,11.565,11.57,252.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 08:45:00,11.5675,11.585,11.5625,11.575,611.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 09:00:00,11.5775,11.5775,11.57,11.5725,355.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 09:15:00,11.5725,11.58,11.57,11.5775,100.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 09:30:00,11.5775,11.585,11.57,11.58,154.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 09:45:00,11.585,11.6,11.5825,11.6,549.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 10:00:00,11.6,11.6,11.5875,11.5975,246.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 10:15:00,11.5975,11.605,11.5925,11.595,171.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 10:30:00,11.595,11.6,11.5925,11.5925,113.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 10:45:00,11.5925,11.595,11.59,11.5925,160.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 11:00:00,11.595,11.5975,11.5875,11.5925,91.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 11:15:00,11.5925,11.6125,11.59,11.59,740.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 11:30:00,11.595,11.5975,11.55,11.5775,1960.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 11:45:00,11.575,11.585,11.5725,11.575,212.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 12:00:00,11.5725,11.585,11.56,11.5625,1363.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 12:15:00,11.5625,11.575,11.545,11.5675,1144.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9960136518771331,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 12:30:00,11.5675,11.575,11.5625,11.5675,176.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.995513651877133,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 13:30:00,11.5625,11.6,11.5475,11.595,6032.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9931363015421428,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 13:45:00,11.5925,11.5975,11.575,11.5975,2339.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.9929201787844164,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 14:00:00,11.5975,11.6225,11.595,11.6075,3307.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 14:15:00,11.6075,11.61,11.5925,11.5975,2510.0,0.9341714605139164,0.9802830995209421,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 14:30:00,11.5975,11.63,11.5975,11.625,2248.0,0.9341714605139164,0.9774118988311382,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 14:45:00,11.625,11.6275,11.6025,11.6075,1224.0,0.9341714605139164,0.9789208447246498,0.9522066182362464,0.9687164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 15:00:00,11.6075,11.6125,11.59,11.5975,1563.0,0.9341714605139164,0.979783099520942,0.9522066182362464,0.9690779640765557,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 15:15:00,11.595,11.595,11.58,11.5925,1361.0,0.9341714605139164,0.9802142269190883,0.9522066182362464,0.9695087200532948,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 15:30:00,11.5925,11.6025,11.59,11.59,1225.0,0.9341714605139164,0.9804297906181614,0.9522066182362464,0.9697240980416644,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 15:45:00,11.59,11.615,11.59,11.605,1278.0,0.9341714605139164,0.9791364084237228,0.9522066182362464,0.9684318301114467,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 16:00:00,11.605,11.6075,11.5925,11.6075,703.0,0.9341714605139164,0.9789208447246498,0.9522066182362464,0.9682164521230772,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 16:15:00,11.6075,11.615,11.5975,11.6025,924.0,0.9341714605139164,0.9793519721227959,0.9522066182362464,0.9686472080998165,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 16:30:00,11.605,11.6075,11.5925,11.6,496.0,0.9341714605139164,0.979567535821869,0.9522066182362464,0.9688625860881861,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
2026-04-08 16:45:00,11.6,11.6075,11.59,11.59,1065.0,0.9341714605139164,0.9804297906181614,0.9522066182362464,0.9697240980416644,0.9452632923331649,0.9626788815511303,0.9749589146527011,0.991555687753511,0.9860623300643068,1.0198271684351197,0.9943041724129977,0.9887765307606304,1.0063209152228243,1.0055377905321425,1.002362245805204,1.0345420625140156
