total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-21.738,33.67,1.288,297.0,24.491,rvi_neutral^40^15.0^-15.0^EMA|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|second_wave_trend_2^16&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-21.685,32.997,1.345,297.0,24.233,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|rsi_crossover50^60&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-21.498,33.673,1.305,294.0,24.075,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|price_crossover_ema^130&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-21.452,30.337,1.413,267.0,26.091,rsi_neutral^14^65^35|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|rvi_crossover0^180^SMA&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-21.051,30.072,1.449,276.0,26.272,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|roc_crossover0^80&roc_crossunder0^59|trailing_stop^34^1.5
-21.0,27.935,1.618,247.0,26.133,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|price_crossover_ema^130&roc_crossunder0^59|trailing_stop^34^2.0
-20.975,36.842,1.107,304.0,25.094,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^18|roc_crossover0^80&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-20.66,27.273,1.585,253.0,23.248,rsi_neutral^14^65^35|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^130&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-20.469,33.677,1.329,291.0,23.221,kc_neutral^35.0^14.0^2.5|rsi_neutral^14^65^35&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|rsi_crossover50^60&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-20.459,33.788,1.325,293.0,23.212,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|rsi_crossover50^60&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-20.435,28.195,1.53,266.0,23.331,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^130&roc_crossunder0^59|trailing_stop^34^1.5
-20.41,27.237,1.619,257.0,24.011,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^130&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-20.389,27.799,1.574,259.0,24.045,rvi_neutral^40^15.0^-15.0^EMA|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^130&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-20.386,28.137,1.512,263.0,22.463,rsi_neutral^14^65^35|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^130&roc_crossunder0^59|trailing_stop^34^1.5
-20.286,27.734,1.585,256.0,23.85,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^120&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-20.168,36.14,1.184,285.0,22.939,rvi_neutral^23^15.0^-15.0^EMA|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|price_crossover_sma_2^90&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-20.14,28.731,1.498,268.0,23.042,rvi_neutral^40^15.0^-15.0^EMA|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^130&roc_crossunder0^59|trailing_stop^34^1.5
-20.044,26.908,1.617,249.0,23.356,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|roc_crossover0^80&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-19.949,32.601,1.363,273.0,24.495,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|rvi_crossover0^180^SMA&aroon_diff_crossunder0^109|trailing_stop^34^1.5
-19.898,28.049,1.594,246.0,23.02,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^80^160^48|second_wave_trend_2^16|price_crossover_ema^130&trailing_stop^34^1.5|trailing_stop^34^3.0
-19.855,28.163,1.591,245.0,23.034,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^80^160^48|second_wave_trend_2^16|price_crossover_ema^120&trailing_stop^34^1.5|trailing_stop^34^3.0
-19.804,29.278,1.473,263.0,22.695,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^120&roc_crossunder0^59|trailing_stop^34^1.5
-19.789,26.939,1.597,245.0,22.752,rsi_neutral^14^65^35|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|roc_crossover0^80&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-19.735,35.294,1.246,289.0,22.215,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|price_crossover_sma_2^90&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-19.684,38.835,1.05,309.0,22.259,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^18|mass_crossunder1^18^5&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-19.66,28.125,1.576,256.0,22.972,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|rsi_crossover50^60&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-19.599,32.601,1.366,273.0,25.157,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|roc_crossover0^80&aroon_diff_crossunder0^109|trailing_stop^34^1.5
-19.514,36.332,1.207,289.0,23.537,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|rvi_crossover0^130^SMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-19.473,33.904,1.33,292.0,23.423,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|roc_crossover0^80&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-19.467,29.545,1.469,264.0,22.091,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|rsi_crossover50^60&roc_crossunder0^59|trailing_stop^34^1.5
-19.399,30.534,1.44,262.0,24.394,kc_neutral^35.0^14.0^2.5|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|roc_crossover0^80&roc_crossunder0^59|trailing_stop^34^1.5
-19.325,39.731,1.009,297.0,24.967,rvi_neutral^40^15.0^-15.0^EMA|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|sma_fast_crossover_slow_3^50^80&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-19.318,31.618,1.375,272.0,23.097,rsi_neutral^14^65^35|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|second_wave_trend_2^16&roc_crossunder0^59|trailing_stop^34^1.5
-19.274,38.127,1.089,299.0,25.086,rvi_higher_signal^8^2|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|roc_crossover0^180&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-19.259,29.344,1.462,259.0,21.328,rsi_neutral^14^65^35|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|price_crossover_ema^120&roc_crossunder0^59|trailing_stop^34^1.5
-19.208,31.518,1.42,257.0,23.457,rsi_neutral^14^65^35|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|rvi_crossover0^180^SMA&aroon_diff_crossunder0^109|trailing_stop^34^1.5
-19.151,34.138,1.318,290.0,21.957,kc_neutral^35.0^14.0^2.5|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|second_wave_trend_2^16&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-19.149,38.462,1.061,299.0,23.23,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|sma_fast_crossover_slow_3^50^80&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-19.144,35.192,1.245,287.0,22.853,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^18|roc_crossover0^80&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-19.094,35.54,1.238,287.0,23.393,rvi_higher_signal^8^2|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^16|roc_crossover0^180&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-19.093,34.266,1.303,286.0,22.193,rvi_neutral^23^15.0^-15.0^EMA|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|second_wave_trend_2^16&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-19.051,30.189,1.436,265.0,21.681,rvi_neutral^40^15.0^-15.0^EMA|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|rsi_crossover50^60&roc_crossunder0^59|trailing_stop^34^1.5
-18.923,29.615,1.459,260.0,20.713,rsi_neutral^14^65^35|convexity_higher1^16^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|rsi_crossover50^60&roc_crossunder0^59|trailing_stop^34^1.5
-18.848,34.932,1.274,292.0,21.048,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^18^29|second_wave_trend_2^18|mass_crossunder1^18^5&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-18.734,30.469,1.509,256.0,24.664,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|roc_crossover0^80&aroon_diff_crossunder0^109|trailing_stop^34^1.5
-18.714,29.73,1.457,259.0,20.505,kc_neutral^35.0^14.0^2.5|rsi_neutral^14^65^35&emacd_histogram_start_increase^70^154^56|second_wave_trend_2^16|rsi_crossover50^60&roc_crossunder0^59|trailing_stop^34^1.5
-18.657,30.83,1.479,253.0,24.692,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|roc_crossover0^80&trailing_stop^34^1.5|trailing_stop^34^3.0
-18.657,30.83,1.479,253.0,24.692,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|roc_crossover0^80&trailing_stop^34^1.5|trailing_stop^34^2.0
-18.657,30.83,1.479,253.0,24.692,rsi_neutral^14^65^35|convexity_higher1^16^EMA&rsi_fast_crossover_slow^18^29|mass_crossunder1^18^5|roc_crossover0^80&trailing_stop^34^1.5|trailing_stop^34^3.5
