param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
110.0,sma_fast_crossover_slow_2,[110 220],sma_fast_crossover_slow_2^110^220,4,0,4,0.001,0.5526717557710067,4,0.457,0.326,100.0,100.0,1.402,-1.0,0.3647448773006135,4,0.936,0.321,100.0,100.0,2.916,-1.0,0.8462489719626167,4,0.721,0.47,100.0,100.0,1.534,-1.0,0.5821231276595745,220,,
230.0,smacd_crossover_signal_2,[230 414 299],smacd_crossover_signal_2^230^414^299,4,0,6,0.001,0.5740395669935655,6,0.44,0.694,66.667,3.942,0.634,-1.0,0.3275273775216138,6,1.065,1.12,66.667,6.429,0.951,-1.0,0.8163890625,6,1.095,1.392,83.333,1.171,0.787,-1.0,0.826795797413793,414,299,
8.0,kc_price_crossover_low,[8.  3.  1.9],kc_price_crossover_low^8.0^3.0^1.9,4,0,4,0.001,0.6018631033867429,4,0.819,1.771,75.0,1.268,0.462,-1.0,0.5998122924901185,4,0.633,1.876,50.0,2.314,0.337,-1.0,0.4580510820895522,4,1.122,2.362,50.0,3.657,0.475,-1.0,0.8227081625740899,3.0,1.9,
160.0,ema_fast_crossover_slow,[160 256],ema_fast_crossover_slow^160^256,4,0,9,0.001,0.6071563192340451,9,0.613,0.664,77.778,3.977,0.923,-1.0,0.4687142018072289,9,0.874,0.725,77.778,15.453,1.206,-1.0,0.6855535448275861,9,1.019,0.594,88.889,32.862,1.715,-1.0,0.8356657744107742,256,,
230.0,emacd_crossover_signal_3,[230 644 299],emacd_crossover_signal_3^230^644^299,4,0,4,0.001,0.6260836302594428,4,0.859,0.811,75.0,14.608,1.059,-1.0,0.6649888655980271,4,0.775,0.96,75.0,4.386,0.807,-1.0,0.5862955729166667,4,0.787,1.153,75.0,1.477,0.683,-1.0,0.5885026279271466,644,299,
25.0,bb_price_crossover_high,[25.   3.9],bb_price_crossover_high^25.0^3.8999999999999995,4,0,5,0.001,0.6614539942870638,5,0.776,0.625,100.0,100.0,1.242,-1.0,0.610643712,5,0.754,0.427,100.0,100.0,1.766,-1.0,0.620999344262295,5,1.034,0.597,100.0,100.0,1.732,-1.0,0.849161675041876,3.8999999999999995,,
25.0,bb_price_crossover_high_2,[25.   3.9],bb_price_crossover_high_2^25.0^3.8999999999999995,4,0,5,0.001,0.6614539942870638,5,0.776,0.625,100.0,100.0,1.242,-1.0,0.610643712,5,0.754,0.427,100.0,100.0,1.766,-1.0,0.620999344262295,5,1.034,0.597,100.0,100.0,1.732,-1.0,0.849161675041876,3.8999999999999995,,
100.0,sma_fast_crossover_slow_2,[100 280],sma_fast_crossover_slow_2^100^280,4,0,3,0.0,0.6742850680100755,3,0.695,0.397,100.0,100.0,1.751,-1.0,0.5716681360201511,3,0.918,0.324,100.0,100.0,2.833,-1.0,0.8246699999999999,3,0.775,0.205,100.0,100.0,3.78,-1.0,0.70525,280,,
18.0,kc_price_crossover_low,[18.   7.   3.7],kc_price_crossover_low^18.0^7.0^3.6999999999999993,4,0,3,0.0,0.6762192344261022,3,1.019,1.88,66.667,2.876,0.542,-1.0,0.7519623776595745,3,0.535,2.182,33.333,3.595,0.245,-1.0,0.383682286892759,3,1.26,2.545,33.333,9.088,0.495,-1.0,0.9256667976424362,7.0,3.6999999999999993,
20.0,bb_price_crossover_high_2,[20.   3.9],bb_price_crossover_high_2^20.0^3.8999999999999995,4,0,2,0.0,0.8378738006430868,2,0.929,0.311,100.0,100.0,2.987,-1.0,0.8445536012861736,2,0.663,0.018,100.0,100.0,36.833,-1.0,0.60333,2,1.289,0.108,100.0,100.0,11.935,-1.0,1.17299,3.8999999999999995,,
20.0,bb_price_crossover_high,[20.   3.9],bb_price_crossover_high^20.0^3.8999999999999995,4,0,2,0.0,0.8378738006430868,2,0.929,0.311,100.0,100.0,2.987,-1.0,0.8445536012861736,2,0.663,0.018,100.0,100.0,36.833,-1.0,0.60333,2,1.289,0.108,100.0,100.0,11.935,-1.0,1.17299,3.8999999999999995,,
55.0,bb_price_crossover_low_2,[55.   1.9],bb_price_crossover_low_2^55.0^1.9,4,0,2,0.0,0.926008151417955,2,1.403,1.564,50.0,18.375,0.897,-1.0,1.0702001470588234,2,1.213,1.407,50.0,13.462,0.862,-1.0,0.9223024378109452,2,0.783,1.867,50.0,2.445,0.419,-1.0,0.5710867327262988,1.9,,
120.0,smacd_crossover_signal_3,[120 312 108],smacd_crossover_signal_3^120^312^108,4,0,2,0.0,1.0654400480925323,2,0.827,0.704,100.0,100.0,1.175,-1.0,0.6469043039772726,2,1.572,0.539,100.0,100.0,2.917,-1.0,1.4213329870129872,2,1.734,0.003,100.0,100.0,578.0,-1.0,1.57794,312,108,
