param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
220.0,trix_crossover0,[220],trix_crossover0^220,4,0,4,0.001,0.3407999067713061,4,0.146,0.602,50.0,1.796,0.243,-1.0,0.10467860465116276,4,0.578,0.477,100.0,100.0,1.212,-1.0,0.453627002096436,4,0.983,0.917,75.0,5.546,1.072,-1.0,0.7618625190839694,,,
90.0,kc_price_crossover_high,[ 90.  108.    3.7],kc_price_crossover_high^90.0^108.0^3.6999999999999993,4,4,109,0.02,0.3430689369211005,109,0.24,1.068,56.881,1.529,0.225,1.4634146341463412,0.3190112359550562,109,0.412,1.441,66.972,1.064,0.286,-35.486063902107404,0.2966457182512144,109,0.651,1.73,66.972,1.355,0.376,-6.815144766146992,0.4728480173410405,108.0,3.6999999999999993,
90.0,kc_price_crossover_high_2,[ 90.  108.    3.7],kc_price_crossover_high_2^90.0^108.0^3.6999999999999993,4,4,109,0.02,0.3430689369211005,109,0.24,1.068,56.881,1.529,0.225,1.4634146341463412,0.3190112359550562,109,0.412,1.441,66.972,1.064,0.286,-35.486063902107404,0.2966457182512144,109,0.651,1.73,66.972,1.355,0.376,-6.815144766146992,0.4728480173410405,108.0,3.6999999999999993,
110.0,tsi_crossover0,[110 99 'SMA'],tsi_crossover0^110^99^SMA,4,0,14,0.003,0.34589373458205636,14,0.162,0.902,57.143,1.229,0.18,-1.0,0.11543667405764968,14,0.748,1.07,78.571,1.615,0.699,-1.0,0.5602030654205606,13,0.797,1.042,76.923,1.818,0.765,-1.0,0.6005723896353167,99,SMA,
210.0,aroon_diff_crossover0,[210],aroon_diff_crossover0^210,4,0,15,0.003,0.35759320068514866,15,0.342,0.581,66.667,2.894,0.589,-1.0,0.2534920481927711,15,0.542,0.822,73.333,2.432,0.659,-1.0,0.40441639902676396,15,0.737,1.199,60.0,3.458,0.615,-1.0,0.5476112844036697,,,
140.0,tsi_crossover0,[140 84 'SMA'],tsi_crossover0^140^84^SMA,4,0,13,0.002,0.37268044274964407,13,0.394,0.42,69.231,4.707,0.938,-1.0,0.30167266666666664,13,0.64,0.792,84.615,1.773,0.808,-1.0,0.4842020202020202,13,0.521,1.043,76.923,0.9,0.5,-1.0,0.3829175167785235,84,SMA,
200.0,stoch_k_crossover50,[200 120],stoch_k_crossover50^200^120,4,0,11,0.002,0.39785181418379967,11,0.416,0.747,81.818,0.858,0.557,-1.0,0.3074167603748326,11,0.726,0.588,90.909,5.031,1.235,-1.0,0.5709471428571429,11,0.498,1.106,54.545,2.366,0.45,-1.0,0.3642964556962025,120,,
230.0,trix_start_increase,[230],trix_start_increase^230,4,0,12,0.002,0.42165483790757,12,0.513,0.382,83.333,5.983,1.343,-1.0,0.4073246858638744,12,0.598,0.917,75.0,1.465,0.652,-1.0,0.44589801526717554,12,0.578,1.416,58.333,1.747,0.408,-1.0,0.4211154519774011,,,
220.0,kdj_d_crossover50,[220  66  66],kdj_d_crossover50^220^66^66,4,0,9,0.002,0.4350259923791635,9,0.435,0.971,66.667,1.722,0.448,-1.0,0.3181413491246138,9,0.66,0.806,77.778,2.91,0.819,-1.0,0.49983126550868484,9,0.833,1.035,77.778,1.747,0.805,-1.0,0.6300296908212559,66,66,
180.0,adx_crossunder_threshold,[180.  10.],adx_crossunder_threshold^180.0^10.0,4,0,7,0.001,0.4419137008564494,7,0.266,0.671,42.857,3.855,0.396,-1.0,0.19358140089418777,7,0.627,0.979,57.143,3.27,0.64,-1.0,0.46700932584269655,7,1.391,2.635,57.143,3.061,0.528,-1.0,1.0251010132827325,10.0,,
