param_0,策略名称,开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,2026-03-01+总收益率%,2026-03-01+年化收益率%,2026-03-01+最大回撤%,2026-03-01+sharpe比率,2026-03-01+sortino比率,2026-03-01+calmar比率,2026-03-01+年化波动率%,2026-03-01+日波动率%,2026-03-01+均持天数,2026-03-01+交易次数,2026-03-01+交易胜率%,2026-03-01+盈亏比,2026-03-01+bar胜率%,2026-03-01+总交易成本%,2026-04-01+总收益率%,2026-04-01+年化收益率%,2026-04-01+最大回撤%,2026-04-01+sharpe比率,2026-04-01+sortino比率,2026-04-01+calmar比率,2026-04-01+年化波动率%,2026-04-01+日波动率%,2026-04-01+均持天数,2026-04-01+交易次数,2026-04-01+交易胜率%,2026-04-01+盈亏比,2026-04-01+bar胜率%,2026-04-01+总交易成本%,2026-05-01+总收益率%,2026-05-01+年化收益率%,2026-05-01+最大回撤%,2026-05-01+sharpe比率,2026-05-01+sortino比率,2026-05-01+calmar比率,2026-05-01+年化波动率%,2026-05-01+日波动率%,2026-05-01+均持天数,2026-05-01+交易次数,2026-05-01+交易胜率%,2026-05-01+盈亏比,2026-05-01+bar胜率%,2026-05-01+总交易成本%,2026-06-01+总收益率%,2026-06-01+年化收益率%,2026-06-01+最大回撤%,2026-06-01+sharpe比率,2026-06-01+sortino比率,2026-06-01+calmar比率,2026-06-01+年化波动率%,2026-06-01+日波动率%,2026-06-01+均持天数,2026-06-01+交易次数,2026-06-01+交易胜率%,2026-06-01+盈亏比,2026-06-01+bar胜率%,2026-06-01+总交易成本%,filter_name,filter_params,param_1,param_2,param_3,param_4,param_5
40.0,ema_fast_higher_slow^40^72,2026-03-02 01:00:00,2026-06-17 18:15:00,7.222,26.652,9.697,1.477,1.743,2.749,18.042,0.944,2.292,47.0,36.17,2.442,45.033,0.0,1.042,13.579,4.568,0.612,0.804,2.973,22.176,1.161,1.749,17.0,29.412,2.761,45.327,0.0,-4.485,-71.265,6.333,-5.236,-6.229,-11.253,13.61,0.712,1.861,16.0,31.25,0.699,43.125,0.0,9.11,202.364,2.314,12.074,15.351,87.467,16.761,0.877,2.616,11.0,72.727,6.047,47.324,0.0,1.931,51.656,5.607,2.563,2.452,9.212,20.158,1.055,2.796,6.0,16.667,7.317,44.095,0.0,ema_fast_higher_slow,[40 72],72,,,,
25.0,ema_fast_higher_slow^25^70,2026-03-02 01:00:00,2026-06-17 18:15:00,12.868,50.706,5.386,2.81,3.429,9.415,18.047,0.945,1.766,61.0,37.705,2.769,45.145,0.0,3.387,50.546,4.144,2.28,2.997,12.197,22.169,1.16,1.565,19.0,31.579,3.233,46.095,0.0,0.665,8.468,3.206,0.622,1.006,2.641,13.62,0.713,1.861,16.0,37.5,1.971,43.125,0.0,7.334,145.529,1.966,8.681,10.98,74.029,16.765,0.878,1.693,17.0,58.824,2.993,46.831,0.0,1.146,28.163,5.386,1.393,1.325,5.229,20.211,1.058,1.398,12.0,25.0,3.609,44.204,0.0,ema_fast_higher_slow,[25 70],70,,,,
80.0,smacd_increase^80^128,2026-03-02 01:00:00,2026-06-17 18:15:00,17.667,73.545,11.743,4.082,5.23,6.263,18.019,0.943,0.377,286.0,40.909,2.04,45.052,0.0,1.179,15.484,6.263,0.699,0.964,2.472,22.15,1.159,0.372,80.0,31.25,2.404,44.814,0.0,-1.951,-26.74,5.987,-1.978,-2.347,-4.467,13.522,0.708,0.397,75.0,44.0,1.073,44.534,0.0,12.749,358.506,2.097,21.384,33.854,170.97,16.765,0.878,0.364,79.0,46.835,2.787,45.986,0.0,5.175,200.085,2.414,9.923,10.503,82.886,20.164,1.055,0.305,55.0,43.636,2.56,44.854,0.0,smacd_increase,[ 80 128],128,,,,
90.0,smacd_increase^90^144,2026-03-02 01:00:00,2026-06-17 18:15:00,26.654,122.697,4.705,6.892,8.843,26.079,17.802,0.932,0.442,244.0,44.262,2.297,45.237,0.0,7.624,146.554,2.623,6.633,9.109,55.87,22.093,1.156,0.413,72.0,47.222,1.991,45.839,0.0,2.735,39.228,2.205,3.116,4.858,17.789,12.59,0.659,0.368,81.0,39.506,2.109,43.997,0.0,14.72,471.324,2.015,28.166,43.384,233.867,16.734,0.876,0.505,57.0,45.614,4.052,46.549,0.0,-0.108,-2.368,4.705,-0.117,-0.114,-0.503,20.158,1.055,0.466,36.0,47.222,1.114,44.204,0.0,smacd_increase,[ 90 144],144,,,,
190.0,emacd_increase^190^456,2026-03-02 01:00:00,2026-06-17 18:15:00,13.688,54.448,7.773,3.022,4.11,7.005,18.018,0.943,0.775,139.0,20.144,6.313,44.496,0.0,1.345,17.839,5.482,0.806,1.057,3.254,22.12,1.158,0.661,45.0,20.0,4.631,45.134,0.0,0.067,0.828,4.192,0.061,0.098,0.197,13.614,0.713,0.62,48.0,18.75,4.444,43.394,0.0,5.353,93.815,2.36,5.596,6.929,39.748,16.764,0.877,0.872,33.0,30.303,4.919,45.915,0.0,6.52,295.755,2.292,14.684,24.333,129.016,20.141,1.054,1.049,16.0,18.75,14.178,43.012,0.0,emacd_increase,[190 456],456,,,,
220.0,emacd_increase^220^572,2026-03-02 01:00:00,2026-06-17 18:15:00,17.643,73.426,8.629,4.074,5.638,8.51,18.022,0.943,0.792,136.0,20.588,7.379,44.681,0.0,4.078,63.374,6.025,2.859,3.799,10.519,22.165,1.16,0.826,36.0,22.222,5.736,45.455,0.0,-2.19,-30.44,4.302,-2.234,-3.652,-7.075,13.627,0.713,0.451,66.0,16.667,3.672,42.656,0.0,7.195,141.528,2.253,8.475,10.775,62.827,16.699,0.874,1.066,27.0,37.037,7.031,46.479,0.0,7.923,426.151,2.082,21.166,34.819,204.703,20.134,1.054,1.678,10.0,20.0,18.638,43.879,0.0,emacd_increase,[220 572],572,,,,
20.0,smacd_histogram_increase^20^48^28,2026-03-02 01:00:00,2026-06-17 18:15:00,14.665,58.994,8.138,3.304,4.595,7.249,17.853,0.934,0.194,554.0,40.253,1.839,44.292,0.0,-0.294,-3.678,8.138,-0.166,-0.211,-0.452,22.162,1.16,0.178,167.0,37.725,1.643,44.814,0.0,3.152,46.322,3.08,3.41,5.782,15.04,13.585,0.711,0.205,145.0,37.931,2.06,43.058,0.0,7.29,144.255,3.452,8.623,13.095,41.794,16.73,0.876,0.189,152.0,44.737,1.814,45.352,0.0,3.981,133.975,4.341,6.986,10.772,30.862,19.178,1.004,0.18,93.0,41.935,2.036,43.77,0.0,smacd_histogram_increase,[20 48 28],48,28,,,
150.0,smacd_histogram_increase^150^210^120,2026-03-02 01:00:00,2026-06-17 18:15:00,29.8,142.008,4.015,7.907,10.538,35.367,17.96,0.94,0.626,172.0,52.326,1.944,45.33,0.0,15.951,515.753,3.846,23.307,34.638,134.087,22.129,1.158,0.607,49.0,59.184,2.555,47.759,0.0,2.343,32.85,2.767,2.471,2.947,11.873,13.295,0.696,0.662,45.0,55.556,1.091,43.662,0.0,5.493,97.11,4.015,5.792,6.927,24.185,16.765,0.878,0.626,46.0,52.174,1.559,46.127,0.0,3.753,123.069,3.266,6.107,8.815,37.681,20.152,1.055,0.479,35.0,42.857,2.551,42.687,0.0,smacd_histogram_increase,[150 210 120],210,120,,,
12.0,emacd_histogram_increase^12^22^8,2026-03-02 01:00:00,2026-06-17 18:15:00,4.901,17.601,8.563,0.988,1.316,2.055,17.819,0.933,0.073,1470.0,33.401,2.092,43.365,0.0,-2.546,-36.177,7.125,-1.68,-2.337,-5.077,21.535,1.127,0.066,451.0,31.707,2.032,43.918,0.0,1.732,23.442,2.885,1.728,1.947,8.125,13.57,0.71,0.07,425.0,33.412,2.151,43.461,0.0,1.543,21.454,3.806,1.281,1.647,5.637,16.748,0.877,0.08,358.0,34.916,1.976,43.521,0.0,4.134,141.614,2.469,7.009,11.941,57.366,20.206,1.058,0.07,239.0,34.31,2.428,42.037,0.0,emacd_histogram_increase,[12 22  8],22,8,,,
220.0,emacd_histogram_increase^220^352^264,2026-03-02 01:00:00,2026-06-17 18:15:00,11.773,45.811,6.54,2.54,3.146,7.005,18.035,0.944,0.589,183.0,24.044,4.485,44.422,0.0,7.495,142.945,2.906,6.448,9.045,49.196,22.168,1.16,0.551,54.0,24.074,6.853,45.134,0.0,0.512,6.466,4.111,0.475,0.799,1.573,13.604,0.712,0.465,64.0,23.438,3.501,42.321,0.0,4.991,85.547,3.623,5.099,5.999,23.615,16.776,0.878,0.64,45.0,28.889,4.176,46.338,0.0,-1.363,-34.295,6.54,-1.703,-1.63,-5.244,20.138,1.054,0.73,23.0,21.739,2.893,43.662,0.0,emacd_histogram_increase,[220 352 264],352,264,,,
