开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,策略名称
2026-02-18 03:00:00,2026-06-18,15.15,53.652,2.429,5.077,2.622,22.089,10.569,0.553,1.386,8.0,62.5,9.653,49.183,0.8,bb_neutral^140.0^2.5&trix_crossover_signal^180^162&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.15,53.652,2.429,5.077,2.622,22.089,10.569,0.553,1.386,8.0,62.5,9.653,49.183,0.8,kdj_k_higher_d^250^175^225&trix_crossover_signal^180^162&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.15,53.652,2.429,5.077,2.622,22.089,10.569,0.553,1.386,8.0,62.5,9.653,49.183,0.8,adx_plus_higher_minus^90&trix_crossover_signal^180^162&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.15,53.652,2.429,5.077,2.622,22.089,10.569,0.553,1.386,8.0,62.5,9.653,49.183,0.8,smacd_histogram_increase^170^340^102&trix_crossover_signal^180^162&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.15,53.652,2.429,5.077,2.622,22.089,10.569,0.553,1.386,8.0,62.5,9.653,49.183,0.8,smi_k_higher_d^90^72^63&trix_crossover_signal^180^162&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.15,53.652,2.429,5.077,2.622,22.089,10.569,0.553,1.386,8.0,62.5,9.653,49.183,0.8,convexity_higher1^8^SMA&trix_crossover_signal^180^162&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.15,53.652,2.429,5.077,2.622,22.089,10.569,0.553,1.386,8.0,62.5,9.653,49.183,0.8,tsi_higher_signal^140^56^56^SMA&trix_crossover_signal^180^162&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.15,53.652,2.429,5.077,2.622,22.089,10.569,0.553,1.386,8.0,62.5,9.653,49.183,0.8,kc_neutral^8.0^3.0^1.5&trix_crossover_signal^180^162&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.15,53.652,2.429,5.077,2.622,22.089,10.569,0.553,1.386,8.0,62.5,9.653,49.183,0.8,rsi_fast_higher_slow^120^336&trix_crossover_signal^180^162&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.15,53.652,2.429,5.077,2.622,22.089,10.569,0.553,1.386,8.0,62.5,9.653,49.183,0.8,rsi_neutral^90^70^30&trix_crossover_signal^180^162&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.153,53.666,1.929,5.845,2.57,27.824,9.181,0.481,1.157,6.0,83.333,9.557,50.435,0.6,mass_lower1^12^10&smi_d_crossover0^80^72^56^EMA&trailing_stop^34^3.5
2026-02-18 03:00:00,2026-06-18,15.165,53.712,5.257,4.469,2.485,10.217,12.019,0.629,0.648,24.0,54.167,2.432,48.057,2.4,rvi_overbought^17^0.0^SMA&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^2.5
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,trix_higher0^35&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,smi_d_overbought^40^36^12^0.0^SMA&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,smi_d_overbought^26^23^18^0.0^EMA&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,kdj_k_overbought^130^78^50&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,adx_lower_threshold^170.0^10.0&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,stoch_d_overbought^50^30^45^50&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,stoch_k_overbought^120^60^50&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,smi_overbought^50^40^0.0^SMA&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,kdj_d_overbought^40^36^36^50&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,stoch_d_overbought^90^36^27^50&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,stoch_k_overbought^50^35^50&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,price_higher_sma^140&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,kdj_k_overbought^70^35^50&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,kdj_d_overbought^70^63^35^50&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,smi_neutral^200^100^35.0^-35.0^SMA&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,trix_higher0^50&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.167,53.723,2.226,5.434,2.43,24.13,9.886,0.517,1.254,7.0,57.143,20.156,51.376,0.7,aroon_diff_higher0^90&trix_crossover_signal^180^162&trailing_stop^34^3.0
2026-02-18 03:00:00,2026-06-18,15.186,53.799,5.739,4.542,2.631,9.375,11.845,0.62,0.692,23.0,60.87,1.985,48.293,2.3,trix_higher_signal^60.0^24.0&smacd_histogram_start_increase_2^140^252^182&trailing_stop^34^2.5
