total+总收益率%,total+交易胜率%,total+盈亏比,total+最大回撤%,strategy_name
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&supertrend_long_signal^25.0^1.9&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,tsi_neutral^10^7^5.0^-5.0^SMA&smi_k_crossover0^140^98^EMA&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,price_higher_sma^140&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,adx_plus_higher_minus^90&kc_price_crossover_low_2^14.0^17.0^1.5&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&tsi_crossover0^180^108^SMA&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,kdj_d_overbought^70^63^35^50&adx_crossunder_threshold^190.0^10.0&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,smacd_increase^140^224&kc_price_crossover_low_2^14.0^17.0^1.5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,tsi_neutral^14^13^20.0^-20.0^SMA&bb_price_crossover_low_2^200.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&stoch_k_crossover_d_2^240^120^216^15&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,price_higher_ema^6&kc_price_crossover_low_2^25.0^10.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&smi_k_crossover_d^170^153^153&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&rsi_fast_crossover_slow^30^48&roc_crossunder0^89
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&kc_price_crossover_low_2^25.0^10.0^2.0999999999999996&roc_crossunder0^59
0.0,0.0,0.0,0.0,tsi_overbought^16^5^0.0^SMA&bb_price_crossover_low^230.0^3.4999999999999996&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,rvi_neutral^17^20.0^-20.0^SMA&kc_price_crossover_high_2^14.0^8.0^3.6999999999999993&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,emacd_histogram_increase^10^18^12&stoch_k_crossover_d_2^250^225^225^25&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,skew_negative^100^EMA&smacd_crossover_signal_3^150^300^210&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&kdj_d_crossover50^200^100^60&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,atr_fast_lower_slow^6^8&kc_price_crossover_high^8.0^3.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&tsi_crossover0^180^108^SMA&bb_price_crossunder_high^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&stoch_d_crossover50^130^52^117&roc_crossunder0^89
0.0,0.0,0.0,0.0,convexity_lower1^20^EMA&stoch_d_crossover50^130^52^117&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,adx_higher_threshold^18.0^25.0&adx_crossunder_threshold^160.0^5.0&trailing_stop^34^3.0
