datetime,open,high,low,close,volume,convexity_higher1^6^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294&trailing_stop^34^3.5|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|mass_crossover1^220^88&aroon_diff_crossunder0^89|trailing_stop^34^2.5,smacd_increase^80^128|smi_k_higher_d^50^40^35&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|tsi_crossover0^80^24^EMA|smi_d_crossover0^230^207^207^EMA&aroon_diff_crossunder0^109|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|ema_fast_crossover_slow^30^72&aroon_diff_crossunder0^89|trailing_stop^34^2.5,kc_neutral^35.0^14.0^2.5|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294&trailing_stop^34^3.0|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|mass_crossover1^220^88&trailing_stop^34^3.5|trailing_stop^34^2.5,kc_neutral^35.0^14.0^2.5|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294&aroon_diff_crossunder0^89|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|adx_crossunder_threshold^190.0^10.0&trailing_stop^34^3.5|trailing_stop^34^2.5,smacd_increase^80^128|smi_k_higher_d^50^40^35&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|mass_crossover1^220^88|ema_fast_crossover_slow^30^72&aroon_diff_crossunder0^109|trailing_stop^34^2.5,smacd_increase^80^128|smi_k_higher_d^50^40^35&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|mass_crossover1^220^88|tsi_crossover0^80^24^EMA&aroon_diff_crossunder0^109|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smi_d_crossover0^230^207^207^EMA&trailing_stop^34^3.0|trailing_stop^34^2.5,tsi_neutral^220^176^10.0^-10.0^SMA|aroon_diff_higher0^70&tsi_crossover0^50^45^EMA|ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|ema_fast_crossover_slow^30^72&trailing_stop^34^3.0|trailing_stop^34^2.5
2026-04-09 11:30:00,11.66,11.665,11.6575,11.6625,246.0,1.0526172136774934,1.055996322350861,1.0872363877306526,1.0569995419739506,1.0563225243860637,1.055781960078621,1.0565368866583038,1.056567551845345,1.0856915700396776,1.0872363877306526,1.056567551845345,1.0567851797017105
2026-04-09 11:45:00,11.6625,11.6675,11.655,11.6575,201.0,1.052185807292679,1.0555649159660467,1.0868060951316854,1.0565681355891363,1.0558911180012494,1.0553505536938066,1.0561054802734895,1.0561361454605307,1.0852612774407104,1.0868060951316854,1.0561361454605307,1.0563537733168962
2026-04-09 12:00:00,11.66,11.665,11.655,11.66,190.0,1.0524015104850863,1.055780619158454,1.087021241431169,1.0567838387815436,1.0561068211936566,1.0555662568862139,1.0563211834658968,1.056351848652938,1.0854764237401942,1.087021241431169,1.056351848652938,1.0565694765093034
2026-04-09 12:15:00,11.66,11.665,11.655,11.6575,323.0,1.052185807292679,1.0555649159660467,1.0868060951316854,1.0565681355891363,1.0558911180012494,1.0553505536938066,1.0561054802734895,1.0561361454605307,1.0852612774407104,1.0868060951316854,1.0561361454605307,1.0563537733168962
2026-04-09 12:30:00,11.6575,11.675,11.6575,11.67,825.0,1.0532643232547152,1.0566434319280829,1.0878818266291035,1.0576466515511724,1.0569696339632855,1.0564290696558427,1.0571839962355256,1.0572146614225668,1.0863370089381286,1.0878818266291035,1.0572146614225668,1.0574322892789323
2026-04-09 13:30:00,11.67,11.695,11.67,11.6875,5461.0,1.0547742456015659,1.0581533542749335,1.089387850725489,1.059156573898023,1.0584795563101361,1.0579389920026934,1.0586939185823763,1.0587245837694175,1.0878430330345141,1.089387850725489,1.0587245837694175,1.058942211625783
2026-04-09 13:45:00,11.6875,11.705,11.67,11.67,3158.0,1.0532643232547152,1.0566434319280829,1.0878818266291035,1.0576466515511724,1.0569696339632855,1.0564290696558427,1.0571839962355256,1.0572146614225668,1.0863370089381286,1.0878818266291035,1.0572146614225668,1.0574322892789323
2026-04-09 14:00:00,11.6675,11.675,11.65,11.6575,2438.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 14:15:00,11.655,11.675,11.65,11.665,1904.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 14:30:00,11.6625,11.6725,11.66,11.67,1306.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 14:45:00,11.67,11.6875,11.67,11.675,1614.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 15:00:00,11.675,11.69,11.6625,11.6725,1302.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 15:15:00,11.6725,11.68,11.655,11.675,1202.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 15:30:00,11.6725,11.6825,11.6575,11.67,1214.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 15:45:00,11.67,11.685,11.6675,11.6825,1434.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 16:00:00,11.685,11.69,11.64,11.6575,2902.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 16:15:00,11.6575,11.6675,11.64,11.64,1344.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 16:30:00,11.6425,11.6475,11.63,11.635,2295.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 16:45:00,11.635,11.65,11.63,11.6325,1049.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 17:00:00,11.6325,11.6325,11.6125,11.625,2278.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 17:15:00,11.625,11.645,11.62,11.6425,2005.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 17:30:00,11.6425,11.65,11.6275,11.6425,1859.0,1.0516858072926791,1.0550649159660468,1.0863060951316854,1.0560681355891361,1.0553911180012494,1.0548505536938066,1.0556054802734895,1.0556361454605305,1.0847612774407103,1.0863060951316854,1.0556361454605305,1.0558537733168962
2026-04-09 17:45:00,11.6425,11.6475,11.6325,11.6375,857.0,1.0507563462662672,1.054135454939635,1.0863060951316854,1.0551386745627243,1.0544616569748375,1.0539210926673948,1.0546760192470777,1.0547066844341186,1.0847612774407103,1.0863060951316854,1.0547066844341186,1.0549243122904841
2026-04-09 18:00:00,11.635,11.6625,11.6325,11.65,4535.0,1.051829998832297,1.0552091075056647,1.0863060951316854,1.056212327128754,1.0555353095408673,1.0549947452334245,1.0557496718131074,1.0557803370001484,1.0847612774407103,1.0863060951316854,1.0557803370001484,1.0559979648565139
2026-04-09 18:15:00,11.65,11.6525,11.6375,11.6425,1032.0,1.0511858072926792,1.0545649159660468,1.0863060951316854,1.0555681355891362,1.0548911180012495,1.0543505536938067,1.0551054802734896,1.0551361454605306,1.0847612774407103,1.0863060951316854,1.0551361454605306,1.055353773316896
2026-04-10 00:00:00,11.665,11.675,11.65,11.6725,761.0,1.0537625734511502,1.0571416821245179,1.0863060951316854,1.0581449017476072,1.0574678841597205,1.0569273198522777,1.0576822464319606,1.0577129116190016,1.0847612774407103,1.0863060951316854,1.0577129116190016,1.057930539475367
2026-04-10 00:15:00,11.6725,11.695,11.6725,11.6925,743.0,1.0554804175567978,1.0588595262301654,1.0863060951316854,1.0598627458532548,1.059185728265368,1.0586451639579253,1.0594000905376082,1.0594307557246492,1.0847612774407103,1.0863060951316854,1.0594307557246492,1.0596483835810147
2026-04-10 00:30:00,11.69,11.6975,11.6875,11.6925,266.0,1.0554804175567978,1.0588595262301654,1.0863060951316854,1.0598627458532548,1.059185728265368,1.0586451639579253,1.0594000905376082,1.0594307557246492,1.0847612774407103,1.0863060951316854,1.0594307557246492,1.0596483835810147
2026-04-10 00:45:00,11.69,11.6925,11.69,11.69,91.0,1.0552656870435917,1.0586447957169594,1.0863060951316854,1.0596480153400487,1.058970997752162,1.0584304334447192,1.0591853600244021,1.059216025211443,1.0847612774407103,1.0863060951316854,1.059216025211443,1.0594336530678086
2026-04-10 01:00:00,11.6875,11.69,11.67,11.6825,455.0,1.0546214955039739,1.0580006041773415,1.0863060951316854,1.059003823800431,1.0583268062125442,1.0577862419051014,1.0585411684847843,1.0585718336718253,1.0847612774407103,1.0863060951316854,1.0585718336718253,1.0587894615281908
2026-04-10 01:15:00,11.685,11.6875,11.68,11.6875,196.0,1.0550509565303858,1.0584300652037535,1.0863060951316854,1.0594332848268428,1.058756267238956,1.0582157029315133,1.0589706295111962,1.0590012946982372,1.0847612774407103,1.0863060951316854,1.0590012946982372,1.0592189225546027
2026-04-10 01:30:00,11.685,11.6875,11.68,11.6825,82.0,1.0546214955039739,1.0580006041773415,1.0863060951316854,1.059003823800431,1.0583268062125442,1.0577862419051014,1.0585411684847843,1.0585718336718253,1.0847612774407103,1.0863060951316854,1.0585718336718253,1.0587894615281908
2026-04-10 01:45:00,11.6825,11.6925,11.6825,11.6875,103.0,1.0550509565303858,1.0584300652037535,1.0863060951316854,1.0594332848268428,1.058756267238956,1.0582157029315133,1.0589706295111962,1.0590012946982372,1.0847612774407103,1.0863060951316854,1.0590012946982372,1.0592189225546027
2026-04-10 02:00:00,11.69,11.69,11.6825,11.6825,18.0,1.0546214955039739,1.0580006041773415,1.0863060951316854,1.059003823800431,1.0583268062125442,1.0577862419051014,1.0585411684847843,1.0585718336718253,1.0847612774407103,1.0863060951316854,1.0585718336718253,1.0587894615281908
2026-04-10 02:15:00,11.6825,11.6875,11.6825,11.6875,3.0,1.0550509565303858,1.0584300652037535,1.0863060951316854,1.0594332848268428,1.058756267238956,1.0582157029315133,1.0589706295111962,1.0590012946982372,1.0847612774407103,1.0863060951316854,1.0590012946982372,1.0592189225546027
2026-04-10 02:30:00,11.6875,11.69,11.68,11.6825,96.0,1.0546214955039739,1.0580006041773415,1.0863060951316854,1.059003823800431,1.0583268062125442,1.0577862419051014,1.0585411684847843,1.0585718336718253,1.0847612774407103,1.0863060951316854,1.0585718336718253,1.0587894615281908
2026-04-10 02:45:00,11.6825,11.6825,11.6725,11.675,68.0,1.0539773039643563,1.057356412637724,1.0863060951316854,1.0583596322608133,1.0576826146729266,1.0571420503654838,1.0578969769451667,1.0579276421322077,1.0847612774407103,1.0863060951316854,1.0579276421322077,1.0581452699885732
2026-04-10 03:00:00,11.675,11.675,11.6725,11.675,51.0,1.0539773039643563,1.057356412637724,1.0863060951316854,1.0583596322608133,1.0576826146729266,1.0571420503654838,1.0578969769451667,1.0579276421322077,1.0847612774407103,1.0863060951316854,1.0579276421322077,1.0581452699885732
2026-04-10 03:15:00,11.6775,11.6875,11.6775,11.685,144.0,1.05483622601718,1.0582153346905476,1.0863060951316854,1.059218554313637,1.0585415367257502,1.0580009724183075,1.0587558989979904,1.0587865641850314,1.0847612774407103,1.0863060951316854,1.0587865641850314,1.0590041920413968
2026-04-10 03:30:00,11.685,11.685,11.6825,11.6825,17.0,1.0546214955039739,1.0580006041773415,1.0863060951316854,1.059003823800431,1.0583268062125442,1.0577862419051014,1.0585411684847843,1.0585718336718253,1.0847612774407103,1.0863060951316854,1.0585718336718253,1.0587894615281908
2026-04-10 03:45:00,11.68,11.68,11.675,11.6775,56.0,1.0541920344775622,1.0575711431509298,1.0863060951316854,1.0585743627740192,1.0578973451861324,1.0573567808786897,1.0581117074583726,1.0581423726454136,1.0847612774407103,1.0863060951316854,1.0581423726454136,1.058360000501779
2026-04-10 04:00:00,11.675,11.68,11.6725,11.675,49.0,1.0539773039643563,1.057356412637724,1.0863060951316854,1.0583596322608133,1.0576826146729266,1.0571420503654838,1.0578969769451667,1.0579276421322077,1.0847612774407103,1.0863060951316854,1.0579276421322077,1.0581452699885732
2026-04-10 04:15:00,11.675,11.6775,11.675,11.6775,11.0,1.0541920344775622,1.0575711431509298,1.0863060951316854,1.0585743627740192,1.0578973451861324,1.0573567808786897,1.0581117074583726,1.0581423726454136,1.0847612774407103,1.0863060951316854,1.0581423726454136,1.058360000501779
2026-04-10 04:30:00,11.675,11.6775,11.675,11.6775,10.0,1.0541920344775622,1.0575711431509298,1.0863060951316854,1.0585743627740192,1.0578973451861324,1.0573567808786897,1.0581117074583726,1.0581423726454136,1.0847612774407103,1.0863060951316854,1.0581423726454136,1.058360000501779
2026-04-10 04:45:00,11.6775,11.6825,11.6775,11.6775,39.0,1.0541920344775622,1.0575711431509298,1.0863060951316854,1.0585743627740192,1.0578973451861324,1.0573567808786897,1.0581117074583726,1.0581423726454136,1.0847612774407103,1.0863060951316854,1.0581423726454136,1.058360000501779
2026-04-10 05:00:00,11.68,11.69,11.6775,11.69,43.0,1.0552656870435917,1.0586447957169594,1.0863060951316854,1.0596480153400487,1.058970997752162,1.0584304334447192,1.0591853600244021,1.059216025211443,1.0847612774407103,1.0863060951316854,1.059216025211443,1.0594336530678086
2026-04-10 05:15:00,11.6925,11.6925,11.69,11.69,22.0,1.0552656870435917,1.0586447957169594,1.0863060951316854,1.0596480153400487,1.058970997752162,1.0584304334447192,1.0591853600244021,1.059216025211443,1.0847612774407103,1.0863060951316854,1.059216025211443,1.0594336530678086
2026-04-10 05:30:00,11.6875,11.6875,11.68,11.685,99.0,1.05483622601718,1.0582153346905476,1.0863060951316854,1.059218554313637,1.0585415367257502,1.0580009724183075,1.0587558989979904,1.0587865641850314,1.0847612774407103,1.0863060951316854,1.0587865641850314,1.0590041920413968
2026-04-10 05:45:00,11.685,11.6875,11.68,11.6875,31.0,1.0550509565303858,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058756267238956,1.0582157029315133,1.0584706295111963,1.0590012946982372,1.0847612774407103,1.0863060951316854,1.0590012946982372,1.0592189225546027
2026-04-10 06:00:00,11.69,11.69,11.68,11.685,43.0,1.05483622601718,1.0579300652037533,1.0863060951316854,1.058933284826843,1.0585415367257502,1.0580009724183075,1.0584706295111963,1.0587865641850314,1.0847612774407103,1.0863060951316854,1.0587865641850314,1.0590041920413968
2026-04-10 06:15:00,11.685,11.695,11.6825,11.69,41.0,1.0552656870435917,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058970997752162,1.0584304334447192,1.0584706295111963,1.059216025211443,1.0847612774407103,1.0863060951316854,1.059216025211443,1.0594336530678086
2026-04-10 06:30:00,11.6875,11.69,11.6825,11.685,123.0,1.05483622601718,1.0579300652037533,1.0863060951316854,1.058933284826843,1.0585415367257502,1.0580009724183075,1.0584706295111963,1.0587865641850314,1.0847612774407103,1.0863060951316854,1.0587865641850314,1.0590041920413968
2026-04-10 06:45:00,11.685,11.69,11.6825,11.6875,72.0,1.0550509565303858,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058756267238956,1.0582157029315133,1.0584706295111963,1.0590012946982372,1.0847612774407103,1.0863060951316854,1.0590012946982372,1.0592189225546027
2026-04-10 07:00:00,11.6875,11.715,11.6875,11.7075,661.0,1.0567688006360332,1.0579300652037533,1.0863060951316854,1.058933284826843,1.0604741113446035,1.0599335470371607,1.0584706295111963,1.0607191388038846,1.0847612774407103,1.0863060951316854,1.0607191388038846,1.06093676666025
2026-04-10 07:15:00,11.71,11.7175,11.7075,11.715,256.0,1.057412992175651,1.0579300652037533,1.0863060951316854,1.058933284826843,1.0611183028842213,1.0605777385767785,1.0584706295111963,1.0613633303435024,1.0847612774407103,1.0863060951316854,1.0613633303435024,1.0615809581998679
2026-04-10 07:30:00,11.715,11.715,11.71,11.71,148.0,1.0569835311492393,1.0579300652037533,1.0863060951316854,1.058933284826843,1.0606888418578095,1.0601482775503668,1.0584706295111963,1.0609338693170907,1.0847612774407103,1.0863060951316854,1.0609338693170907,1.0611514971734561
2026-04-10 07:45:00,11.7125,11.715,11.7075,11.715,102.0,1.057412992175651,1.0579300652037533,1.0863060951316854,1.058933284826843,1.0611183028842213,1.0605777385767785,1.0584706295111963,1.0613633303435024,1.0847612774407103,1.0863060951316854,1.0613633303435024,1.0615809581998679
2026-04-10 08:00:00,11.71,11.7175,11.71,11.715,208.0,1.057412992175651,1.0579300652037533,1.0863060951316854,1.058933284826843,1.0611183028842213,1.0605777385767785,1.0584706295111963,1.0613633303435024,1.0847612774407103,1.0863060951316854,1.0613633303435024,1.0615809581998679
2026-04-10 08:15:00,11.715,11.7175,11.7125,11.7125,236.0,1.0571982616624451,1.0579300652037533,1.0863060951316854,1.058933284826843,1.0609035723710154,1.0603630080635726,1.0584706295111963,1.0611485998302965,1.0847612774407103,1.0863060951316854,1.0611485998302965,1.061366227686662
2026-04-10 08:30:00,11.715,11.725,11.7125,11.7225,440.0,1.0580571837152688,1.0579300652037533,1.0863060951316854,1.058933284826843,1.061762494423839,1.0612219301163963,1.0584706295111963,1.0620075218831202,1.0847612774407103,1.0863060951316854,1.0620075218831202,1.0622251497394857
2026-04-10 08:45:00,11.725,11.7325,11.7125,11.7125,440.0,1.0571982616624451,1.0579300652037533,1.0863060951316854,1.058933284826843,1.0609035723710154,1.0603630080635726,1.0584706295111963,1.0611485998302965,1.0847612774407103,1.0863060951316854,1.0611485998302965,1.061366227686662
2026-04-10 09:00:00,11.715,11.715,11.7,11.7025,311.0,1.0563393396096215,1.0579300652037533,1.0863060951316854,1.058933284826843,1.0600446503181917,1.059504086010749,1.0584706295111963,1.0602896777774728,1.0847612774407103,1.0863060951316854,1.0602896777774728,1.0605073056338383
2026-04-10 09:15:00,11.7025,11.7025,11.68,11.6875,679.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 09:30:00,11.6875,11.6925,11.68,11.6825,79.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 09:45:00,11.6825,11.6825,11.645,11.66,430.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 10:00:00,11.66,11.665,11.655,11.6625,540.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 10:15:00,11.6625,11.665,11.6525,11.6575,253.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 10:30:00,11.6575,11.6575,11.6475,11.6575,470.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 10:45:00,11.6575,11.66,11.655,11.6575,163.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 11:00:00,11.66,11.6775,11.66,11.6725,182.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 11:15:00,11.6725,11.69,11.6725,11.68,403.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 11:30:00,11.6825,11.6925,11.6825,11.6925,214.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 11:45:00,11.69,11.6925,11.6825,11.685,157.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 12:00:00,11.685,11.705,11.6775,11.695,955.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 12:15:00,11.695,11.7025,11.6775,11.6975,724.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 12:30:00,11.7,11.715,11.6925,11.705,840.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 13:30:00,11.7,11.7425,11.6925,11.7375,7386.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 13:45:00,11.7375,11.745,11.705,11.7075,2992.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 14:00:00,11.7075,11.745,11.7025,11.7275,3420.0,1.0545509565303859,1.0579300652037533,1.0863060951316854,1.058933284826843,1.058256267238956,1.0577157029315134,1.0584706295111963,1.0585012946982373,1.0847612774407103,1.0863060951316854,1.0585012946982373,1.0587189225546028
2026-04-10 14:15:00,11.7275,11.7425,11.7175,11.72,1907.0,1.0534114340405116,1.0567905427138793,1.0863060951316854,1.0577937623369689,1.057116744749082,1.0565761804416391,1.057331107021322,1.0573617722083632,1.0847612774407103,1.0863060951316854,1.0573617722083632,1.0575794000647287
2026-04-10 14:30:00,11.7175,11.72,11.6975,11.71,2920.0,1.052558737387346,1.0559378460607136,1.0863060951316854,1.0569410656838032,1.0562640480959162,1.0557234837884735,1.0564784103681564,1.0565090755551976,1.0847612774407103,1.0863060951316854,1.0565090755551976,1.056726703411563
2026-04-10 14:45:00,11.71,11.74,11.71,11.7325,1719.0,1.0544773048569687,1.0578564135303363,1.0863060951316854,1.058859633153426,1.058182615565539,1.0576420512580962,1.058396977837779,1.0584276430248203,1.0847612774407103,1.0863060951316854,1.0584276430248203,1.0586452708811858
2026-04-10 15:00:00,11.7325,11.75,11.73,11.7425,1638.0,1.0553300015101341,1.0587091101835018,1.0863060951316854,1.0597123298065914,1.0590353122187044,1.0584947479112616,1.0592496744909445,1.0592803396779857,1.0847612774407103,1.0863060951316854,1.0592803396779857,1.0594979675343512
2026-04-10 15:15:00,11.7425,11.7525,11.735,11.75,2178.0,1.0559695240000084,1.059348632673376,1.0863060951316854,1.0603518522964657,1.0596748347085787,1.059134270401136,1.0598891969808188,1.05991986216786,1.0847612774407103,1.0863060951316854,1.05991986216786,1.0601374900242255
2026-04-10 15:30:00,11.75,11.7575,11.745,11.745,2368.0,1.0555431756734255,1.0589222843467931,1.0863060951316854,1.0599255039698827,1.0592484863819958,1.058707922074553,1.059462848654236,1.059493513841277,1.0847612774407103,1.0863060951316854,1.059493513841277,1.0597111416976426
2026-04-10 15:45:00,11.745,11.7575,11.735,11.7525,1118.0,1.0561826981632998,1.0595618068366675,1.0863060951316854,1.060565026459757,1.05988800887187,1.0593474445644273,1.0601023711441102,1.0601330363311514,1.0847612774407103,1.0863060951316854,1.0601330363311514,1.060350664187517
2026-04-10 16:00:00,11.7525,11.765,11.7425,11.745,2191.0,1.0555431756734255,1.0589222843467931,1.0863060951316854,1.0599255039698827,1.0592484863819958,1.058707922074553,1.059462848654236,1.059493513841277,1.0847612774407103,1.0863060951316854,1.059493513841277,1.0597111416976426
2026-04-10 16:15:00,11.7425,11.7575,11.7425,11.7525,1128.0,1.0561826981632998,1.0595618068366675,1.0863060951316854,1.060565026459757,1.05988800887187,1.0593474445644273,1.0601023711441102,1.0601330363311514,1.0847612774407103,1.0863060951316854,1.0601330363311514,1.060350664187517
