total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
2.525,50.685,1.181,73.0,3.46,convexity_higher1^6^SMA|kdj_d_neutral^200^180^100^70^30&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|ema_fast_crossover_slow^30^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.533,60.465,0.754,86.0,4.987,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88&trailing_stop^34^3.0|bb_price_crossunder_high^34^2
2.534,62.319,0.778,69.0,1.875,tsi_overbought^35^28^0.0^SMA|sma_fast_higher_slow^35^63&smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88|ema_fast_crossover_slow^30^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.562,57.353,0.973,68.0,1.97,convexity_higher1^6^SMA|kdj_k_higher_d^70^63^49&smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88|tsi_crossover0^80^24^EMA&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.611,59.677,0.905,62.0,1.517,rvi_neutral^40^15.0^-15.0^EMA|kdj_k_higher_d^70^63^49&smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88|ema_fast_crossover_slow^30^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.613,65.625,0.697,64.0,1.927,tsi_overbought^35^28^0.0^SMA|convexity_higher1^6^SMA&ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.617,58.14,0.827,86.0,4.795,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&ema_fast_crossover_slow^35^56|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|mass_crossover1^220^88&trailing_stop^34^3.0|bb_price_crossunder_high^34^2
2.661,50.649,1.14,77.0,5.03,convexity_higher1^6^SMA|rvi_neutral^40^15.0^-15.0^EMA&tsi_crossover0^50^45^EMA|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|adx_crossunder_threshold^190.0^10.0&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
2.67,63.768,0.743,69.0,1.937,tsi_overbought^35^28^0.0^SMA|sma_fast_higher_slow^35^63&ema_fast_crossover_slow^35^56|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.67,48.78,1.21,82.0,5.524,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88&bb_price_crossunder_high^34^2.5|trailing_stop^34^2.5
2.676,54.217,0.986,83.0,3.904,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|smi_d_crossover0^230^207^207^EMA|ema_fast_crossover_slow^30^72&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.678,63.38,0.746,71.0,2.431,tsi_overbought^35^28^0.0^SMA|sma_fast_higher_slow^35^63&tsi_crossover0^50^45^EMA|smacd_start_increase^210^294|smacd_crossover_signal_2^120^336^72|mass_crossover1^220^88&trailing_stop^34^2.5|bb_price_crossunder_high^34^2
2.679,58.621,0.812,87.0,5.332,tsi_neutral^220^176^10.0^-10.0^SMA|convexity_higher1^6^SMA&tsi_crossover0^50^45^EMA|smi_k_crossover0^70^21^EMA|smacd_start_increase^210^294|mass_crossover1^220^88&trailing_stop^34^3.0|bb_price_crossunder_high^34^2
