total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-34.896,35.142,1.16,387.0,35.31,convexity_higher1^12^SMA|convexity_higher1^8^SMA&price_crossover_sma^6|rvi_crossover_signal^55^33|kc_price_crossover_high_2^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-34.379,34.715,1.19,386.0,34.51,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|emacd_start_increase^25^55|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-34.325,34.545,1.201,385.0,34.741,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|second_wave_trend_2^18|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-34.032,29.504,1.536,383.0,35.328,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|second_wave_trend_2^10|price_crossover_sma_2^220&roc_crossunder0^59|trailing_stop^34^1.5
-33.983,34.465,1.214,383.0,34.115,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|emacd_start_increase^25^55|smacd_histogram_start_increase_2^110^154^99&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-33.865,34.555,1.211,382.0,34.017,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|price_crossover_sma_2^210|smacd_histogram_start_increase_2^110^154^99&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-33.864,33.243,1.28,367.0,34.357,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&rsi_crossover50^130|price_crossover_sma^6|second_wave_trend_2^10&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-33.815,34.555,1.203,382.0,34.234,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^8^SMA&price_crossover_sma^6|second_wave_trend_2^18|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-33.765,34.896,1.191,384.0,33.78,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|rvi_crossover_signal^45^41|smacd_histogram_start_increase_2^110^154^99&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-33.579,34.987,1.189,383.0,33.711,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|rvi_crossover_signal^55^33|smacd_histogram_start_increase_2^110^154^99&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-33.512,35.884,1.134,379.0,33.833,bb_neutral^60.0^2.8999999999999995|kc_neutral^16.0^19.0^3.8999999999999995&price_crossover_sma^6|rvi_crossover_signal^45^41|second_wave_trend_1^10&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-33.362,35.659,1.158,387.0,33.449,convexity_higher1^12^SMA|convexity_higher1^8^SMA&price_crossover_sma^6|rvi_crossover_signal^45^41|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-33.345,34.817,1.199,382.0,33.477,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|price_crossover_sma_2^210|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-33.146,35.233,1.18,386.0,33.162,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|rvi_crossover_signal^45^41|kc_price_crossover_high^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-33.146,35.233,1.18,386.0,33.162,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|rvi_crossover_signal^45^41|kc_price_crossover_high_2^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.961,35.325,1.178,385.0,33.094,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|rvi_crossover_signal^55^33|kc_price_crossover_high_2^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.961,35.325,1.178,385.0,33.094,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|rvi_crossover_signal^55^33|kc_price_crossover_high^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.911,35.171,1.184,381.0,32.926,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|rvi_crossover_signal^45^41|rvi_signal_crossover0^250^75^EMA&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.789,29.581,1.556,382.0,35.531,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|second_wave_trend_2^18|price_crossover_sma_2^220&roc_crossunder0^59|trailing_stop^34^1.5
-32.725,35.263,1.182,380.0,32.858,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|rvi_crossover_signal^55^33|rvi_signal_crossover0^250^75^EMA&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.706,35.884,1.147,379.0,33.928,bb_neutral^60.0^2.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|price_crossover_sma_2^210|rvi_crossover_signal^55^33&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.629,30.952,1.456,378.0,34.348,bb_neutral^60.0^2.8999999999999995|convexity_higher1^12^SMA&price_crossover_ema^6|price_crossover_sma^6|second_wave_trend_2^10&roc_crossunder0^59|trailing_stop^34^1.5
-32.455,33.88,1.266,366.0,32.866,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|second_wave_trend_2^10|kc_price_crossover_high_2^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-32.343,28.877,1.607,374.0,34.305,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_ema^6|second_wave_trend_2^18|price_crossover_sma_2^220&roc_crossunder0^59|trailing_stop^34^1.5
-32.288,35.979,1.147,378.0,33.162,bb_neutral^60.0^2.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|price_crossover_sma_2^210|rvi_crossover_signal^45^41&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.288,35.979,1.147,378.0,33.162,bb_neutral^60.0^2.8999999999999995|kc_neutral^16.0^19.0^3.8999999999999995&price_crossover_sma^6|price_crossover_sma_2^210|rvi_crossover_signal^45^41&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.269,33.333,1.3,363.0,33.535,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&rsi_crossover50^130|price_crossover_sma^6|emacd_start_increase^25^55&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-32.24,33.952,1.261,377.0,32.374,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|smacd_histogram_start_increase_2^110^154^99|emacd_histogram_start_increase_2^200^400^160&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.133,35.467,1.178,375.0,32.417,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_ema^6|rvi_crossover_signal^45^41|roc_crossover0^230&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-32.064,34.127,1.248,378.0,32.199,kc_neutral^16.0^19.0^3.8999999999999995|convexity_higher1^12^SMA&price_crossover_sma^6|emacd_histogram_start_increase_2^200^400^160|kc_price_crossover_high_2^30.0^12.0^3.8999999999999995&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
