total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-19.196,34.1,1.301,261.0,22.17,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|second_wave_trend_1^10&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-19.175,33.835,1.303,266.0,22.051,emacd_increase^12^17|convexity_higher1^14^EMA&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^25^50&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-19.046,35.472,1.21,265.0,21.756,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-19.034,30.224,1.599,268.0,23.09,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|emacd_start_increase^55^110&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-18.979,30.483,1.584,269.0,22.952,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_start_increase^60^96|emacd_histogram_start_increase^35^98^35&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-18.963,39.834,1.011,241.0,23.004,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^25^50&bb_price_crossunder_high^34^2|trailing_stop^34^2.0
-18.906,33.582,1.33,268.0,21.747,emacd_increase^12^17|convexity_higher1^14^EMA&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.836,33.969,1.301,262.0,21.664,emacd_increase^12^17|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^25^50&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.792,36.398,1.175,261.0,20.397,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|roc_crossover0^150&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.774,30.741,1.558,270.0,23.436,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^35^98^35|rsi_fast_crossover_slow^30^42&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-18.768,35.632,1.237,261.0,21.773,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|price_crossover_sma_2^160&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.712,35.094,1.271,265.0,21.75,convexity_higher1^14^EMA|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|price_crossover_sma_2^150&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.673,35.361,1.247,263.0,21.577,adx_lower_threshold^160.0^15.0|convexity_higher1^14^EMA&emacd_histogram_start_increase^35^98^35|smacd_histogram_start_increase_2^160^416^96&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-18.567,33.712,1.328,264.0,21.359,emacd_increase^12^17|convexity_higher1^8^EMA&emacd_histogram_start_increase^40^64^48|rsi_fast_crossover_slow^30^42&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
