datetime,open,high,low,close,volume,bb_neutral^12.0^1.5|stoch_d_neutral^180^162^126^60^40&emacd_histogram_start_increase^70^154^56|price_crossover_ema^120|sma_fast_crossover_slow_3^50^80&trailing_stop^34^3.0|trailing_stop^34^3.5,rsi_neutral^14^65^35|stoch_d_neutral^180^162^126^60^40&mass_crossunder1^18^5|rsi_crossover50^60|smacd_histogram_start_increase^230^598^161&trailing_stop^34^2.5|trailing_stop^34^3.0,roc_higher0^90|skew_positive^140^EMA&emacd_histogram_start_increase^70^154^56|price_crossover_ema^120|rsi_crossover50^60&bb_price_crossunder_high^34^2|trailing_stop^34^3.5,roc_higher0^90|skew_positive^140^EMA&emacd_histogram_start_increase^70^154^56|second_wave_trend_1^6|price_crossover_ema^130&bb_price_crossunder_high^34^2|trailing_stop^34^3.5
2026-02-11 11:30:00,11.1975,11.1975,11.1775,11.1825,567.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 11:45:00,11.1825,11.19,11.18,11.185,263.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 12:00:00,11.185,11.2,11.1775,11.1975,868.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 12:15:00,11.1975,11.2025,11.1875,11.1925,599.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 12:30:00,11.1925,11.1975,11.1875,11.1925,321.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 12:45:00,11.1925,11.2225,11.1925,11.2175,1167.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 13:00:00,11.2175,11.2225,11.2,11.22,891.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 13:15:00,11.22,11.2225,11.19,11.1975,830.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 13:30:00,11.1975,11.205,11.18,11.2,1867.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 14:30:00,11.19,11.2125,11.1725,11.175,7666.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 14:45:00,11.175,11.1825,11.15,11.1625,6084.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 15:00:00,11.16,11.165,11.13,11.1625,5894.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 15:15:00,11.1625,11.19,11.1525,11.165,4232.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 15:30:00,11.1625,11.1725,11.15,11.1525,1735.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 15:45:00,11.1525,11.16,11.1425,11.1575,1248.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 16:00:00,11.1575,11.16,11.1375,11.1575,1895.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 16:15:00,11.155,11.1575,11.135,11.1425,1353.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 16:30:00,11.1425,11.1725,11.1425,11.17,1099.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 16:45:00,11.1725,11.1875,11.165,11.1825,1829.0,1.0,1.0,1.0430400201754395,1.0383721934671466
2026-02-11 17:00:00,11.1825,11.1975,11.1775,11.1975,1900.0,1.000841381623072,1.000841381623072,1.0430400201754395,1.0383721934671466
2026-02-11 17:15:00,11.1975,11.21,11.1875,11.1925,2560.0,1.0003942544153814,1.0003942544153814,1.0430400201754395,1.0383721934671466
2026-02-11 17:30:00,11.1925,11.2325,11.1925,11.2275,2511.0,1.0035241448692154,1.0035241448692154,1.0430400201754395,1.0383721934671466
2026-02-11 17:45:00,11.2275,11.24,11.215,11.235,1837.0,1.0041948356807513,1.0041948356807513,1.0430400201754395,1.0383721934671466
2026-02-11 18:00:00,11.2375,11.2775,11.235,11.275,3796.0,1.007771853342276,1.007771853342276,1.0430400201754395,1.0383721934671466
2026-02-11 18:15:00,11.2775,11.2825,11.2625,11.275,2051.0,1.007771853342276,1.007771853342276,1.0430400201754395,1.0383721934671466
2026-02-11 18:30:00,11.2775,11.2825,11.2575,11.2625,2465.0,1.0066540353230495,1.0066540353230495,1.0430400201754395,1.0383721934671466
2026-02-11 18:45:00,11.2625,11.27,11.2325,11.245,2509.0,1.0050890900961325,1.0050890900961325,1.0430400201754395,1.0383721934671466
2026-02-11 19:00:00,11.2425,11.25,11.23,11.2375,4172.0,1.0044183992845968,1.0044183992845968,1.0430400201754395,1.0383721934671466
2026-02-11 19:15:00,11.235,11.24,11.235,11.235,1057.0,1.0041948356807513,1.0041948356807513,1.0430400201754395,1.0383721934671466
2026-02-12 01:00:00,11.295,11.3825,11.285,11.3775,7910.0,1.016937961099933,1.016937961099933,1.0430400201754395,1.0383721934671466
2026-02-12 01:15:00,11.3775,11.41,11.365,11.37,3280.0,1.016267270288397,1.016267270288397,1.0430400201754395,1.0383721934671466
2026-02-12 01:30:00,11.37,11.37,11.3225,11.3225,1703.0,1.0120195618153365,1.0120195618153365,1.0430400201754395,1.0383721934671466
2026-02-12 01:45:00,11.325,11.345,11.3225,11.335,572.0,1.013137379834563,1.013137379834563,1.0430400201754395,1.0383721934671466
2026-02-12 02:00:00,11.3375,11.36,11.3325,11.36,762.0,1.0153730158730159,1.0153730158730159,1.0430400201754395,1.0383721934671466
2026-02-12 02:15:00,11.36,11.36,11.3425,11.345,477.0,1.0140316342499442,1.0140316342499442,1.0430400201754395,1.0383721934671466
2026-02-12 02:30:00,11.3475,11.3525,11.34,11.3425,299.0,1.0138080706460988,1.0138080706460988,1.0430400201754395,1.0383721934671466
2026-02-12 02:45:00,11.3425,11.3425,11.335,11.34,301.0,1.0135845070422536,1.0135845070422536,1.0430400201754395,1.0383721934671466
2026-02-12 03:00:00,11.34,11.355,11.34,11.3475,241.0,1.0142551978537895,1.0142551978537895,1.0430400201754395,1.0383721934671466
2026-02-12 03:15:00,11.3475,11.35,11.3425,11.3475,168.0,1.0142551978537895,1.0142551978537895,1.0430400201754395,1.0383721934671466
2026-02-12 03:30:00,11.35,11.3525,11.345,11.345,96.0,1.0140316342499442,1.0140316342499442,1.0430400201754395,1.0383721934671466
2026-02-12 03:45:00,11.345,11.345,11.3375,11.3425,226.0,1.0138080706460988,1.0138080706460988,1.0430400201754395,1.0383721934671466
2026-02-12 04:00:00,11.345,11.35,11.345,11.3475,204.0,1.0142551978537895,1.0142551978537895,1.0430400201754395,1.0383721934671466
2026-02-12 04:15:00,11.345,11.355,11.345,11.3525,273.0,1.01470232506148,1.01470232506148,1.0430400201754395,1.0383721934671466
2026-02-12 04:30:00,11.355,11.355,11.3475,11.3475,39.0,1.0142551978537895,1.0142551978537895,1.0430400201754395,1.0383721934671466
2026-02-12 04:45:00,11.345,11.3475,11.345,11.345,84.0,1.0140316342499442,1.0140316342499442,1.0430400201754395,1.0383721934671466
2026-02-12 05:00:00,11.3475,11.3475,11.345,11.3475,51.0,1.0142551978537895,1.0142551978537895,1.0430400201754395,1.0383721934671466
2026-02-12 05:15:00,11.3475,11.36,11.3475,11.3525,245.0,1.01470232506148,1.01470232506148,1.0430400201754395,1.0383721934671466
2026-02-12 05:30:00,11.355,11.3625,11.3475,11.36,246.0,1.0153730158730159,1.0153730158730159,1.0430400201754395,1.0383721934671466
2026-02-12 05:45:00,11.36,11.3675,11.3575,11.365,220.0,1.0158201430807066,1.0158201430807066,1.0430400201754395,1.0383721934671466
2026-02-12 06:00:00,11.365,11.3675,11.355,11.36,214.0,1.0153730158730159,1.0153730158730159,1.0430400201754395,1.0383721934671466
2026-02-12 06:15:00,11.36,11.3725,11.36,11.37,493.0,1.016267270288397,1.016267270288397,1.0430400201754395,1.0383721934671466
2026-02-12 06:30:00,11.37,11.3725,11.3625,11.365,329.0,1.0158201430807066,1.0158201430807066,1.0430400201754395,1.0383721934671466
2026-02-12 06:45:00,11.365,11.365,11.32,11.33,1209.0,1.0126902526268724,1.0126902526268724,1.0430400201754395,1.0383721934671466
2026-02-12 07:00:00,11.33,11.3425,11.3275,11.33,192.0,1.0126902526268724,1.0126902526268724,1.0430400201754395,1.0383721934671466
2026-02-12 07:15:00,11.33,11.34,11.33,11.3375,182.0,1.0133609434384083,1.0133609434384083,1.0430400201754395,1.0383721934671466
2026-02-12 07:30:00,11.34,11.34,11.32,11.3225,255.0,1.0120195618153365,1.0120195618153365,1.0430400201754395,1.0383721934671466
2026-02-12 07:45:00,11.3225,11.325,11.3125,11.32,792.0,1.0117959982114912,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 08:00:00,11.3225,11.335,11.3225,11.3325,240.0,1.0129138162307176,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 08:15:00,11.33,11.345,11.33,11.3325,257.0,1.0129138162307176,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 08:30:00,11.335,11.3475,11.33,11.3475,379.0,1.0142551978537895,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 08:45:00,11.3475,11.36,11.345,11.3575,421.0,1.0151494522691706,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 09:00:00,11.3575,11.36,11.355,11.36,142.0,1.0153730158730159,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 09:15:00,11.36,11.36,11.35,11.355,284.0,1.0149258886653254,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 09:30:00,11.355,11.3625,11.3525,11.3625,151.0,1.0155965794768613,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 09:45:00,11.36,11.37,11.355,11.365,198.0,1.0158201430807066,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 10:00:00,11.3625,11.37,11.36,11.36,404.0,1.0153730158730159,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 10:15:00,11.36,11.3625,11.3475,11.36,255.0,1.0153730158730159,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 10:30:00,11.3625,11.3725,11.3575,11.37,170.0,1.016267270288397,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 10:45:00,11.37,11.375,11.37,11.3725,236.0,1.0164908338922425,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 11:00:00,11.375,11.38,11.3675,11.3725,204.0,1.0164908338922425,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 11:15:00,11.37,11.38,11.37,11.3775,101.0,1.016937961099933,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 11:30:00,11.38,11.395,11.38,11.385,704.0,1.0176086519114689,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 11:45:00,11.385,11.3875,11.365,11.3675,400.0,1.0160437066845518,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 12:00:00,11.3675,11.375,11.3575,11.3725,598.0,1.0164908338922425,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 12:15:00,11.3725,11.375,11.3525,11.355,835.0,1.0149258886653254,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 12:30:00,11.3525,11.36,11.35,11.3525,614.0,1.01470232506148,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 12:45:00,11.355,11.355,11.34,11.3425,598.0,1.0138080706460988,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 13:00:00,11.3425,11.36,11.3425,11.35,1020.0,1.0144787614576347,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 13:15:00,11.3525,11.3525,11.34,11.345,903.0,1.0140316342499442,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 13:30:00,11.345,11.3575,11.3425,11.35,1177.0,1.0144787614576347,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 14:30:00,11.3475,11.3975,11.3425,11.3875,10756.0,1.017832215515314,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 14:45:00,11.39,11.415,11.3525,11.355,9754.0,1.0149258886653254,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 15:00:00,11.355,11.375,11.35,11.37,3142.0,1.016267270288397,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 15:15:00,11.3725,11.3875,11.35,11.375,2850.0,1.0167143974960877,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 15:30:00,11.3775,11.38,11.3475,11.3625,2776.0,1.0155965794768613,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 15:45:00,11.365,11.385,11.365,11.38,1905.0,1.0171615247037784,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 16:00:00,11.38,11.4075,11.38,11.3975,3237.0,1.0187264699306955,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 16:15:00,11.4,11.4,11.3675,11.375,2123.0,1.0167143974960877,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 16:30:00,11.375,11.38,11.35,11.355,2458.0,1.0149258886653254,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 16:45:00,11.3575,11.37,11.3475,11.3625,2056.0,1.0155965794768613,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 17:00:00,11.365,11.3725,11.3125,11.3225,3675.0,1.0115195618153363,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 17:15:00,11.3225,11.345,11.32,11.335,2840.0,1.0115195618153363,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 17:30:00,11.335,11.34,11.3275,11.3325,1280.0,1.0115195618153363,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 17:45:00,11.335,11.35,11.3325,11.34,1492.0,1.0115195618153363,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 18:00:00,11.34,11.35,11.3375,11.34,1410.0,1.0115195618153363,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 18:15:00,11.3375,11.3625,11.335,11.36,1617.0,1.0115195618153363,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 18:30:00,11.36,11.37,11.3575,11.37,1774.0,1.0118998435054771,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 18:45:00,11.3675,11.38,11.365,11.37,2414.0,1.0118998435054771,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 19:00:00,11.3675,11.3925,11.365,11.37,6539.0,1.0118998435054771,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-12 19:15:00,11.37,11.375,11.3625,11.365,1353.0,1.0114597026604069,1.0112959982114913,1.0430400201754395,1.0383721934671466
2026-02-13 01:00:00,11.36,11.3775,11.3475,11.3625,1618.0,1.0112396322378716,1.0110160686340264,1.0430400201754395,1.0383721934671466
2026-02-13 01:15:00,11.3625,11.375,11.3625,11.3725,298.0,1.0121199139280126,1.0118963503241674,1.0430400201754395,1.0383721934671466
2026-02-13 01:30:00,11.375,11.3875,11.37,11.3875,419.0,1.0134403364632236,1.0132167728593784,1.0430400201754395,1.0383721934671466
2026-02-13 01:45:00,11.385,11.39,11.38,11.3825,182.0,1.0130001956181534,1.0127766320143081,1.0430400201754395,1.0383721934671466
2026-02-13 02:00:00,11.3825,11.385,11.3725,11.375,229.0,1.0123399843505476,1.0121164207467024,1.0430400201754395,1.0383721934671466
2026-02-13 02:15:00,11.375,11.3875,11.375,11.3875,110.0,1.0134403364632236,1.0132167728593784,1.0430400201754395,1.0383721934671466
2026-02-13 02:30:00,11.3875,11.39,11.375,11.3775,392.0,1.0125600547730829,1.0123364911692376,1.0430400201754395,1.0383721934671466
2026-02-13 02:45:00,11.3775,11.39,11.3725,11.39,515.0,1.013660406885759,1.0134368432819139,1.0430400201754395,1.0383721934671466
2026-02-13 03:00:00,11.39,11.395,11.385,11.39,338.0,1.013660406885759,1.0134368432819139,1.0430400201754395,1.0383721934671466
2026-02-13 03:15:00,11.39,11.395,11.3825,11.3875,491.0,1.0134403364632236,1.0132167728593784,1.0430400201754395,1.0383721934671466
2026-02-13 03:30:00,11.3875,11.39,11.3625,11.365,561.0,1.0114597026604069,1.0112361390565616,1.0430400201754395,1.0383721934671466
2026-02-13 03:45:00,11.3675,11.3675,11.365,11.3675,54.0,1.011679773082942,1.0114562094790969,1.0430400201754395,1.0383721934671466
2026-02-13 04:00:00,11.3675,11.37,11.3675,11.3675,17.0,1.011679773082942,1.0114562094790969,1.0430400201754395,1.0383721934671466
2026-02-13 04:15:00,11.37,11.3725,11.3675,11.3675,37.0,1.011679773082942,1.0114562094790969,1.0430400201754395,1.0383721934671466
2026-02-13 04:30:00,11.37,11.3725,11.37,11.37,15.0,1.0118998435054771,1.011676279901632,1.0430400201754395,1.0383721934671466
2026-02-13 04:45:00,11.37,11.375,11.37,11.3725,33.0,1.0121199139280126,1.0118963503241674,1.0430400201754395,1.0383721934671466
2026-02-13 05:00:00,11.3725,11.3725,11.3675,11.3675,38.0,1.011679773082942,1.0114562094790969,1.0430400201754395,1.0383721934671466
2026-02-13 05:15:00,11.3675,11.3675,11.355,11.355,268.0,1.010579420970266,1.0103558573664209,1.0430400201754395,1.0383721934671466
2026-02-13 05:30:00,11.3575,11.36,11.345,11.35,517.0,1.0101392801251956,1.0099157165213504,1.0430400201754395,1.0383721934671466
2026-02-13 05:45:00,11.3475,11.3575,11.3475,11.3575,38.0,1.0107994913928013,1.010575927788956,1.0430400201754395,1.0383721934671466
2026-02-13 06:00:00,11.3575,11.36,11.355,11.355,130.0,1.010579420970266,1.0103558573664209,1.0430400201754395,1.0383721934671466
2026-02-13 06:15:00,11.355,11.36,11.3525,11.3525,83.0,1.0103593505477309,1.0101357869438856,1.0430400201754395,1.0383721934671466
2026-02-13 06:30:00,11.3525,11.3525,11.3425,11.3425,80.0,1.0094790688575899,1.0092555052537446,1.0430400201754395,1.0383721934671466
2026-02-13 06:45:00,11.345,11.3675,11.34,11.3475,653.0,1.0099192097026604,1.0096956460988151,1.0430400201754395,1.0383721934671466
2026-02-13 07:00:00,11.345,11.345,11.3325,11.3325,211.0,1.008598787167449,1.007875223563604,1.0430400201754395,1.0383721934671466
2026-02-13 07:15:00,11.3325,11.3325,11.315,11.325,557.0,1.0074385758998434,1.007875223563604,1.0430400201754395,1.0383721934671466
2026-02-13 07:30:00,11.3225,11.3275,11.3225,11.3275,141.0,1.0074385758998434,1.007875223563604,1.0430400201754395,1.0383721934671466
2026-02-13 07:45:00,11.3275,11.335,11.325,11.325,140.0,1.0074385758998434,1.007875223563604,1.0430400201754395,1.0383721934671466
2026-02-13 08:00:00,11.3275,11.34,11.3275,11.335,275.0,1.0074385758998434,1.007875223563604,1.0430400201754395,1.0383721934671466
2026-02-13 08:15:00,11.3325,11.335,11.325,11.335,126.0,1.0071591803560536,1.007595828019814,1.0430400201754395,1.0383721934671466
2026-02-13 08:30:00,11.335,11.335,11.33,11.3325,100.0,1.0069385758998435,1.007375223563604,1.0430400201754395,1.0383721934671466
2026-02-13 08:45:00,11.335,11.345,11.3325,11.335,657.0,1.0071591803560536,1.007595828019814,1.0430400201754395,1.0383721934671466
2026-02-13 09:00:00,11.335,11.335,11.31,11.32,590.0,1.0058355536187935,1.006272201282554,1.0430400201754395,1.0383721934671466
2026-02-13 09:15:00,11.32,11.34,11.32,11.335,136.0,1.0071591803560536,1.007595828019814,1.0430400201754395,1.0383721934671466
2026-02-13 09:30:00,11.3325,11.3525,11.3325,11.3525,546.0,1.0087034115495235,1.009140059213284,1.0430400201754395,1.0383721934671466
2026-02-13 09:45:00,11.3525,11.3525,11.3325,11.335,125.0,1.0071591803560536,1.007595828019814,1.0430400201754395,1.0383721934671466
2026-02-13 10:00:00,11.335,11.34,11.335,11.335,146.0,1.0071591803560536,1.007595828019814,1.0430400201754395,1.0383721934671466
2026-02-13 10:15:00,11.3375,11.3375,11.3325,11.335,132.0,1.0071591803560536,1.007595828019814,1.0430400201754395,1.0383721934671466
2026-02-13 10:30:00,11.335,11.3375,11.3225,11.3275,166.0,1.0064973669874235,1.006934014651184,1.0430400201754395,1.0383721934671466
2026-02-13 10:45:00,11.3275,11.335,11.325,11.335,88.0,1.0071591803560536,1.007595828019814,1.0430400201754395,1.0383721934671466
2026-02-13 11:00:00,11.335,11.335,11.32,11.325,163.0,1.0062767625312135,1.006713410194974,1.0430400201754395,1.0383721934671466
2026-02-13 11:15:00,11.3275,11.335,11.3275,11.335,57.0,1.0071591803560536,1.007595828019814,1.0430400201754395,1.0383721934671466
2026-02-13 11:30:00,11.335,11.335,11.3225,11.3225,58.0,1.0060561580750034,1.0064928057387639,1.0430400201754395,1.0383721934671466
2026-02-13 11:45:00,11.3225,11.325,11.3,11.315,661.0,1.0053943447063733,1.0058309923701338,1.0430400201754395,1.0383721934671466
2026-02-13 12:00:00,11.315,11.3325,11.3125,11.33,154.0,1.0067179714436334,1.007154619107394,1.0430400201754395,1.0383721934671466
2026-02-13 12:15:00,11.3325,11.3325,11.3175,11.3225,187.0,1.0060561580750034,1.0064928057387639,1.0430400201754395,1.0383721934671466
2026-02-13 12:30:00,11.3225,11.3275,11.3225,11.325,70.0,1.0062767625312135,1.006713410194974,1.0430400201754395,1.0383721934671466
2026-02-13 12:45:00,11.3225,11.3225,11.2825,11.2925,1414.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 13:00:00,11.2925,11.295,11.275,11.2875,1002.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 13:15:00,11.285,11.3025,11.27,11.3,1775.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 13:30:00,11.3025,11.3175,11.295,11.2975,541.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 14:30:00,11.2875,11.325,11.2825,11.305,6415.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 14:45:00,11.305,11.3075,11.265,11.2725,2365.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 15:00:00,11.275,11.28,11.22,11.2625,8321.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 15:15:00,11.2625,11.29,11.26,11.2675,2164.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 15:30:00,11.265,11.3125,11.2625,11.28,4228.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 15:45:00,11.28,11.28,11.255,11.275,2144.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 16:00:00,11.275,11.3,11.2675,11.295,2143.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 16:15:00,11.295,11.31,11.29,11.305,2346.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 16:30:00,11.3075,11.31,11.29,11.295,1088.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 16:45:00,11.295,11.3175,11.2925,11.3125,1345.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 17:00:00,11.3125,11.32,11.305,11.3075,855.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 17:15:00,11.31,11.3125,11.3025,11.31,1058.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 17:30:00,11.3125,11.3125,11.295,11.31,1088.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 17:45:00,11.31,11.33,11.31,11.33,1538.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 18:00:00,11.3325,11.3425,11.3275,11.3325,1481.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 18:15:00,11.3325,11.34,11.3275,11.335,2238.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 18:30:00,11.335,11.355,11.335,11.34,1418.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 18:45:00,11.34,11.3575,11.34,11.355,1572.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 19:00:00,11.355,11.3575,11.32,11.33,5363.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-13 19:15:00,11.3325,11.3475,11.3275,11.3475,1022.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 01:00:00,11.3225,11.325,11.2575,11.2875,1294.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 01:15:00,11.2875,11.2925,11.28,11.285,163.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 01:30:00,11.2875,11.305,11.2875,11.3025,330.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 01:45:00,11.305,11.3125,11.285,11.2925,412.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 02:00:00,11.285,11.2875,11.2675,11.2725,171.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 02:15:00,11.275,11.28,11.2725,11.275,76.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 02:30:00,11.275,11.275,11.27,11.27,31.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 02:45:00,11.27,11.275,11.2675,11.2675,72.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 03:00:00,11.2675,11.27,11.26,11.2675,91.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 03:15:00,11.2675,11.2675,11.2625,11.265,27.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 03:30:00,11.265,11.265,11.2575,11.2625,58.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 03:45:00,11.265,11.2675,11.265,11.2675,12.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 04:00:00,11.2675,11.27,11.265,11.265,39.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 04:15:00,11.265,11.2675,11.26,11.2625,65.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 04:30:00,11.2625,11.2625,11.26,11.2625,9.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 04:45:00,11.265,11.2725,11.265,11.27,21.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 05:00:00,11.2675,11.2725,11.265,11.2675,43.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 05:15:00,11.2675,11.27,11.2625,11.2625,45.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 05:30:00,11.2625,11.2625,11.2625,11.2625,11.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 05:45:00,11.265,11.27,11.265,11.2675,29.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 06:00:00,11.265,11.275,11.265,11.275,34.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 06:15:00,11.275,11.2775,11.2725,11.2775,152.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
2026-02-17 06:30:00,11.2775,11.2875,11.2775,11.2875,95.0,1.0029089046004833,1.0033455522642438,1.0430400201754395,1.0383721934671466
