datetime,open,high,low,close,volume,kdj_k_lower_d^8^7^7|atr_fast_lower_slow^40^88&kdj_k_crossunder_d^60^30^18|smacd_start_decrease^160^448&smi_k_crossover0^190^114^EMA|trailing_stop^34^2.5,tsi_lower_signal^6^3^2^SMA|atr_fast_lower_slow^40^88&rvi_crossunder_signal^90^63|kdj_d_crossunder50^250^200^75&second_wave_trend_1^190|trailing_stop^34^3.0,aroon_diff_lower0^190|tsi_lower_signal^6^3^2^SMA&rvi_crossunder_signal^90^63|kdj_d_crossunder50^250^200^75&second_wave_trend_1^190|trailing_stop^34^3.0,emacd_lower_signal^160^416^160|skew_negative^20^EMA&supertrend_short_signal^230.0^3.5|smacd_histogram_start_decrease_2^230^460^322&ma_atr_long_signal^18.0^22.0^2.8|trailing_stop^34^2.0,rsi_neutral^190^55^45|mass_higher1^220^88&smi_k_crossunder_d^190^152^171|smacd_crossunder_signal_3^230^414^253&bb_price_crossover_low^18.0^3.8999999999999995|trailing_stop^34^3.0,tsi_lower_signal^6^3^2^SMA|stoch_k_lower_d^11^10^10&mass_crossover1^90^27|smi_k_crossunder0^230^161^SMA&smacd_crossover_signal^150^270^165|trailing_stop^34^3.0,price_lower_ema^120|tsi_lower_signal^6^3^2^SMA&kdj_k_crossunder_d^60^30^18|sma_fast_crossunder_slow_3^40^112&stoch_k_crossover_d^70^63^49|trailing_stop^34^3.0,smacd_decrease^12^19|skew_positive^12^EMA&stoch_k_crossunder_d^250^175^125|smacd_histogram_start_decrease_2^230^460^322&kdj_k_crossover50^240^96|trailing_stop^34^2.0,stoch_k_lower_d^11^10^10|skew_negative^25^EMA&emacd_start_decrease^45^108|rvi_crossunder_signal^120^60&second_wave_trend_1^190|trailing_stop^34^3.0,rsi_oversold^200^50|smi_d_neutral^11^8^8^10.0^-10.0^SMA&trix_start_decrease^230|mass_crossunder1^120^84&smacd_start_increase^140^364|trailing_stop^34^3.0,price_lower_ema^120|smi_d_neutral^11^8^8^10.0^-10.0^SMA&price_crossunder_sma^45|kdj_k_crossunder_d_2^190^171^171^85&bb_price_crossover_low_2^60.0^2.0999999999999996|trailing_stop^34^3.0,bb_neutral^160.0^2.5|kdj_k_neutral^240^144^60^40&tsi_crossunder_signal^60^30^18^EMA|adx_crossover_threshold^45.0^35.0&bb_price_crossover_low^18.0^3.8999999999999995|trailing_stop^34^3.5,kdj_k_lower_d^8^7^7|mass_lower1^110^99&mass_crossunder1^140^70|stoch_k_crossunder_d^230^138^115&bb_price_crossover_high^25.0^3.8999999999999995|trailing_stop^34^3.5,price_lower_ema^120|tsi_lower_signal^6^3^2^SMA&roc_crossunder0^30|ema_fast_crossunder_slow^160^256&sma_fast_crossover_slow^110^264|trailing_stop^34^3.0,smacd_histogram_decrease^16^26^19|rsi_oversold^60^50&price_crossunder_ema^25|adx_crossunder_threshold^230.0^20.0&bb_price_crossover_high^25.0^3.8999999999999995|trailing_stop^34^3.5,rsi_oversold^200^50|smi_d_oversold^100^80^90^0.0^SMA&tsi_crossunder_signal^45^40^18^EMA|sma_fast_crossunder_slow_3^40^112&stoch_k_crossover_d^70^63^49|trailing_stop^34^3.0,rsi_oversold^200^50|stoch_k_neutral^50^15^60^40&roc_crossunder0^30|rvi_crossunder_signal^120^60&smacd_start_increase^120^312|trailing_stop^34^3.0,stoch_k_lower_d^11^10^10|rvi_neutral^29^5.0^-5.0^EMA&sma_fast_crossunder_slow_3^40^112|smacd_crossunder_signal^200^560^200&smi_k_crossover_d_2^240^216^216^45|trailing_stop^34^3.5,rsi_oversold^200^50|stoch_k_neutral^50^15^60^40&rvi_crossunder_signal^120^60|mass_crossunder1^120^84&smacd_start_increase^140^364|trailing_stop^34^3.0
2026-04-08 11:45:00,4818.3,4830.4,4817.3,4826.4,1835.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 12:00:00,4826.3,4834.8,4825.0,4832.4,2153.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 12:15:00,4832.5,4832.9,4793.7,4810.8,5190.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 12:30:00,4810.9,4825.0,4809.8,4821.7,2124.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 12:45:00,4822.0,4829.7,4821.7,4827.1,1440.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 13:00:00,4826.6,4833.6,4818.0,4820.5,1864.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 13:15:00,4820.5,4826.9,4816.8,4818.1,2187.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 13:30:00,4817.7,4822.2,4800.6,4801.3,4936.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 13:45:00,4801.1,4816.0,4792.8,4804.1,4380.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 14:00:00,4803.7,4818.8,4803.1,4807.0,4018.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 14:15:00,4807.0,4812.2,4788.0,4795.1,3795.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 14:30:00,4794.9,4797.3,4776.0,4787.5,4777.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 14:45:00,4787.1,4792.0,4757.6,4762.2,7375.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 15:00:00,4761.6,4775.4,4759.9,4769.7,3791.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 15:15:00,4769.0,4783.3,4769.0,4776.2,2525.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 15:30:00,4776.3,4787.1,4776.2,4781.2,2077.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 15:45:00,4781.3,4788.8,4780.0,4782.0,1257.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 16:00:00,4782.2,4788.3,4779.1,4779.2,1397.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 16:15:00,4779.4,4780.1,4770.9,4775.1,1990.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 16:30:00,4775.6,4785.8,4773.3,4784.4,1015.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 16:45:00,4783.5,4791.1,4781.9,4785.9,1112.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 17:00:00,4785.7,4789.9,4782.2,4786.6,1008.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 17:15:00,4786.8,4788.5,4771.5,4776.6,2942.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 17:30:00,4776.8,4780.1,4761.8,4766.0,3214.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 17:45:00,4766.1,4767.2,4755.5,4759.5,1049.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 18:00:00,4759.1,4769.8,4751.5,4768.6,1478.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 18:15:00,4768.9,4769.5,4741.1,4747.4,5122.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 18:30:00,4747.6,4750.0,4732.3,4734.5,2022.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 18:45:00,4733.9,4742.0,4728.1,4730.1,2445.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 19:00:00,4729.3,4741.4,4720.6,4740.5,2196.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 19:15:00,4740.3,4743.7,4732.2,4733.5,1055.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 19:30:00,4733.0,4750.0,4733.0,4747.2,1388.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 19:45:00,4746.6,4756.6,4746.6,4755.3,1202.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 20:00:00,4755.2,4757.3,4751.2,4752.9,575.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 20:15:00,4752.6,4755.0,4746.5,4748.3,406.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 20:30:00,4747.4,4749.2,4746.1,4747.1,155.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 20:45:00,4747.2,4749.3,4742.1,4745.0,612.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 22:00:00,4744.8,4757.7,4733.0,4736.2,867.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 22:15:00,4736.1,4741.2,4728.5,4737.2,854.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 22:30:00,4738.0,4743.7,4730.0,4736.3,824.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 22:45:00,4735.5,4744.2,4735.5,4741.5,397.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 23:00:00,4741.2,4741.3,4728.5,4731.8,844.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 23:15:00,4732.2,4739.5,4729.3,4734.6,634.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 23:30:00,4733.7,4738.7,4730.7,4736.8,350.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-08 23:45:00,4736.2,4743.4,4735.8,4738.8,354.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 00:00:00,4739.4,4739.6,4718.6,4726.0,1459.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 00:15:00,4726.0,4735.4,4724.1,4730.2,830.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 00:30:00,4730.1,4741.8,4728.6,4741.5,810.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 00:45:00,4741.8,4742.4,4729.1,4730.4,737.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 01:00:00,4730.2,4745.5,4722.4,4743.5,1847.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 01:15:00,4743.3,4746.6,4725.3,4727.6,1634.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 01:30:00,4727.3,4744.5,4727.0,4740.9,1298.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 01:45:00,4741.2,4752.2,4740.9,4751.2,1080.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 02:00:00,4751.5,4752.8,4744.8,4746.4,904.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 02:15:00,4747.0,4751.6,4746.7,4749.1,745.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 02:30:00,4748.8,4756.4,4748.8,4755.8,975.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 02:45:00,4756.1,4756.6,4741.0,4742.1,1168.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0164269724007045,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0135101529160275,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
2026-04-09 03:00:00,4742.2,4743.4,4734.4,4735.6,845.0,0.8941934678150087,0.9411190808615966,0.9916673869032393,0.9400323543296949,0.9875177544076412,0.9792032575033343,1.0493433369405696,1.0148024819415475,1.007480719423532,0.9960970970970972,1.0173187314998564,0.9785316550921962,1.0320637909590302,1.0764043123125766,1.0144019120151797,1.0655753021067684,1.0271800128396302,1.0466709625020312,1.044186960040709
