开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,strategy_name
2026-02-16 08:15:00,2026-06-18,52.687,256.003,6.585,7.55,5.249,38.878,33.909,1.775,0.666,43.0,51.163,3.017,52.589,4.3,tsi_neutral^60^24^10.0^-10.0^SMA&smacd_histogram_start_increase^70^112^70&trailing_stop^34^2.5
2026-02-16 08:15:00,2026-06-18,52.695,256.062,8.175,5.684,3.791,31.324,45.053,2.358,0.735,27.0,55.556,3.741,53.698,2.7,ma_atr_long_period^230.0^276.0^1.2&smacd_start_increase^110^308&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,52.785,256.689,9.189,5.381,3.473,27.934,47.702,2.497,0.835,25.0,52.0,3.296,53.407,2.5,smi_d_overbought^180^144^54^0.0^EMA&smacd_histogram_start_increase^190^532^114&trailing_stop^34^3.5
2026-02-16 08:15:00,2026-06-18,53.022,258.351,9.008,5.619,4.037,28.681,45.978,2.407,0.742,27.0,59.259,2.657,50.687,2.7,rvi_overbought^180^0.0^SMA&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.155,259.286,9.077,5.172,4.002,28.566,50.131,2.624,0.85,29.0,62.069,2.492,50.341,2.9,roc_higher0^200&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.5
2026-02-16 08:15:00,2026-06-18,53.156,259.296,9.645,5.203,4.123,26.884,49.841,2.609,0.725,35.0,51.429,2.907,50.211,3.5,rvi_neutral^8^35.0^-35.0^SMA&smacd_histogram_start_increase_2^230^322^184&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.217,259.722,9.531,5.051,3.702,27.25,51.419,2.691,0.511,48.0,50.0,2.817,51.903,4.8,smi_d_neutral^160^112^144^25.0^-25.0^SMA&second_wave_trend_1^8&trailing_stop^34^2.5
2026-02-16 08:15:00,2026-06-18,53.226,259.783,8.734,4.949,4.409,29.745,52.495,2.748,0.721,40.0,50.0,3.041,50.397,4.0,smacd_increase^160^416&smacd_histogram_start_increase^70^112^70&trailing_stop^34^3.0
2026-02-16 08:15:00,2026-06-18,53.229,259.809,8.712,5.495,3.719,29.823,47.281,2.475,0.734,27.0,51.852,3.46,53.282,2.7,adx_lower_threshold^35.0^15.0&smacd_histogram_start_increase^190^532^114&trailing_stop^34^3.5
2026-02-16 08:15:00,2026-06-18,53.244,259.915,9.347,5.17,4.117,27.807,50.277,2.632,0.743,41.0,51.22,2.366,53.139,4.1,stoch_k_overbought^29^26^50&rsi_fast_crossover_slow^60^168&trailing_stop^34^3.0
