total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-28.432,37.245,1.24,392.0,31.422,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^40|second_wave_trend_2^6|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-28.432,37.245,1.24,392.0,31.422,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^40|second_wave_trend_2^6|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-28.351,31.282,1.621,390.0,31.378,bb_neutral^80.0^2.8999999999999995|rsi_neutral^23^75^25&price_crossover_ema^30|second_wave_trend_2^6|mass_crossover1^20^14&roc_crossunder0^89|trailing_stop^34^1.5
-28.301,37.31,1.246,394.0,31.991,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover0^23^SMA&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-28.301,37.31,1.246,394.0,31.991,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover0^23^SMA&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-28.015,37.179,1.243,390.0,30.585,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^40|second_wave_trend_2^6|mass_crossover1^20^14&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-27.904,33.246,1.473,382.0,31.665,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|roc_crossover0^40&roc_crossunder0^89|trailing_stop^34^1.5
-27.896,37.374,1.238,396.0,31.322,rvi_neutral^29^35.0^-35.0^EMA|convexity_higher1^12^EMA&second_wave_trend_2^6|price_crossover_sma^30|mass_crossover1^20^14&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-27.697,33.69,1.461,374.0,31.519,rvi_neutral^29^35.0^-35.0^EMA|convexity_higher1^12^EMA&second_wave_trend_2^6|price_crossover_sma^30|mass_crossover1^20^14&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-27.65,37.34,1.241,391.0,30.234,rvi_neutral^29^35.0^-35.0^EMA|convexity_higher1^12^EMA&price_crossover_ema^40|second_wave_trend_2^6|mass_crossover1^20^14&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-27.462,36.623,1.289,385.0,30.022,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&second_wave_trend_2^6|rvi_crossover0^23^SMA|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-27.462,36.623,1.289,385.0,30.022,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&second_wave_trend_2^6|rvi_crossover0^23^SMA|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-27.438,37.215,1.258,395.0,31.172,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-27.438,31.633,1.612,392.0,30.504,bb_neutral^80.0^2.8999999999999995|convexity_higher1^12^EMA&price_crossover_ema^30|second_wave_trend_2^6|mass_crossover1^20^14&roc_crossunder0^89|trailing_stop^34^1.5
-27.438,37.215,1.258,395.0,31.172,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-27.412,38.363,1.198,391.0,31.576,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover0^26^SMA&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-27.412,38.363,1.198,391.0,31.576,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover0^26^SMA&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-27.412,33.687,1.478,377.0,31.535,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover0^23^SMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-27.412,33.687,1.478,377.0,31.535,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover0^23^SMA&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-27.283,33.511,1.464,376.0,31.014,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&second_wave_trend_2^6|price_crossover_sma^30|rvi_crossover0^26^SMA&roc_crossunder0^59|trailing_stop^34^1.5
-27.283,33.511,1.464,376.0,31.014,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&second_wave_trend_2^6|price_crossover_sma^30|rvi_crossover0^26^SMA&roc_crossunder0^59|trailing_stop^34^1.5
-27.245,30.867,1.671,392.0,31.039,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover_signal^90^72&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-27.245,30.867,1.671,392.0,31.039,rsi_neutral^23^75^25|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover_signal^90^72&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-27.238,32.041,1.57,387.0,31.178,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&price_crossover_ema^30|second_wave_trend_2^40|second_wave_trend_2^6&roc_crossunder0^89|trailing_stop^34^1.5
-27.189,31.959,1.598,388.0,30.936,tsi_neutral^190^133^25.0^-25.0^SMA|convexity_higher1^12^EMA&price_crossover_ema^30|mass_crossover1^20^14|rvi_crossover0^23^SMA&emacd_histogram_start_decrease^233^466^233|trailing_stop^34^1.5
-27.05,34.043,1.453,376.0,31.193,tsi_neutral^190^133^25.0^-25.0^SMA|convexity_higher1^12^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-27.05,34.043,1.453,376.0,31.193,rvi_neutral^29^35.0^-35.0^EMA|convexity_higher1^12^EMA&price_crossover_ema^30|second_wave_trend_2^6|rvi_crossover_signal^90^72&bb_price_crossunder_high^34^2.5|trailing_stop^34^1.5
-26.805,38.182,1.207,385.0,30.572,tsi_neutral^190^133^25.0^-25.0^SMA|rvi_neutral^29^35.0^-35.0^EMA&price_crossover_ema^30|second_wave_trend_2^6|roc_crossover0^40&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-26.805,38.182,1.207,385.0,30.572,tsi_neutral^190^133^25.0^-25.0^SMA|rsi_neutral^23^75^25&price_crossover_ema^30|second_wave_trend_2^6|roc_crossover0^40&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
-26.637,37.532,1.238,389.0,29.389,bb_neutral^80.0^2.8999999999999995|convexity_higher1^12^EMA&second_wave_trend_2^6|price_crossover_sma^30|mass_crossover1^20^14&bb_price_crossunder_high^34^2|trailing_stop^34^1.5
