coin_name,inv0,cl_name,cl_canshu,is_run,cl_id,cl_index
ZL2612,15min,kdj_k_overbought^70^56^50|adx_higher_threshold^210.0^5.0&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,kdj_k_overbought^70^56^50|adx_higher_threshold^210.0^5.0&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,kdj_k_overbought^70^56^50|adx_higher_threshold^210.0^5.0&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,tsi_overbought^55^22^0.0^SMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,tsi_overbought^55^22^0.0^SMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,tsi_overbought^55^22^0.0^SMA|rvi_signal_neutral^50^30^15.0^-15.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,kc_neutral^8.0^8.0^1.7|rvi_neutral^17^20.0^-20.0^SMA&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,kc_neutral^8.0^8.0^1.7|rvi_neutral^17^20.0^-20.0^SMA&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,kc_neutral^8.0^8.0^1.7|rvi_neutral^17^20.0^-20.0^SMA&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,tsi_overbought^55^22^0.0^SMA|tsi_neutral^160^48^20.0^-20.0^EMA&bb_price_crossover_low^35.0^3.4999999999999996|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,tsi_overbought^55^22^0.0^SMA|tsi_neutral^160^48^20.0^-20.0^EMA&bb_price_crossover_low^35.0^3.4999999999999996|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,tsi_overbought^55^22^0.0^SMA|tsi_neutral^160^48^20.0^-20.0^EMA&bb_price_crossover_low^35.0^3.4999999999999996|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,sma_fast_higher_slow^60^96|kdj_k_overbought^80^56^50&stoch_k_crossover_d^210^189^189|kc_price_crossover_low^14.0^17.0^2.5&aroon_diff_crossunder0^89|trailing_stop^34^3.5,0,1,sma_fast_higher_slow^60^96|kdj_k_overbought^80^56^50&stoch_k_crossover_d^210^189^189|kc_price_crossover_low^14.0^17.0^2.5&aroon_diff_crossunder0^89|trailing_stop^34^3.5,sma_fast_higher_slow^60^96|kdj_k_overbought^80^56^50&stoch_k_crossover_d^210^189^189|kc_price_crossover_low^14.0^17.0^2.5&aroon_diff_crossunder0^89|trailing_stop^34^3.5
ZL2612,15min,tsi_neutral^160^48^20.0^-20.0^EMA|kdj_k_neutral^17^10^75^25&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,tsi_neutral^160^48^20.0^-20.0^EMA|kdj_k_neutral^17^10^75^25&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,tsi_neutral^160^48^20.0^-20.0^EMA|kdj_k_neutral^17^10^75^25&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,sma_fast_higher_slow^50^80|tsi_neutral^160^48^20.0^-20.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,sma_fast_higher_slow^50^80|tsi_neutral^160^48^20.0^-20.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,sma_fast_higher_slow^50^80|tsi_neutral^160^48^20.0^-20.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,stoch_k_overbought^50^45^50|rvi_signal_neutral^50^30^15.0^-15.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,stoch_k_overbought^50^45^50|rvi_signal_neutral^50^30^15.0^-15.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,stoch_k_overbought^50^45^50|rvi_signal_neutral^50^30^15.0^-15.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,sma_fast_higher_slow^60^96|bb_neutral^10.0^2.5&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,sma_fast_higher_slow^60^96|bb_neutral^10.0^2.5&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,sma_fast_higher_slow^60^96|bb_neutral^10.0^2.5&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,sma_fast_higher_slow^60^96|bb_neutral^10.0^2.5&bb_price_crossover_high_2^160.0^1.9|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,sma_fast_higher_slow^60^96|bb_neutral^10.0^2.5&bb_price_crossover_high_2^160.0^1.9|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,sma_fast_higher_slow^60^96|bb_neutral^10.0^2.5&bb_price_crossover_high_2^160.0^1.9|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,kdj_k_neutral^210^189^85^15|rvi_neutral^17^20.0^-20.0^SMA&smacd_crossover_signal^180^360^216|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,kdj_k_neutral^210^189^85^15|rvi_neutral^17^20.0^-20.0^SMA&smacd_crossover_signal^180^360^216|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,kdj_k_neutral^210^189^85^15|rvi_neutral^17^20.0^-20.0^SMA&smacd_crossover_signal^180^360^216|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,stoch_d_overbought^70^28^63^50|adx_higher_threshold^210.0^5.0&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,stoch_d_overbought^70^28^63^50|adx_higher_threshold^210.0^5.0&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,stoch_d_overbought^70^28^63^50|adx_higher_threshold^210.0^5.0&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,kdj_k_neutral^17^10^75^25|kdj_d_neutral^20^14^6^80^20&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,kdj_k_neutral^17^10^75^25|kdj_d_neutral^20^14^6^80^20&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,kdj_k_neutral^17^10^75^25|kdj_d_neutral^20^14^6^80^20&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,stoch_d_overbought^30^27^27^50|rvi_signal_neutral^50^30^15.0^-15.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,stoch_d_overbought^30^27^27^50|rvi_signal_neutral^50^30^15.0^-15.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,stoch_d_overbought^30^27^27^50|rvi_signal_neutral^50^30^15.0^-15.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,bb_neutral^10.0^2.5|rvi_neutral^17^20.0^-20.0^SMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,bb_neutral^10.0^2.5|rvi_neutral^17^20.0^-20.0^SMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,bb_neutral^10.0^2.5|rvi_neutral^17^20.0^-20.0^SMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_crossover_signal_3^210^546^273&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,stoch_k_overbought^50^45^50|smi_overbought^60^30^0.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,stoch_k_overbought^50^45^50|smi_overbought^60^30^0.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,stoch_k_overbought^50^45^50|smi_overbought^60^30^0.0^EMA&kc_price_crossover_low^14.0^17.0^2.5|smacd_histogram_start_increase^230^322^299&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,rvi_neutral^17^20.0^-20.0^SMA|skew_negative^25^EMA&smacd_crossover_signal^180^360^216|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,rvi_neutral^17^20.0^-20.0^SMA|skew_negative^25^EMA&smacd_crossover_signal^180^360^216|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,rvi_neutral^17^20.0^-20.0^SMA|skew_negative^25^EMA&smacd_crossover_signal^180^360^216|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,kdj_k_neutral^17^10^75^25|skew_negative^25^EMA&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,kdj_k_neutral^17^10^75^25|skew_negative^25^EMA&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,kdj_k_neutral^17^10^75^25|skew_negative^25^EMA&smacd_histogram_start_increase_2^180^504^126|kc_price_crossover_low^20.0^20.0^2.8999999999999995&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZL2612,15min,sma_fast_higher_slow^60^96|rvi_neutral^8^35.0^-35.0^EMA&bb_price_crossover_high_2^160.0^1.9|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,0,1,sma_fast_higher_slow^60^96|rvi_neutral^8^35.0^-35.0^EMA&bb_price_crossover_high_2^160.0^1.9|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5,sma_fast_higher_slow^60^96|rvi_neutral^8^35.0^-35.0^EMA&bb_price_crossover_high_2^160.0^1.9|kc_price_crossover_low^14.0^17.0^2.5&bb_price_crossunder_high^34^2.5|trailing_stop^34^3.5
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^109|trailing_stop^34^3.5,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^109|trailing_stop^34^3.5,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^109|trailing_stop^34^3.5
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|convexity_higher1^12^SMA&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^109|trailing_stop^34^3.5,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|convexity_higher1^12^SMA&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^109|trailing_stop^34^3.5,tsi_neutral^190^171^10.0^-10.0^SMA|convexity_higher1^12^SMA&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^109|trailing_stop^34^3.5
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&tsi_crossover0^200^160^EMA|stoch_k_crossover_d_2^240^120^72^25&aroon_diff_crossunder0^89|trailing_stop^34^3.5,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&tsi_crossover0^200^160^EMA|stoch_k_crossover_d_2^240^120^72^25&aroon_diff_crossunder0^89|trailing_stop^34^3.5,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&tsi_crossover0^200^160^EMA|stoch_k_crossover_d_2^240^120^72^25&aroon_diff_crossunder0^89|trailing_stop^34^3.5
ZM2607,15min,emacd_higher_signal^90^198^63|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|trix_crossover_signal^160^96&trailing_stop^34^2.5|trailing_stop^34^3.5,0,1,emacd_higher_signal^90^198^63|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|trix_crossover_signal^160^96&trailing_stop^34^2.5|trailing_stop^34^3.5,emacd_higher_signal^90^198^63|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|trix_crossover_signal^160^96&trailing_stop^34^2.5|trailing_stop^34^3.5
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|smi_k_crossover_d_2^240^192^168^45&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|smi_k_crossover_d_2^240^192^168^45&trailing_stop^34^3.0|trailing_stop^34^3.5,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|smi_k_crossover_d_2^240^192^168^45&trailing_stop^34^3.0|trailing_stop^34^3.5
ZM2607,15min,emacd_higher_signal^90^198^63|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|kdj_k_crossover_d_2^250^175^225^30&aroon_diff_crossunder0^89|trailing_stop^34^2.5,0,1,emacd_higher_signal^90^198^63|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|kdj_k_crossover_d_2^250^175^225^30&aroon_diff_crossunder0^89|trailing_stop^34^2.5,emacd_higher_signal^90^198^63|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|kdj_k_crossover_d_2^250^175^225^30&aroon_diff_crossunder0^89|trailing_stop^34^2.5
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|rsi_neutral^180^60^40&stoch_k_crossover_d_2^240^120^72^25|ema_fast_crossover_slow^110^286&aroon_diff_crossunder0^109|trailing_stop^34^3.5,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|rsi_neutral^180^60^40&stoch_k_crossover_d_2^240^120^72^25|ema_fast_crossover_slow^110^286&aroon_diff_crossunder0^109|trailing_stop^34^3.5,tsi_neutral^190^171^10.0^-10.0^SMA|rsi_neutral^180^60^40&stoch_k_crossover_d_2^240^120^72^25|ema_fast_crossover_slow^110^286&aroon_diff_crossunder0^109|trailing_stop^34^3.5
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|sma_fast_crossover_slow^170^442&aroon_diff_crossunder0^89|trailing_stop^34^3.0,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|sma_fast_crossover_slow^170^442&aroon_diff_crossunder0^89|trailing_stop^34^3.0,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|sma_fast_crossover_slow^170^442&aroon_diff_crossunder0^89|trailing_stop^34^3.0
ZM2607,15min,emacd_higher_signal^90^198^63|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|trix_crossover_signal^130^182&trailing_stop^34^2.5|trailing_stop^34^3.5,0,1,emacd_higher_signal^90^198^63|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|trix_crossover_signal^130^182&trailing_stop^34^2.5|trailing_stop^34^3.5,emacd_higher_signal^90^198^63|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|trix_crossover_signal^130^182&trailing_stop^34^2.5|trailing_stop^34^3.5
ZM2607,15min,smi_d_neutral^170^119^85^30.0^-30.0^SMA|convexity_higher1^8^SMA&stoch_k_crossover_d_2^240^120^72^25|bb_price_crossover_low_2^110.0^1.7&aroon_diff_crossunder0^89|trailing_stop^34^3.5,0,1,smi_d_neutral^170^119^85^30.0^-30.0^SMA|convexity_higher1^8^SMA&stoch_k_crossover_d_2^240^120^72^25|bb_price_crossover_low_2^110.0^1.7&aroon_diff_crossunder0^89|trailing_stop^34^3.5,smi_d_neutral^170^119^85^30.0^-30.0^SMA|convexity_higher1^8^SMA&stoch_k_crossover_d_2^240^120^72^25|bb_price_crossover_low_2^110.0^1.7&aroon_diff_crossunder0^89|trailing_stop^34^3.5
ZM2607,15min,emacd_histogram_increase^110^198^154|tsi_neutral^190^171^10.0^-10.0^SMA&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.5,0,1,emacd_histogram_increase^110^198^154|tsi_neutral^190^171^10.0^-10.0^SMA&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.5,emacd_histogram_increase^110^198^154|tsi_neutral^190^171^10.0^-10.0^SMA&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^89|trailing_stop^34^3.5
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|smacd_crossover_signal^220^484^242&aroon_diff_crossunder0^89|trailing_stop^34^3.5,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|smacd_crossover_signal^220^484^242&aroon_diff_crossunder0^89|trailing_stop^34^3.5,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&stoch_k_crossover_d_2^240^120^72^25|smacd_crossover_signal^220^484^242&aroon_diff_crossunder0^89|trailing_stop^34^3.5
ZM2607,15min,emacd_histogram_increase^110^198^154|emacd_higher_signal^90^198^63&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^89|trailing_stop^34^2.5,0,1,emacd_histogram_increase^110^198^154|emacd_higher_signal^90^198^63&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^89|trailing_stop^34^2.5,emacd_histogram_increase^110^198^154|emacd_higher_signal^90^198^63&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&aroon_diff_crossunder0^89|trailing_stop^34^2.5
ZM2607,15min,emacd_histogram_increase^110^198^154|tsi_neutral^190^171^10.0^-10.0^SMA&tsi_crossover0^200^160^EMA|stoch_k_crossover_d_2^240^120^72^25&aroon_diff_crossunder0^109|trailing_stop^34^3.5,0,1,emacd_histogram_increase^110^198^154|tsi_neutral^190^171^10.0^-10.0^SMA&tsi_crossover0^200^160^EMA|stoch_k_crossover_d_2^240^120^72^25&aroon_diff_crossunder0^109|trailing_stop^34^3.5,emacd_histogram_increase^110^198^154|tsi_neutral^190^171^10.0^-10.0^SMA&tsi_crossover0^200^160^EMA|stoch_k_crossover_d_2^240^120^72^25&aroon_diff_crossunder0^109|trailing_stop^34^3.5
ZM2607,15min,emacd_higher_signal^90^198^63|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|trix_crossover_signal^160^96&trailing_stop^34^2.5|trailing_stop^34^3.0,0,1,emacd_higher_signal^90^198^63|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|trix_crossover_signal^160^96&trailing_stop^34^2.5|trailing_stop^34^3.0,emacd_higher_signal^90^198^63|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|trix_crossover_signal^160^96&trailing_stop^34^2.5|trailing_stop^34^3.0
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|convexity_higher1^8^SMA&stoch_k_crossover_d_2^240^120^72^25|smacd_crossover_signal^220^484^242&aroon_diff_crossunder0^89|trailing_stop^34^3.5,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|convexity_higher1^8^SMA&stoch_k_crossover_d_2^240^120^72^25|smacd_crossover_signal^220^484^242&aroon_diff_crossunder0^89|trailing_stop^34^3.5,tsi_neutral^190^171^10.0^-10.0^SMA|convexity_higher1^8^SMA&stoch_k_crossover_d_2^240^120^72^25|smacd_crossover_signal^220^484^242&aroon_diff_crossunder0^89|trailing_stop^34^3.5
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|smi_k_crossover_d_2^230^184^207^45&aroon_diff_crossunder0^89|trailing_stop^34^2.5,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|smi_k_crossover_d_2^230^184^207^45&aroon_diff_crossunder0^89|trailing_stop^34^2.5,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|smi_k_crossover_d_2^230^184^207^45&aroon_diff_crossunder0^89|trailing_stop^34^2.5
ZM2607,15min,bb_neutral^60.0^2.8999999999999995|mass_lower1^230^207&tsi_crossover0^200^160^EMA|stoch_k_crossover_d_2^240^120^72^25&trailing_stop^34^2.5|trailing_stop^34^3.0,0,1,bb_neutral^60.0^2.8999999999999995|mass_lower1^230^207&tsi_crossover0^200^160^EMA|stoch_k_crossover_d_2^240^120^72^25&trailing_stop^34^2.5|trailing_stop^34^3.0,bb_neutral^60.0^2.8999999999999995|mass_lower1^230^207&tsi_crossover0^200^160^EMA|stoch_k_crossover_d_2^240^120^72^25&trailing_stop^34^2.5|trailing_stop^34^3.0
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&trailing_stop^34^2.5|trailing_stop^34^3.5,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&trailing_stop^34^2.5|trailing_stop^34^3.5,tsi_neutral^190^171^10.0^-10.0^SMA|mass_lower1^230^207&stoch_k_crossover_d_2^240^120^72^25|tsi_crossover0^230^138^EMA&trailing_stop^34^2.5|trailing_stop^34^3.5
ZM2607,15min,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&smacd_histogram_start_increase^230^506^299|smacd_crossover_signal^220^484^242&trailing_stop^34^2.5|trailing_stop^34^3.5,0,1,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&smacd_histogram_start_increase^230^506^299|smacd_crossover_signal^220^484^242&trailing_stop^34^2.5|trailing_stop^34^3.5,tsi_neutral^190^171^10.0^-10.0^SMA|smi_d_neutral^170^119^85^30.0^-30.0^SMA&smacd_histogram_start_increase^230^506^299|smacd_crossover_signal^220^484^242&trailing_stop^34^2.5|trailing_stop^34^3.5
ZW2609,15min,aroon_diff_higher0^90|stoch_k_overbought^50^35^50&rsi_crossover50^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.5,0,1,aroon_diff_higher0^90|stoch_k_overbought^50^35^50&rsi_crossover50^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.5,aroon_diff_higher0^90|stoch_k_overbought^50^35^50&rsi_crossover50^140|smacd_crossover_signal^210^504^210&aroon_diff_crossunder0^89|trailing_stop^34^3.5
ZW2609,15min,smacd_histogram_increase^170^340^102|stoch_k_higher_d^130^65^91&emacd_start_increase^45^90|smi_k_crossover0^140^98^EMA&trailing_stop^34^3.0|trailing_stop^34^3.5,0,1,smacd_histogram_increase^170^340^102|stoch_k_higher_d^130^65^91&emacd_start_increase^45^90|smi_k_crossover0^140^98^EMA&trailing_stop^34^3.0|trailing_stop^34^3.5,smacd_histogram_increase^170^340^102|stoch_k_higher_d^130^65^91&emacd_start_increase^45^90|smi_k_crossover0^140^98^EMA&trailing_stop^34^3.0|trailing_stop^34^3.5
