param_0,策略名称,开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,2026-03-01+总收益率%,2026-03-01+年化收益率%,2026-03-01+最大回撤%,2026-03-01+sharpe比率,2026-03-01+sortino比率,2026-03-01+calmar比率,2026-03-01+年化波动率%,2026-03-01+日波动率%,2026-03-01+均持天数,2026-03-01+交易次数,2026-03-01+交易胜率%,2026-03-01+盈亏比,2026-03-01+bar胜率%,2026-03-01+总交易成本%,2026-04-01+总收益率%,2026-04-01+年化收益率%,2026-04-01+最大回撤%,2026-04-01+sharpe比率,2026-04-01+sortino比率,2026-04-01+calmar比率,2026-04-01+年化波动率%,2026-04-01+日波动率%,2026-04-01+均持天数,2026-04-01+交易次数,2026-04-01+交易胜率%,2026-04-01+盈亏比,2026-04-01+bar胜率%,2026-04-01+总交易成本%,2026-05-01+总收益率%,2026-05-01+年化收益率%,2026-05-01+最大回撤%,2026-05-01+sharpe比率,2026-05-01+sortino比率,2026-05-01+calmar比率,2026-05-01+年化波动率%,2026-05-01+日波动率%,2026-05-01+均持天数,2026-05-01+交易次数,2026-05-01+交易胜率%,2026-05-01+盈亏比,2026-05-01+bar胜率%,2026-05-01+总交易成本%,2026-06-01+总收益率%,2026-06-01+年化收益率%,2026-06-01+最大回撤%,2026-06-01+sharpe比率,2026-06-01+sortino比率,2026-06-01+calmar比率,2026-06-01+年化波动率%,2026-06-01+日波动率%,2026-06-01+均持天数,2026-06-01+交易次数,2026-06-01+交易胜率%,2026-06-01+盈亏比,2026-06-01+bar胜率%,2026-06-01+总交易成本%,filter_name,filter_params,param_1,param_2,param_3,param_4,param_5
170.0,adx_plus_lower_minus^170,2026-03-02 01:00:00,2026-06-17 18:15:00,9.291,35.129,11.863,1.948,2.674,2.961,18.03,0.944,0.786,137.0,76.642,0.442,44.144,0.0,9.69,211.39,5.071,9.552,13.434,41.685,22.131,1.158,0.488,61.0,80.328,0.568,46.095,0.0,5.799,99.652,1.921,7.32,10.49,51.863,13.614,0.713,0.662,45.0,73.333,1.666,45.205,0.0,-5.589,-99.405,7.694,-5.931,-7.553,-12.92,16.76,0.877,1.599,18.0,50.0,0.251,41.972,0.0,-0.314,-7.057,6.869,-0.35,-0.522,-1.027,20.161,1.055,1.049,16.0,87.5,0.139,42.47,0.0,adx_plus_lower_minus,[170],,,,,
60.0,tsi_lower_signal^60^24^30^EMA,2026-03-02 01:00:00,2026-06-17 18:15:00,12.388,48.548,9.064,2.69,3.439,5.356,18.044,0.944,0.555,194.0,71.649,0.513,45.719,0.0,1.054,13.747,9.064,0.62,0.839,1.517,22.168,1.16,0.583,51.0,70.588,0.449,45.967,0.0,3.032,44.238,2.701,3.252,3.542,16.379,13.602,0.712,0.48,62.0,72.581,0.518,46.144,0.0,3.337,51.686,6.226,3.082,4.134,8.301,16.771,0.878,0.564,51.0,66.667,0.644,45.0,0.0,4.346,152.576,3.368,7.549,10.126,45.307,20.212,1.058,0.508,33.0,75.758,0.572,45.72,0.0,tsi_lower_signal,[60 24 30 'EMA'],24,30,EMA,,
16.0,tsi_lower_signal^16^13^5^EMA,2026-03-02 01:00:00,2026-06-17 18:15:00,22.697,99.992,7.082,5.549,6.801,14.119,18.018,0.943,0.18,598.0,66.89,0.653,45.552,0.0,16.634,561.816,3.085,25.445,35.45,182.094,22.079,1.156,0.153,195.0,70.769,0.704,47.759,0.0,-2.407,-33.865,5.677,-2.485,-2.901,-5.966,13.626,0.713,0.188,158.0,61.392,0.538,44.534,0.0,1.404,19.357,5.036,1.153,1.387,3.844,16.785,0.879,0.203,142.0,67.606,0.52,44.366,0.0,6.232,273.075,3.341,13.569,14.471,81.747,20.125,1.053,0.158,106.0,66.981,0.803,45.287,0.0,tsi_lower_signal,[16 13 5 'EMA'],13,5,EMA,,
10.0,rsi_fast_lower_slow^10^24,2026-03-02 01:00:00,2026-06-17 18:15:00,17.213,71.285,7.447,3.968,4.707,9.572,17.966,0.94,0.12,896.0,72.656,0.462,46.349,0.0,9.512,205.266,6.499,9.289,12.343,31.585,22.099,1.157,0.107,279.0,74.194,0.478,47.311,0.0,-2.79,-40.139,4.667,-2.948,-3.212,-8.601,13.615,0.713,0.128,232.0,71.552,0.338,45.808,0.0,2.349,34.266,6.074,2.07,2.435,5.642,16.557,0.867,0.126,228.0,71.053,0.46,45.634,0.0,7.508,383.809,2.742,19.047,20.513,139.988,20.15,1.055,0.105,160.0,73.75,0.604,46.696,0.0,rsi_fast_lower_slow,[10 24],24,,,,
6.0,rsi_fast_lower_slow^6^13,2026-03-02 01:00:00,2026-06-17 18:15:00,29.881,142.516,3.868,8.021,10.119,36.849,17.769,0.93,0.092,1177.0,68.394,0.615,45.849,0.0,18.549,708.319,3.081,32.118,43.563,229.918,22.054,1.154,0.078,383.0,73.107,0.596,48.207,0.0,-0.195,-2.415,3.868,-0.192,-0.285,-0.624,12.549,0.657,0.1,299.0,65.552,0.522,44.199,0.0,3.42,53.233,3.689,3.188,3.93,14.429,16.696,0.874,0.095,304.0,65.789,0.604,45.282,0.0,6.211,271.434,2.718,13.485,14.402,99.876,20.128,1.054,0.086,194.0,67.01,0.747,45.395,0.0,rsi_fast_lower_slow,[ 6 13],13,,,,
50.0,supertrend_short_period^50.0^2.1,2026-03-02 01:00:00,2026-06-17 18:15:00,9.642,36.603,7.887,2.032,2.475,4.641,18.012,0.943,0.434,248.0,64.516,0.665,45.293,0.0,7.202,134.925,6.722,6.092,8.314,20.073,22.147,1.159,0.397,75.0,66.667,0.727,45.775,0.0,-2.085,-28.8,6.459,-2.13,-2.359,-4.459,13.523,0.708,0.488,61.0,60.656,0.536,45.137,0.0,2.57,37.988,3.909,2.265,2.902,9.719,16.771,0.878,0.411,70.0,67.143,0.601,45.0,0.0,1.772,46.6,3.765,2.312,2.443,12.377,20.154,1.055,0.373,45.0,60.0,0.825,45.179,0.0,supertrend_short_period,[50.   2.1],2.1,,,,
170.0,supertrend_short_period^170.0^1.5,2026-03-02 01:00:00,2026-06-17 18:15:00,17.24,71.42,5.467,3.973,4.875,13.064,17.975,0.941,0.28,385.0,64.935,0.699,45.534,0.0,6.377,113.666,3.729,5.138,7.12,30.481,22.122,1.158,0.266,112.0,65.179,0.712,45.839,0.0,-0.916,-11.836,4.521,-0.87,-1.007,-2.618,13.609,0.712,0.304,98.0,63.265,0.546,46.009,0.0,5.2,90.288,5.467,5.44,6.674,16.515,16.598,0.869,0.272,106.0,63.208,0.803,44.648,0.0,5.665,232.042,2.67,11.528,12.415,86.914,20.129,1.054,0.233,72.0,70.833,0.674,45.612,0.0,supertrend_short_period,[170.    1.5],1.5,,,,
30.0,ma_atr_short_period^30.0^36.0^1.0,2026-03-02 01:00:00,2026-06-17 18:15:00,1.579,5.452,11.648,0.302,0.395,0.468,18.04,0.944,0.804,134.0,64.925,0.572,44.589,0.0,1.201,15.795,7.96,0.712,0.967,1.984,22.175,1.161,0.725,41.0,63.415,0.643,45.455,0.0,-2.128,-29.464,4.604,-2.162,-2.315,-6.4,13.628,0.713,0.827,36.0,58.333,0.545,45.272,0.0,-1.303,-17.862,8.869,-1.065,-1.418,-2.014,16.768,0.878,0.778,37.0,64.865,0.483,43.31,0.0,3.8,125.273,4.688,6.221,9.753,26.723,20.138,1.054,0.73,23.0,78.261,0.488,43.987,0.0,ma_atr_short_period,[30. 36.  1.],36.0,1.0,,,
6.0,ma_atr_short_period^6.0^7.0^1.4,2026-03-02 01:00:00,2026-06-17 18:15:00,16.433,67.456,7.923,3.74,5.127,8.514,18.038,0.944,3.99,27.0,74.074,0.862,43.736,0.0,3.834,58.743,7.238,2.65,3.37,8.115,22.168,1.16,4.248,7.0,71.429,0.768,44.43,0.0,0.477,6.014,2.865,0.442,0.616,2.1,13.622,0.713,9.927,3.0,66.667,0.754,43.863,0.0,6.56,123.981,4.208,7.394,10.502,29.466,16.769,0.878,2.214,13.0,69.231,1.679,44.155,0.0,4.708,172.323,5.201,8.553,15.082,33.13,20.147,1.055,2.397,7.0,85.714,0.402,41.712,0.0,ma_atr_short_period,[6.  7.  1.4],7.0,1.4,,,
23.0,stoch_k_lower_d^23^16^7,2026-03-02 01:00:00,2026-06-17 18:15:00,10.386,39.769,11.978,2.227,2.713,3.32,17.859,0.935,0.259,416.0,64.183,0.655,45.404,0.0,1.886,25.799,7.7,1.166,1.576,3.35,22.127,1.158,0.25,119.0,60.504,0.716,46.031,0.0,-5.638,-95.954,6.724,-7.109,-7.646,-14.271,13.498,0.707,0.278,107.0,59.813,0.444,44.333,0.0,7.419,148.003,3.914,9.199,12.28,37.814,16.089,0.842,0.248,116.0,68.103,0.724,45.282,0.0,6.817,320.483,3.983,15.813,16.896,80.467,20.267,1.061,0.218,77.0,68.831,0.82,46.262,0.0,stoch_k_lower_d,[23 16  7],16,7,,,
