param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
220.0,tsi_crossunder0,[220 110 'SMA'],tsi_crossunder0^220^110^SMA,4,0,11,0.002,0.5521589861801843,11,0.635,0.835,90.909,1.037,0.76,-1.0,0.47830329341317357,11,0.686,1.048,63.636,3.718,0.655,-1.0,0.5116329389312977,11,1.069,1.623,81.818,1.077,0.659,-1.0,0.7975872889710411,110,SMA,
190.0,bb_price_crossunder_high,[190.    1.9],bb_price_crossunder_high^190.0^1.9,4,3,67,0.012,0.5606286159514198,67,0.38,1.038,67.164,1.59,0.366,60.481927710843365,0.5120847784200386,67,0.532,1.46,68.657,1.335,0.364,1.1431682090364725,0.7168007671232877,67,0.618,1.767,65.672,1.335,0.35,-28.768956289027653,0.44772998302207123,1.9,,
190.0,ema_fast_crossunder_slow,[190 532],ema_fast_crossunder_slow^190^532,4,0,6,0.001,0.5733108022400981,6,0.689,0.51,100.0,100.0,1.351,-1.0,0.5474577843137254,6,0.873,0.537,100.0,100.0,1.626,-1.0,0.7104464245810056,6,0.535,0.347,83.333,43.657,1.542,-1.0,0.43223991354466856,532,,
230.0,emacd_crossunder_signal,[230 644 276],emacd_crossunder_signal^230^644^276,4,0,8,0.001,0.5750185692723172,8,0.541,0.8,62.5,4.128,0.676,-1.0,0.4043095875,8,0.909,0.936,75.0,5.909,0.971,-1.0,0.6980945192307693,8,1.067,1.134,62.5,11.259,0.941,-1.0,0.817177098765432,644,276,
230.0,smi_d_crossunder0,[230 161 115 'EMA'],smi_d_crossunder0^230^161^115^EMA,4,0,6,0.001,0.5909734763475596,6,0.436,0.332,83.333,2.631,1.313,-1.0,0.34528048192771077,6,1.107,0.669,100.0,100.0,1.655,-1.0,0.9031233632286995,6,0.9,0.53,83.333,14.703,1.698,-1.0,0.7369811320754717,161,115,EMA
100.0,tsi_crossunder_signal,[100 30 50 'EMA'],tsi_crossunder_signal^100^30^50^EMA,4,3,60,0.011,0.6132800469183315,59,0.505,1.246,67.797,1.517,0.405,24.084778420038536,0.6831077447833066,59,0.461,1.743,61.017,1.304,0.264,30.640243902439025,0.6151506769936891,59,0.329,1.715,64.407,0.903,0.192,4.568527918781725,0.4359048571428572,30,50,EMA
90.0,tsi_crossunder_signal,[90 63 27 'EMA'],tsi_crossunder_signal^90^63^27^EMA,4,3,61,0.011,0.6194506999818661,60,0.526,1.174,73.333,1.366,0.448,16.904024767801854,0.7144370357751278,60,0.506,1.649,61.667,1.436,0.307,23.22308233638283,0.6779847665251667,60,0.41,1.638,68.333,0.885,0.25,-7.876447876447877,0.2941837606837606,63,27,EMA
170.0,smacd_crossunder_signal,[170 374 136],smacd_crossunder_signal^170^374^136,4,0,13,0.002,0.6340329408463832,13,0.67,1.068,76.923,1.881,0.627,-1.0,0.49842228464419475,13,0.802,1.241,69.231,3.669,0.646,-1.0,0.5976806446414182,13,1.34,1.403,84.615,4.252,0.955,-1.0,1.0275880256593015,374,136,
10.0,kc_price_crossunder_low_2,[10.  12.   3.9],kc_price_crossunder_low_2^10.0^12.0^3.9,4,0,6,0.001,0.6357001670349077,6,0.809,0.66,83.333,3.29,1.226,-1.0,0.6357146515151515,6,0.834,0.978,66.667,3.942,0.853,-1.0,0.633584171779141,6,0.808,0.624,100.0,100.0,1.295,-1.0,0.6388379487179486,12.0,3.9,
10.0,kc_price_crossunder_low,[10.  12.   3.9],kc_price_crossunder_low^10.0^12.0^3.9,4,0,6,0.001,0.6357001670349077,6,0.809,0.66,83.333,3.29,1.226,-1.0,0.6357146515151515,6,0.834,0.978,66.667,3.942,0.853,-1.0,0.633584171779141,6,0.808,0.624,100.0,100.0,1.295,-1.0,0.6388379487179486,12.0,3.9,
180.0,smacd_crossunder_signal,[180 468 144],smacd_crossunder_signal^180^468^144,4,0,11,0.002,0.642734338011889,11,0.835,0.917,90.909,1.168,0.911,-1.0,0.637723282442748,11,0.817,1.212,63.636,3.923,0.674,-1.0,0.6104513448844884,11,0.95,1.633,63.636,2.177,0.582,-1.0,0.703686466625842,468,144,
250.0,smi_d_crossunder0,[250 225 225 'EMA'],smi_d_crossunder0^250^225^225^EMA,4,0,4,0.001,0.6440924304750991,4,0.593,0.188,100.0,100.0,3.154,-1.0,0.5396299999999999,4,0.97,0.683,75.0,6.925,1.42,-1.0,0.7754319180087846,4,0.859,0.483,100.0,100.0,1.778,-1.0,0.7082392753623189,225,225,EMA
55.0,emacd_crossunder_signal_3,[ 55 110  38],emacd_crossunder_signal_3^55^110^38,4,0,20,0.004,0.6703074343589723,19,0.702,1.212,73.684,1.795,0.579,-1.0,0.5198622772277227,19,0.99,1.351,78.947,1.845,0.733,-1.0,0.7437823834196892,19,1.223,1.307,94.737,2.064,0.936,-1.0,0.9362079035960215,110,38,
45.0,emacd_crossunder_signal_3,[ 45 126  40],emacd_crossunder_signal_3^45^126^40,4,0,20,0.004,0.6709129756063449,19,0.709,1.237,63.158,2.815,0.573,-1.0,0.5247459741309619,19,0.99,1.398,73.684,2.246,0.708,-1.0,0.7420751072961372,19,1.222,1.409,84.211,3.364,0.867,-1.0,0.9295872817601136,126,40,
8.0,kc_price_crossunder_low_2,[ 8.  10.   3.5],kc_price_crossunder_low_2^8.0^10.0^3.5,4,0,3,0.001,0.678665287314862,3,0.74,0.876,66.667,4.033,0.845,-1.0,0.5617579908675798,3,1.102,1.087,66.667,8.389,1.014,-1.0,0.8496044894204232,3,0.895,0.637,100.0,100.0,1.405,-1.0,0.7145247252747252,10.0,3.5,
