param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
10.0,adx_plus_crossunder_minus,[10],adx_plus_crossunder_minus^10,4,4,359,0.051,-0.08259999999999999,357,-0.06,0.95,44.538,1.03,0.063,0.0,-0.06,356,-0.112,1.207,47.472,0.848,0.093,0.0,-0.112,353,-0.095,1.515,47.309,0.936,0.063,0.0,-0.095,,,
8.0,adx_plus_crossunder_minus,[8],adx_plus_crossunder_minus^8,4,4,386,0.055,-0.07139999999999999,384,-0.06,0.948,45.833,0.978,0.063,0.0,-0.06,382,-0.082,1.189,47.382,0.911,0.069,0.0,-0.082,381,-0.084,1.5,46.719,0.977,0.056,0.0,-0.084,,,
80.0,mass_crossover1,[80 72],mass_crossover1^80^72,4,2,36,0.005,-0.048799999999999996,35,-0.001,0.729,40.0,1.494,0.001,-1.0,-0.001,35,-0.113,1.106,42.857,1.042,0.102,-1.0,-0.113,35,-0.072,1.247,42.857,1.159,0.058,-1.0,-0.072,72,,
35.0,trix_start_decrease,[35],trix_start_decrease^35,4,4,102,0.014,-0.0304,101,-0.037,1.002,51.485,0.848,0.037,0.0,-0.037,101,-0.005,1.421,50.495,0.972,0.004,-480.0,-0.005,100,-0.052,1.678,43.0,1.219,0.031,0.0,-0.052,,,
90.0,mass_crossover1,[90 27],mass_crossover1^90^27,4,2,45,0.006,-0.030399387978142078,45,0.004,0.915,48.889,1.058,0.004,-1.0,0.0028012240437158466,44,-0.036,1.414,47.727,1.016,0.025,-1.0,-0.036,44,-0.105,1.705,43.182,1.093,0.062,-1.0,-0.105,27,,
60.0,kdj_k_crossunder_d,[60 30 18],kdj_k_crossunder_d^60^30^18,4,4,127,0.018,-0.012725680427046263,126,-0.009,1.085,51.587,0.916,0.008,0.0,-0.009,126,0.017,1.405,49.206,1.066,0.012,-107.99999999999999,0.011914398576512455,126,-0.059,1.608,43.651,1.173,0.037,0.0,-0.059,30,18,
50.0,kdj_k_crossunder_d,[50 45 15],kdj_k_crossunder_d^50^45^15,4,4,123,0.017,-0.011228273148148147,122,0.019,1.08,54.918,0.864,0.018,13049.999999999985,0.024743453703703705,122,0.0,1.382,50.82,0.968,0.0,-423.0769230769231,0.0,122,-0.118,1.53,40.164,1.217,0.077,0.0,-0.118,45,15,
230.0,trix_start_decrease,[230],trix_start_decrease^230,4,0,17,0.002,-0.008275087607855185,16,-0.057,0.935,56.25,0.669,0.061,-1.0,-0.057,16,0.067,0.853,50.0,1.185,0.079,-1.0,0.047268382180539276,16,0.043,1.061,56.25,0.854,0.041,-1.0,0.03022198868991517,,,
200.0,supertrend_short_signal,[200.    3.3],supertrend_short_signal^200.0^3.3,4,4,79,0.011,-0.008056378490898117,78,0.01,0.965,47.436,1.143,0.01,685.7142857142857,0.013013471502590674,78,0.041,1.313,52.564,0.987,0.031,-231.60000000000002,0.028789619192688496,77,-0.116,1.535,48.052,0.885,0.076,0.0,-0.116,3.3,,
45.0,aroon_diff_crossunder0,[45],aroon_diff_crossunder0^45,4,4,81,0.011,-0.006860859988831958,80,0.031,0.903,43.75,1.428,0.034,-156.09756097560975,0.02177449612403101,80,0.039,1.416,45.0,1.323,0.028,68.88888888888887,0.05083963983050847,80,-0.165,1.691,42.5,1.033,0.098,0.0,-0.165,,,
20.0,price_crossunder_ema,[20],price_crossunder_ema^20,4,4,478,0.067,-0.006099402390438247,476,-0.006,0.938,44.958,1.202,0.006,0.0,-0.006,476,0.005,1.255,48.739,1.063,0.004,0.0,0.00500199203187251,475,-0.023,1.544,48.211,1.032,0.015,0.0,-0.023,,,
230.0,supertrend_short_signal,[230.    3.5],supertrend_short_signal^230.0^3.5,4,4,75,0.011,-0.0020364237092092338,74,0.001,0.997,47.297,1.118,0.001,23.076923076923077,0.0013001303911735205,74,0.065,1.397,48.649,1.209,0.047,-167.23716381418095,0.04571170365068002,74,-0.082,1.584,48.649,0.92,0.052,0.0,-0.082,3.5,,
250.0,smi_k_crossunder_d_2,[250 225 225  80],smi_k_crossunder_d_2^250^225^225^80,4,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,225,225,80
230.0,kc_price_crossunder_high_2,[230.  276.    3.9],kc_price_crossunder_high_2^230.0^276.0^3.9,4,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,276.0,3.9,
25.0,price_crossunder_ema,[25],price_crossunder_ema^25,4,4,420,0.059,0.0147291134342899,419,0.001,0.918,44.153,1.27,0.001,0.0,0.0010001089324618738,419,0.043,1.221,50.835,1.066,0.035,818.918918918919,0.05609686322686322,418,-0.013,1.516,48.804,1.025,0.009,0.0,-0.013,,,
190.0,aroon_diff_crossunder0,[190],aroon_diff_crossunder0^190,4,0,25,0.004,0.017997475194898166,24,0.113,0.921,75.0,0.463,0.123,-1.0,0.08007049945711182,24,-0.08,1.205,50.0,0.849,0.066,-1.0,-0.08,23,0.014,1.233,52.174,0.944,0.011,-1.0,0.009811127331711274,,,
45.0,emacd_start_decrease,[ 45 108],emacd_start_decrease^45^108,4,4,308,0.043,0.022362876841647332,307,0.023,0.8,51.14,1.035,0.029,861.2903225806452,0.0299859625,307,0.035,1.293,52.443,0.979,0.027,-166.04651162790697,0.024566318638824438,304,-0.0,1.494,47.368,1.111,0.0,0.0,-0.0,108,,
30.0,price_crossunder_sma_2,[30],price_crossunder_sma_2^30,4,4,278,0.039,0.03941790361405892,277,0.012,0.947,48.736,1.09,0.013,831.8181818181816,0.015619767687434002,277,0.068,1.271,51.264,1.106,0.054,158.98617511520737,0.08887295043273014,275,0.019,1.53,52.0,0.954,0.012,1.642913144064757e+18,0.02473067320261438,,,
50.0,emacd_start_decrease,[ 50 100],emacd_start_decrease^50^100,4,4,299,0.042,0.04664278505420956,298,0.057,0.82,52.349,1.11,0.07,242.76315789473685,0.07461508536585365,298,0.039,1.296,52.013,1.004,0.03,-137.219730941704,0.027382152777777776,295,0.008,1.502,47.119,1.14,0.005,-506.89655172413745,0.005602982689747004,100,,
30.0,roc_crossunder0,[30],roc_crossunder0^30,4,4,281,0.04,0.05304231189334054,280,0.004,0.912,53.571,0.878,0.004,0.0,0.0040017543859649125,280,0.11,1.444,50.714,1.207,0.076,217.57188498402553,0.1440893351800554,278,0.03,1.599,51.439,0.994,0.019,7833.333333333308,0.039073170731707324,,,
60.0,price_crossunder_sma_2,[60],price_crossunder_sma_2^60,4,4,179,0.025,0.056623337496355036,178,0.001,0.832,50.562,0.981,0.001,0.0,0.0010001201923076923,178,0.095,1.325,54.494,1.026,0.072,1514.1176470588236,0.12438547169811322,178,0.072,1.538,56.18,0.89,0.047,520.7999999999998,0.09403817945383613,,,
45.0,price_crossunder_sma,[45],price_crossunder_sma^45,4,4,292,0.041,0.05750986784233519,291,0.02,0.909,49.485,1.088,0.022,6840.000000000004,0.026057205720572057,291,0.107,1.278,48.454,1.34,0.084,156.40243902439025,0.14026460876369326,290,0.012,1.53,49.655,1.036,0.008,0.0,0.012009411764705881,,,
120.0,rvi_crossunder_signal,[120  60],rvi_crossunder_signal^120^60,4,4,364,0.051,0.06316479792222715,363,0.071,0.908,50.138,1.248,0.078,40.476190476190474,0.09302172907488986,363,0.039,1.379,49.311,1.112,0.028,12.949640287769784,0.0508433865119652,361,0.01,1.526,48.753,1.07,0.007,-26.086956521739125,0.007004587155963303,60,,
90.0,rvi_crossunder_signal,[90 63],rvi_crossunder_signal^90^63,4,4,375,0.053,0.06979680428172318,374,0.083,0.942,49.465,1.326,0.088,112.97071129707112,0.10885071125265394,374,0.047,1.367,49.733,1.114,0.034,-6.629834254143647,0.033013116313094365,371,0.021,1.526,48.518,1.102,0.014,2700.000000000004,0.02733756880733945,63,,
40.0,roc_crossunder0,[40],roc_crossunder0^40,4,4,239,0.034,0.07676707844243792,237,0.091,0.98,47.679,1.428,0.093,970.1612903225806,0.1193985,237,0.066,1.329,46.835,1.302,0.05,696.3503649635037,0.08622609480812642,237,-0.044,1.729,48.101,1.006,0.025,0.0,-0.044,,,
25.0,rsi_fast_crossunder_slow,[25 60],rsi_fast_crossunder_slow^25^60,4,4,363,0.051,0.08250608885738309,362,0.08,0.878,51.105,1.244,0.091,282.9015544041451,0.10494760820045558,362,0.072,1.337,49.724,1.174,0.054,325.16129032258067,0.09410405385190726,360,0.009,1.516,46.667,1.162,0.006,0.0,0.009005343007915566,60,,
110.0,emacd_histogram_start_decrease_2,[110 154 121],emacd_histogram_start_decrease_2^110^154^121,4,4,185,0.026,0.08478225720173571,184,0.145,1.061,50.0,1.53,0.137,-180.72916666666663,0.10288713477851082,184,0.103,1.336,50.0,1.239,0.077,-341.5384615384616,0.0726558607784431,182,0.082,1.52,51.648,1.081,0.054,-409.49720670391054,0.057709657894736845,154,121,
230.0,emacd_histogram_start_decrease_2,[230 506 299],emacd_histogram_start_decrease_2^230^506^299,4,4,121,0.017,0.09465280655856374,120,0.124,0.749,58.333,1.174,0.166,-277.8730703259005,0.0882370093457944,120,0.143,1.026,51.667,1.364,0.139,-346.8085106382979,0.10149515594541908,120,0.142,1.372,58.333,0.955,0.103,-392.35181644359466,0.10042877551020407,506,299,
45.0,tsi_crossunder_signal,[45 40 18 'EMA'],tsi_crossunder_signal^45^40^18^EMA,4,4,122,0.017,0.09591159520789287,121,0.101,0.975,56.198,1.032,0.104,358.73015873015873,0.13266013333333332,121,0.079,1.419,51.24,1.107,0.056,52.80898876404495,0.10327176180408738,120,-0.007,1.67,45.833,1.17,0.004,0.0,-0.007,40,18,EMA
230.0,rsi_fast_crossunder_slow,[230 414],rsi_fast_crossunder_slow^230^414,4,4,134,0.019,0.10171578876388528,131,0.072,0.814,51.145,1.221,0.088,-202.39520958083838,0.05084579852579852,131,0.225,1.308,58.779,1.128,0.172,-119.21132457027304,0.16020928899082568,131,0.199,1.498,56.489,1.09,0.133,-234.4086021505376,0.14115051401869158,414,,
240.0,rvi_crossunder0,[240 'EMA'],rvi_crossunder0^240^EMA,4,4,122,0.017,0.10713145204805355,120,-0.033,0.55,45.833,1.009,0.06,0.0,-0.033,120,0.209,1.077,54.167,1.481,0.194,130.67010309278353,0.27697254410399264,120,0.154,1.234,51.667,1.324,0.125,1129.4117647058822,0.20269844408427878,EMA,,
60.0,tsi_crossunder_signal,[60 30 18 'EMA'],tsi_crossunder_signal^60^30^18^EMA,4,4,134,0.019,0.11537356531708828,133,0.104,0.939,56.391,1.044,0.111,320.5479452054795,0.13669742279020233,133,0.114,1.395,51.88,1.154,0.082,48.38709677419355,0.14941109677419354,132,0.011,1.587,45.455,1.222,0.007,0.0,0.011007624448645241,30,18,EMA
60.0,price_crossunder_sma,[60],price_crossunder_sma^60,4,4,238,0.034,0.12020041990124465,237,0.083,0.974,52.743,1.167,0.085,411.2903225806452,0.10881947638603698,237,0.142,1.355,48.945,1.398,0.105,407.73993808049534,0.18653455350553505,237,0.049,1.584,47.679,1.197,0.031,0.0,0.04915157828282828,,,
30.0,sma_fast_crossunder_slow_3,[30 42],sma_fast_crossunder_slow_3^30^42,4,4,179,0.025,0.12308425175201367,178,0.111,1.03,57.303,1.023,0.108,1336.842105263158,0.14585507766990294,178,0.099,1.254,53.933,1.063,0.079,681.2903225806451,0.12971605263157895,176,0.056,1.497,52.273,1.008,0.037,0.0,0.05620948563794255,42,,
40.0,sma_fast_crossunder_slow_3,[ 40 112],sma_fast_crossunder_slow_3^40^112,4,4,119,0.017,0.12405578277204113,118,0.168,0.891,55.085,1.37,0.189,943.2432432432431,0.22251797979797983,118,0.094,1.347,55.085,0.985,0.07,0.0,0.09465597624350408,118,-0.078,1.681,52.542,0.797,0.046,0.0,-0.078,112,,
230.0,rvi_crossunder0,[230 'SMA'],rvi_crossunder0^230^SMA,4,4,84,0.012,0.1370316601590457,82,0.047,0.93,59.756,0.794,0.051,0.0,0.047237526881720435,82,0.177,1.128,58.537,1.097,0.157,5052.631578947367,0.23371061170212767,82,0.164,1.06,52.439,1.389,0.155,707.5085324232082,0.21649856603773585,SMA,,
130.0,emacd_histogram_start_decrease,[130 260 117],emacd_histogram_start_decrease^130^260^117,4,4,203,0.029,0.1421109799242293,202,0.11,0.936,55.446,1.13,0.118,59.530026109660575,0.14468055555555556,201,0.157,1.334,51.244,1.312,0.118,126.76991150442475,0.2065020764617691,201,0.039,1.515,46.766,1.222,0.026,0.0,0.03910039603960396,260,117,
240.0,rsi_crossunder50,[240],rsi_crossunder50^240,4,4,79,0.011,0.14480510817741704,77,0.112,0.678,59.74,1.05,0.165,-152.69461077844312,0.07969510324483776,77,0.286,1.066,55.844,1.669,0.268,-124.21383647798743,0.2055712195121951,77,0.302,1.269,61.039,1.18,0.238,-115.88114754098358,0.21643095350669816,,,
110.0,emacd_histogram_start_decrease,[110 242 143],emacd_histogram_start_decrease^110^242^143,4,4,201,0.028,0.14596881905433348,200,0.111,0.933,55.5,1.133,0.119,80.21390374331551,0.14601675241157558,199,0.165,1.343,51.759,1.302,0.123,187.24373576309796,0.217135331347729,199,0.039,1.533,46.734,1.222,0.025,0.0,0.03909921722113503,242,143,
