param_0,entry_name,params,signal_id,总月份数,有效月份数,总信号数量,总信号密度,score,w20_有效信号数,w20_平均收益%,w20_收益标准差%,w20_胜率%,w20_盈亏比,w20_稳定性,w20_收益衰减率%,w20_score,w40_有效信号数,w40_平均收益%,w40_收益标准差%,w40_胜率%,w40_盈亏比,w40_稳定性,w40_收益衰减率%,w40_score,w60_有效信号数,w60_平均收益%,w60_收益标准差%,w60_胜率%,w60_盈亏比,w60_稳定性,w60_收益衰减率%,w60_score,param_1,param_2,param_3
80.0,rsi_crossunder50,[80],rsi_crossunder50^80,4,4,117,0.022,0.14565746286200146,117,0.126,0.679,53.846,1.429,0.186,1373.1958762886602,0.16683958762886597,117,0.106,0.883,54.701,1.129,0.12,12949.999999999929,0.1394542242355606,117,0.101,1.013,52.137,1.193,0.1,0.0,0.10200700888450148,,,
130.0,emacd_histogram_start_decrease_2,[130 312 169],emacd_histogram_start_decrease_2^130^312^169,4,4,82,0.015,0.1464773576082623,82,0.12,0.661,54.878,1.356,0.182,87.93103448275862,0.1588320726172466,82,0.106,0.831,50.0,1.429,0.128,1090.5405405405406,0.1395577376654633,82,0.096,1.024,52.439,1.179,0.094,22949.99999999998,0.12597,312,169,
120.0,price_crossunder_ema,[120],price_crossunder_ema^120,4,4,118,0.022,0.15196399878935954,118,0.101,0.602,59.322,1.065,0.168,275.8928571428571,0.13350287375415285,118,0.136,0.809,59.322,1.049,0.168,604.6153846153846,0.1797721631644005,118,0.119,1.08,55.932,1.06,0.11,3233.9999999999995,0.15640456481481482,,,
70.0,emacd_crossunder_signal,[ 70 196  98],emacd_crossunder_signal^70^196^98,4,0,27,0.005,0.15484502169842593,27,0.194,0.698,55.556,1.788,0.278,-1.0,0.13957438395415472,27,0.244,0.814,59.259,1.457,0.3,-1.0,0.17591980343980343,27,0.226,1.114,62.963,1.014,0.203,-1.0,0.1614094434470377,196,98,
220.0,mass_crossover1,[220  88],mass_crossover1^220^88,4,0,17,0.003,0.15501610991252673,17,0.282,0.613,64.706,3.426,0.46,-1.0,0.20648104404567696,17,0.196,0.695,58.824,1.512,0.282,-1.0,0.14106923741007193,17,0.067,0.84,64.706,0.687,0.08,-1.0,0.047274083333333335,88,,
110.0,emacd_crossunder_signal,[110 198  66],emacd_crossunder_signal^110^198^66,4,0,26,0.005,0.15567959344340818,26,0.183,0.683,53.846,1.76,0.268,-1.0,0.13153225475841873,26,0.259,0.835,57.692,1.582,0.31,-1.0,0.18692355688622753,26,0.237,1.198,69.231,0.764,0.198,-1.0,0.16918199499165273,198,66,
60.0,rsi_crossunder50,[60],rsi_crossunder50^60,4,4,117,0.022,0.15733267022313902,117,0.105,0.604,59.829,1.06,0.174,254.32098765432096,0.13887293046357616,117,0.142,0.813,59.829,1.042,0.175,589.5,0.1878242558425584,117,0.12,1.073,56.41,1.043,0.112,7350.000000000003,0.15774464119291706,,,
180.0,rvi_crossunder0,[180 'SMA'],rvi_crossunder0^180^SMA,4,4,74,0.014,0.1619219203290889,74,0.155,0.601,62.162,1.212,0.258,327.49003984063745,0.2066967554076539,74,0.181,0.725,58.108,1.369,0.25,-33.46153846153847,0.12986313103448277,74,0.138,0.905,59.459,1.006,0.152,-126.12244897959184,0.09807301657458564,SMA,,
100.0,mass_crossover1,[100  50],mass_crossover1^100^50,4,4,49,0.009,0.16345613874057124,49,0.173,0.621,59.184,1.646,0.279,35.07853403141361,0.23116533011272142,49,0.132,0.684,57.143,1.208,0.193,3.6217303822937628,0.17491157894736845,49,-0.023,1.136,57.143,0.711,0.02,0.0,-0.023,50,,
140.0,price_crossunder_sma,[140],price_crossunder_sma^140,4,4,94,0.017,0.1669325226681759,94,0.122,0.649,58.511,1.18,0.188,458.22784810126575,0.1615813867488444,94,0.16,0.893,61.702,0.992,0.179,1190.909090909091,0.2117267637178052,94,0.112,1.121,58.511,0.927,0.1,0.0,0.11311900089206067,,,
150.0,price_crossunder_sma,[150],price_crossunder_sma^150,4,3,90,0.017,0.1745879342909489,90,0.1,0.646,54.444,1.271,0.155,1177.2151898734176,0.1320123839009288,90,0.184,0.859,57.778,1.285,0.214,1148.473282442748,0.24432372526193247,90,0.134,1.05,56.667,1.079,0.128,2216.417910447761,0.17642312380952382,,,
190.0,tsi_crossunder_signal,[190 133 76 'SMA'],tsi_crossunder_signal^190^133^76^SMA,4,0,23,0.004,0.1772039506722476,23,0.256,0.694,52.174,2.564,0.369,-1.0,0.1858102593659942,23,0.275,0.805,60.87,1.544,0.342,-1.0,0.1990760869565217,23,0.173,1.177,60.87,0.966,0.147,-1.0,0.12287997451146981,133,76,SMA
50.0,stoch_k_crossunder_d_2,[50 45 45 85],stoch_k_crossunder_d_2^50^45^45^85,4,0,13,0.002,0.17926478727850412,13,0.369,0.884,61.538,2.591,0.417,-1.0,0.26908197963800906,13,0.136,0.889,61.538,0.921,0.153,-1.0,0.0966563779527559,13,0.111,0.923,61.538,0.868,0.12,-1.0,0.07863442036836403,45,45,85
200.0,tsi_crossunder_signal,[200 80 120 'SMA'],tsi_crossunder_signal^200^80^120^SMA,4,0,23,0.004,0.17932900721218337,23,0.225,0.665,52.174,2.296,0.338,-1.0,0.16282894736842105,23,0.298,0.805,56.522,1.982,0.37,-1.0,0.21632208695652172,23,0.231,1.102,65.217,0.942,0.21,-1.0,0.16508953720508165,80,120,SMA
210.0,rvi_crossunder_signal,[210 168],rvi_crossunder_signal^210^168,4,4,156,0.029,0.18338695645952383,156,0.087,0.603,57.051,1.115,0.144,34.93975903614458,0.11473179104477611,156,0.192,0.757,58.333,1.368,0.254,249.24812030075185,0.25593067371202116,156,0.186,1.02,61.538,1.024,0.182,393.5146443514645,0.24620929411764708,168,,
220.0,ema_fast_crossunder_slow,[220 440],ema_fast_crossunder_slow^220^440,4,0,7,0.001,0.18435080431771525,7,0.262,0.421,71.429,1.531,0.622,-1.0,0.1948134916864608,7,0.07,0.69,57.143,0.938,0.101,-1.0,0.04949710144927537,7,0.462,0.403,71.429,4.788,1.146,-1.0,0.3604746401985111,440,,
100.0,kdj_k_crossunder_d_2,[100  40  30  70],kdj_k_crossunder_d_2^100^40^30^70,4,3,46,0.009,0.18529779514830796,45,0.163,0.651,66.667,1.021,0.25,27.435387673956264,0.21720563748079877,45,0.183,0.86,57.778,1.246,0.213,443.50797266514803,0.24296229069767442,45,0.019,1.148,53.333,0.914,0.017,0.0,0.01903144599303136,40,30,70
50.0,kdj_k_crossunder_d_2,[50 45 15 85],kdj_k_crossunder_d_2^50^45^15^85,4,0,10,0.002,0.18537519584035875,10,0.211,0.553,70.0,1.005,0.382,-1.0,0.15333556962025313,10,0.364,1.421,50.0,1.945,0.256,-1.0,0.26132689655172414,10,0.213,1.298,50.0,1.519,0.164,-1.0,0.15154671032357472,45,15,85
