param_0,策略名称,开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,2026-03-01+总收益率%,2026-03-01+年化收益率%,2026-03-01+最大回撤%,2026-03-01+sharpe比率,2026-03-01+sortino比率,2026-03-01+calmar比率,2026-03-01+年化波动率%,2026-03-01+日波动率%,2026-03-01+均持天数,2026-03-01+交易次数,2026-03-01+交易胜率%,2026-03-01+盈亏比,2026-03-01+bar胜率%,2026-03-01+总交易成本%,2026-04-01+总收益率%,2026-04-01+年化收益率%,2026-04-01+最大回撤%,2026-04-01+sharpe比率,2026-04-01+sortino比率,2026-04-01+calmar比率,2026-04-01+年化波动率%,2026-04-01+日波动率%,2026-04-01+均持天数,2026-04-01+交易次数,2026-04-01+交易胜率%,2026-04-01+盈亏比,2026-04-01+bar胜率%,2026-04-01+总交易成本%,2026-05-01+总收益率%,2026-05-01+年化收益率%,2026-05-01+最大回撤%,2026-05-01+sharpe比率,2026-05-01+sortino比率,2026-05-01+calmar比率,2026-05-01+年化波动率%,2026-05-01+日波动率%,2026-05-01+均持天数,2026-05-01+交易次数,2026-05-01+交易胜率%,2026-05-01+盈亏比,2026-05-01+bar胜率%,2026-05-01+总交易成本%,2026-06-01+总收益率%,2026-06-01+年化收益率%,2026-06-01+最大回撤%,2026-06-01+sharpe比率,2026-06-01+sortino比率,2026-06-01+calmar比率,2026-06-01+年化波动率%,2026-06-01+日波动率%,2026-06-01+均持天数,2026-06-01+交易次数,2026-06-01+交易胜率%,2026-06-01+盈亏比,2026-06-01+bar胜率%,2026-06-01+总交易成本%,filter_name,filter_params,param_1,param_2,param_3,param_4,param_5
230.0,ema_fast_lower_slow^230^460,2026-03-01 23:00:00,2026-06-17 23:45:00,5.819,21.058,15.833,0.739,1.062,1.33,28.515,1.493,6.356,17.0,76.471,0.427,48.32,0.0,-0.261,-3.222,10.212,-0.087,-0.127,-0.316,37.138,1.944,6.009,5.0,60.0,0.663,48.13,0.0,-1.547,-20.546,10.513,-0.889,-1.279,-1.954,23.109,1.21,5.001,6.0,83.333,0.159,47.412,0.0,6.136,101.654,9.418,4.187,5.704,10.794,24.279,1.271,5.168,6.0,83.333,0.759,49.48,0.0,1.544,38.975,4.645,1.461,2.359,8.39,26.679,1.396,5.668,3.0,66.667,2.281,48.244,0.0,ema_fast_lower_slow,[230 460],460,,,,
90.0,ema_fast_lower_slow^90^162,2026-03-01 23:00:00,2026-06-17 23:45:00,9.089,34.168,13.013,1.198,1.709,2.626,28.516,1.493,2.573,42.0,76.19,0.436,48.729,0.0,2.793,39.763,9.234,1.07,1.504,4.306,37.147,1.944,2.311,13.0,69.231,0.615,49.36,0.0,12.302,310.432,8.211,13.444,20.679,37.809,23.091,1.209,1.579,19.0,89.474,0.338,49.741,0.0,-6.522,-110.473,10.957,-4.551,-6.133,-10.082,24.275,1.271,4.429,7.0,57.143,0.2,47.451,0.0,1.104,26.596,5.355,0.997,1.644,4.967,26.673,1.396,2.834,6.0,66.667,0.755,48.077,0.0,ema_fast_lower_slow,[ 90 162],162,,,,
10.0,smacd_decrease^10^16,2026-03-01 23:00:00,2026-06-17 23:45:00,11.172,43.02,11.766,1.508,2.13,3.656,28.527,1.493,0.074,1461.0,54.962,0.874,48.362,0.0,16.331,528.749,11.766,14.267,21.079,44.939,37.06,1.94,0.073,412.0,57.282,0.948,49.705,0.0,-7.812,-149.807,9.542,-6.493,-9.371,-15.7,23.072,1.208,0.078,384.0,51.562,0.771,45.497,0.0,7.322,129.846,5.038,5.337,7.165,25.772,24.327,1.273,0.074,421.0,57.007,0.88,49.532,0.0,-3.433,-106.526,7.477,-3.965,-5.286,-14.247,26.87,1.406,0.069,247.0,52.227,0.814,48.746,0.0,smacd_decrease,[10 16],16,,,,
140.0,smacd_decrease^140^252,2026-03-01 23:00:00,2026-06-17 23:45:00,39.008,204.288,10.663,7.167,10.538,19.159,28.504,1.492,0.478,226.0,64.159,0.931,50.268,0.0,22.205,1044.132,7.658,28.135,45.236,136.34,37.111,1.942,0.362,83.0,60.241,1.498,50.738,0.0,10.986,255.586,6.342,11.079,16.574,40.302,23.068,1.207,0.476,63.0,61.905,1.272,49.482,0.0,-2.82,-38.748,9.316,-1.596,-2.044,-4.159,24.285,1.271,0.633,49.0,65.306,0.451,50.052,0.0,5.475,214.281,5.143,8.032,11.717,41.661,26.678,1.396,0.5,34.0,76.471,0.493,51.087,0.0,smacd_decrease,[140 252],252,,,,
20.0,emacd_decrease^20^28,2026-03-01 23:00:00,2026-06-17 23:45:00,0.072,0.243,14.75,0.009,0.01,0.016,28.429,1.488,0.095,1139.0,70.5,0.422,48.306,0.0,0.924,11.821,8.764,0.319,0.365,1.349,37.109,1.942,0.092,326.0,69.325,0.457,48.376,0.0,-6.019,-103.677,10.961,-4.541,-5.84,-9.459,22.831,1.195,0.099,303.0,68.647,0.386,47.205,0.0,9.371,187.202,4.727,7.719,10.264,39.603,24.251,1.269,0.094,330.0,75.152,0.418,50.26,0.0,-3.558,-111.926,5.89,-4.205,-5.899,-19.003,26.617,1.393,0.093,183.0,66.12,0.444,46.739,0.0,emacd_decrease,[20 28],28,,,,
8.0,emacd_decrease^8^18,2026-03-01 23:00:00,2026-06-17 23:45:00,17.643,73.15,17.372,2.574,3.68,4.211,28.413,1.487,0.061,1777.0,66.967,0.54,48.56,0.0,7.863,150.93,17.372,4.081,6.203,8.688,36.986,1.936,0.058,514.0,67.121,0.551,48.671,0.0,4.813,77.207,3.704,3.35,4.704,20.842,23.044,1.206,0.061,495.0,68.687,0.506,47.878,0.0,7.343,130.389,4.251,5.393,7.291,30.671,24.179,1.266,0.063,492.0,68.496,0.539,50.364,0.0,-3.085,-92.076,7.653,-3.459,-4.839,-12.031,26.623,1.393,0.061,279.0,60.215,0.602,46.488,0.0,emacd_decrease,[ 8 18],18,,,,
130.0,smacd_histogram_decrease^130^286^104,2026-03-01 23:00:00,2026-06-17 23:45:00,11.777,45.67,15.946,1.601,2.356,2.864,28.52,1.493,0.436,248.0,59.677,0.804,49.548,0.0,6.703,120.018,9.188,3.23,5.427,13.062,37.163,1.945,0.353,85.0,56.471,1.008,49.409,0.0,-2.717,-38.579,7.665,-1.67,-2.429,-5.033,23.095,1.209,0.638,47.0,48.936,0.837,48.085,0.0,6.666,113.842,7.513,4.689,6.021,15.152,24.278,1.271,0.352,88.0,67.045,0.675,50.832,0.0,0.978,23.244,9.019,0.871,1.18,2.577,26.675,1.396,0.549,31.0,64.516,0.6,50.084,0.0,smacd_histogram_decrease,[130 286 104],286,104,,,
140.0,smacd_histogram_decrease^140^196^98,2026-03-01 23:00:00,2026-06-17 23:45:00,38.757,202.435,13.353,7.099,10.498,15.161,28.514,1.493,0.432,250.0,61.2,1.032,49.308,0.0,16.979,572.668,5.437,15.412,24.466,105.333,37.157,1.945,0.385,78.0,60.256,1.375,48.622,0.0,3.052,44.177,6.951,1.912,2.833,6.355,23.111,1.21,0.38,79.0,56.962,0.928,48.861,0.0,6.506,110.092,10.443,4.539,6.068,10.542,24.257,1.27,0.437,71.0,66.197,0.707,49.272,0.0,8.062,428.99,4.121,16.095,23.808,104.093,26.653,1.395,0.68,25.0,64.0,1.134,51.171,0.0,smacd_histogram_decrease,[140 196  98],196,98,,,
12.0,emacd_histogram_decrease^12^29^16,2026-03-01 23:00:00,2026-06-17 23:45:00,16.164,65.905,16.228,2.32,3.331,4.061,28.407,1.487,0.064,1679.0,65.932,0.563,48.673,0.0,5.969,102.315,16.228,2.757,4.152,6.305,37.106,1.942,0.065,460.0,66.304,0.56,48.671,0.0,3.641,54.531,4.245,2.392,3.411,12.846,22.793,1.193,0.062,485.0,68.66,0.495,48.188,0.0,8.634,165.225,3.394,6.829,9.569,48.675,24.195,1.266,0.068,456.0,65.132,0.645,49.948,0.0,-2.661,-75.805,7.478,-2.846,-3.941,-10.137,26.638,1.394,0.061,281.0,61.21,0.588,47.324,0.0,emacd_histogram_decrease,[12 29 16],29,16,,,
6.0,emacd_histogram_decrease^6^11^6,2026-03-01 23:00:00,2026-06-17 23:45:00,28.243,131.743,6.404,4.642,6.669,20.573,28.378,1.485,0.042,2581.0,60.519,0.726,48.475,0.0,15.008,447.1,5.332,12.069,18.401,83.849,37.045,1.939,0.041,734.0,61.717,0.735,49.262,0.0,8.192,160.723,4.244,7.065,10.349,37.869,22.748,1.191,0.042,713.0,61.711,0.718,48.137,0.0,2.541,34.382,6.404,1.42,1.841,5.369,24.214,1.267,0.044,705.0,58.723,0.736,49.116,0.0,0.537,12.198,4.807,0.458,0.663,2.538,26.624,1.394,0.039,431.0,59.397,0.695,46.656,0.0,emacd_histogram_decrease,[ 6 11  6],11,6,,,
