total+总收益率%,total+交易胜率%,total+盈亏比,total+最大回撤%,strategy_name
0.0,0.0,0.0,0.0,tsi_neutral^12^4^15.0^-15.0^EMA&bb_price_crossover_low^14.0^3.4999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_d_overbought^20^8^18^50&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^SMA&bb_price_crossover_low^20.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,tsi_neutral^12^4^15.0^-15.0^EMA&kc_price_crossover_low^8.0^3.0^2.0999999999999996&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,roc_higher0^25&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,kdj_d_neutral^11^4^8^70^30&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,stoch_d_overbought^8^3^4^50&sma_fast_crossover_slow_2^190^532&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smi_k_higher_d^40^12^28&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,tsi_neutral^12^4^15.0^-15.0^EMA&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^8^SMA&sma_fast_crossover_slow^130^364&aroon_diff_crossunder0^109
0.0,0.0,0.0,0.0,stoch_d_overbought^8^3^4^50&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,stoch_k_neutral^150^45^55^45&bb_price_crossover_low^14.0^3.4999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,trix_higher_signal^20.0^20.0&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,smacd_histogram_increase^10^22^6&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,smi_d_overbought^8^2^4^0.0^SMA&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,skew_positive^60^EMA&bb_price_crossover_low_2^200.0^2.3&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,smacd_increase^30^78&bb_price_crossover_low^20.0^3.8999999999999995&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,emacd_histogram_increase^60^156^78&bb_price_crossover_low^14.0^3.4999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,stoch_d_neutral^26^23^18^55^45&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,kdj_d_overbought^30^12^9^50&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,mass_higher1^180^54&stoch_k_crossover_d_2^250^200^225^15&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,emacd_histogram_increase^45^108^49&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,mass_higher1^180^54&bb_price_crossover_low_2^210.0^2.0999999999999996&roc_crossunder0^59
0.0,0.0,0.0,0.0,atr_fast_higher_slow^90^162&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rvi_higher_signal^70^63&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^8^SMA&smi_k_crossover_d_2^80^56^24^25&aroon_diff_crossunder0^59
0.0,0.0,0.0,0.0,convexity_lower1^8^EMA&adx_crossunder_threshold^45.0^30.0&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,tsi_higher_signal^35^18^18^SMA&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&roc_crossunder0^59
0.0,0.0,0.0,0.0,rsi_neutral^11^60^40&kc_price_crossover_low^8.0^3.0^2.0999999999999996&bb_price_crossunder_high^34^2.5
0.0,0.0,0.0,0.0,skew_positive^60^EMA&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,emacd_increase^55^88&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,roc_higher0^25&bb_price_crossover_low^20.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smacd_higher_signal^45^117^45&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smacd_increase^45^63&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,tsi_higher_signal^35^18^18^SMA&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rsi_fast_higher_slow^150^390&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,kdj_d_overbought^30^12^9^50&kc_price_crossover_low^8.0^3.0^2.0999999999999996&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,atr_fast_lower_slow^20^36&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,kdj_k_neutral^20^6^65^35&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,trix_higher_signal^30.0^12.0&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_d_neutral^26^23^18^55^45&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_d_neutral^26^23^18^55^45&trix_crossover_signal^210^273&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,aroon_diff_higher0^50&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,rvi_neutral^14^10.0^-10.0^EMA&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&roc_crossunder0^59
0.0,0.0,0.0,0.0,trix_increase^45&bb_price_crossover_low^20.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,rsi_overbought^23^50&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,smacd_histogram_increase^10^22^6&bb_price_crossover_low^14.0^3.4999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,rsi_overbought^14^50&bb_price_crossover_low^20.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^8^SMA&tsi_crossover0^210^126^SMA&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_k_neutral^150^45^55^45&bb_price_crossover_low^20.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,aroon_diff_higher0^30&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,mass_lower1^35^25&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,trix_increase^45&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,supertrend_long_period^10.0^2.6999999999999997&bb_price_crossover_low^14.0^3.4999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,kdj_k_overbought^30^12^50&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,kdj_d_overbought^23^14^7^50&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rvi_higher_signal^55^50&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_k_overbought^50^15^50&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,emacd_histogram_increase^45^108^49&kc_price_crossover_low^8.0^3.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,rsi_fast_higher_slow^150^390&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,atr_fast_higher_slow^110^198&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smacd_histogram_increase^10^22^6&stoch_k_crossover_d_2^230^207^207^15&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,rsi_fast_higher_slow^150^390&kc_price_crossover_low^12.0^5.0^3.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^8^SMA&smi_k_crossover_d_2^80^56^24^25&roc_crossunder0^89
0.0,0.0,0.0,0.0,kc_neutral^60.0^24.0^1.9&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,smi_k_higher_d^40^12^28&kc_price_crossover_low_2^14.0^6.0^1.9&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smacd_histogram_increase^45^99^36&kc_price_crossover_low_2^230.0^276.0^3.8999999999999995&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,rsi_fast_higher_slow^150^390&bb_price_crossover_low_2^210.0^2.0999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,kdj_k_overbought^30^12^50&adx_crossunder_threshold^35.0^35.0&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,mass_higher1^150^60&stoch_k_crossover_d_2^250^200^225^15&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,adx_plus_higher_minus^12&kc_price_crossover_low_2^14.0^6.0^1.9&bb_price_crossunder_high^34^2.5
0.0,0.0,0.0,0.0,kdj_k_neutral^20^6^65^35&bb_price_crossover_low_2^200.0^2.3&trailing_stop^34^2.5
