开始时间,结束时间,total+总收益率%,total+年化收益率%,total+最大回撤%,total+sharpe比率,total+sortino比率,total+calmar比率,total+年化波动率%,total+日波动率%,total+均持天数,total+交易次数,total+交易胜率%,total+盈亏比,total+bar胜率%,total+总交易成本%,strategy_name
2026-02-16 06:45:00,2026-06-18,18.551,66.578,3.865,3.863,3.569,17.226,17.234,0.902,0.922,45.0,55.556,2.019,49.004,4.5,skew_negative^180^EMA&emacd_start_increase^120^288&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,18.739,67.373,2.229,4.568,3.397,30.227,14.749,0.772,0.941,26.0,65.385,2.677,48.718,2.6,aroon_diff_higher0^50&kdj_k_crossover50^29^23&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,18.751,67.423,3.764,4.574,2.978,17.91,14.741,0.772,0.855,27.0,59.259,2.44,49.967,2.7,tsi_higher_signal^20^14^12^EMA&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.769,67.501,4.267,3.971,3.561,15.82,17.001,0.89,0.783,49.0,48.98,2.598,49.282,4.9,aroon_diff_higher0^50&emacd_start_increase^120^288&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,18.779,67.543,2.5,4.481,3.452,27.02,15.075,0.789,0.835,33.0,51.515,3.582,49.722,3.3,tsi_higher_signal^20^14^12^EMA&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.826,67.742,3.886,4.128,3.629,17.431,16.412,0.859,0.998,36.0,55.556,2.345,49.02,3.6,mass_higher1^150^60&emacd_start_increase^120^288&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,18.828,67.751,2.379,4.722,3.494,28.481,14.349,0.751,0.977,23.0,65.217,3.04,50.204,2.3,atr_fast_higher_slow^90^162&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,18.85,67.841,2.971,4.236,3.531,22.834,16.014,0.838,0.89,36.0,55.556,2.603,49.427,3.6,emacd_increase^35^56&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,18.887,67.998,3.852,4.449,3.432,17.651,15.285,0.8,0.766,37.0,48.649,3.282,49.784,3.7,adx_higher_threshold^80.0^10.0&rvi_signal_crossover0^30^24^EMA&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.043,68.663,4.397,3.987,3.359,15.617,17.223,0.902,0.697,57.0,50.877,2.106,50.019,5.7,smi_k_higher_d^40^12^28&kdj_k_crossover50^29^23&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.08,68.819,4.017,3.859,3.41,17.131,17.833,0.933,0.672,64.0,48.438,2.178,48.898,6.4,rvi_overbought^29^0.0^SMA&emacd_start_increase^120^288&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.11,68.945,2.805,4.507,3.664,24.58,15.299,0.801,0.837,35.0,51.429,3.193,49.53,3.5,sma_fast_higher_slow^6^11&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.119,68.984,4.49,3.905,3.823,15.365,17.665,0.925,0.873,53.0,50.943,2.131,49.62,5.3,smi_k_higher_d^40^12^28&trix_crossover0^10&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.135,69.054,3.402,5.072,3.69,20.3,13.614,0.713,1.066,20.0,60.0,3.879,49.713,2.0,mass_higher1^180^54&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.22,69.414,3.88,4.201,3.7,17.888,16.523,0.865,0.972,37.0,56.757,2.264,49.021,3.7,mass_higher1^180^54&emacd_start_increase^120^288&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.298,69.747,3.871,3.939,3.78,18.019,17.705,0.927,0.96,46.0,52.174,2.283,48.822,4.6,skew_negative^190^EMA&emacd_start_increase^120^288&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.351,69.971,3.245,4.823,3.105,21.565,14.508,0.759,0.861,27.0,62.963,2.308,50.329,2.7,skew_positive^60^EMA&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.354,69.984,3.833,4.849,4.186,18.257,14.432,0.755,0.777,54.0,48.148,2.391,50.164,5.4,kdj_d_neutral^11^4^8^70^30&second_wave_trend_2^6&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.357,69.997,4.396,3.996,3.379,15.923,17.516,0.917,0.702,59.0,49.153,2.151,50.185,5.9,smacd_higher_signal^25^65^15&kdj_k_crossover50^29^23&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.358,70.003,3.518,4.9,3.824,19.901,14.286,0.748,1.067,23.0,60.87,2.916,49.127,2.3,atr_fast_higher_slow^90^162&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.359,70.009,3.899,4.217,3.982,17.956,16.601,0.869,0.818,64.0,48.438,2.176,49.313,6.4,supertrend_long_period^10.0^2.6999999999999997&sma_fast_crossover_slow_3^25^45&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.414,70.241,4.042,4.591,3.168,17.378,15.3,0.801,0.8,33.0,48.485,3.143,49.884,3.3,kc_neutral^80.0^32.0^3.6999999999999993&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.473,70.496,3.598,4.482,3.528,19.595,15.727,0.823,0.782,37.0,48.649,3.275,49.577,3.7,stoch_d_neutral^26^23^18^55^45&sma_fast_crossover_slow_3^25^45&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.479,70.519,2.108,4.932,3.737,33.456,14.297,0.748,0.969,24.0,70.833,2.696,49.539,2.4,mass_higher1^150^60&tsi_crossover_signal^150^105^45^EMA&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.485,70.548,3.878,4.594,3.859,18.191,15.356,0.804,0.922,32.0,62.5,2.169,49.222,3.2,mass_lower1^20^16&emacd_histogram_start_increase^210^462^294&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.538,70.773,2.231,4.813,3.553,31.718,14.705,0.77,0.965,25.0,68.0,3.124,49.048,2.5,aroon_diff_higher0^50&kdj_k_crossover50^30^21&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.54,70.782,3.947,4.736,3.304,17.933,14.946,0.782,0.988,27.0,55.556,2.887,49.627,2.7,aroon_diff_higher0^30&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.594,71.014,4.336,4.244,3.824,16.377,16.733,0.876,0.954,38.0,50.0,2.847,48.65,3.8,mass_higher1^180^54&kdj_k_crossover50^29^23&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.607,71.069,2.459,6.53,4.326,28.898,10.884,0.57,0.932,25.0,56.0,3.929,50.131,2.5,ma_atr_long_period^8.0^8.0^1.2&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.617,71.109,4.787,3.988,3.963,14.855,17.833,0.933,0.705,65.0,49.231,2.086,48.965,6.5,supertrend_long_period^210.0^3.0999999999999996&price_crossover_sma_2^40&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.628,71.157,3.764,4.784,3.338,18.902,14.874,0.779,1.083,23.0,60.87,2.434,49.386,2.3,sma_fast_higher_slow^6^11&smacd_histogram_start_increase^230^460^253&trailing_stop^34^3.5
2026-02-16 06:45:00,2026-06-18,19.698,71.461,3.684,5.164,4.325,19.4,13.838,0.724,0.677,55.0,50.909,2.244,49.322,5.5,stoch_d_overbought^20^8^18^50&emacd_start_increase^140^252&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.779,71.809,3.929,4.451,3.544,18.276,16.133,0.844,0.76,43.0,51.163,2.698,50.0,4.3,kdj_k_neutral^8^2^85^15&stoch_k_crossover_d^80^48^72&trailing_stop^34^3.0
2026-02-16 06:45:00,2026-06-18,19.8,71.896,4.813,3.99,3.589,14.936,18.019,0.943,0.686,66.0,48.485,2.155,49.459,6.6,emacd_higher_signal^25^35^27&kdj_k_crossover50^30^21&trailing_stop^34^3.0
