total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
-27.391,28.571,1.777,280.0,33.822,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|smacd_start_increase^140^364|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-27.387,26.619,1.968,278.0,34.38,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|mass_crossover1^90^27&roc_crossunder0^59|trailing_stop^34^2.5
-27.325,26.259,2.002,278.0,35.691,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|emacd_start_increase^55^99|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312&roc_crossunder0^59|trailing_stop^34^2.5
-27.246,26.95,1.919,282.0,32.711,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|smacd_start_increase^140^364|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-26.731,28.315,1.798,279.0,33.185,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|mass_crossunder1^120^84|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-26.712,27.957,1.83,279.0,32.755,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^30^48|mass_crossunder1^140^70|smacd_start_increase^120^312|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-26.567,27.007,1.924,274.0,30.147,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|rsi_crossover50^250|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-26.564,25.725,2.061,276.0,32.903,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_crossover50^240|bb_price_crossover_low^170.0^3.3|rsi_fast_crossover_slow^25^60&roc_crossunder0^59|trailing_stop^34^2.5
-26.485,28.676,1.775,272.0,30.838,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|rsi_crossover50^250|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-26.23,27.273,1.904,275.0,29.82,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|emacd_histogram_start_increase^150^360^90|rsi_crossover50^250&roc_crossunder0^59|trailing_stop^34^2.5
-26.069,25.368,2.103,272.0,32.2,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|bb_price_crossover_low^170.0^3.3|rsi_fast_crossover_slow^25^60|adx_plus_crossover_minus^90&roc_crossunder0^59|trailing_stop^34^2.5
-25.898,27.402,1.905,281.0,31.532,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|smacd_start_increase^140^364|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-25.825,28.832,1.786,274.0,32.468,convexity_higher1^16^EMA|convexity_higher1^6^SMA&rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|smacd_start_increase^140^364|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-25.643,27.106,1.932,273.0,29.253,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^30^48|rsi_crossover50^250|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-25.535,28.777,1.783,278.0,32.03,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&mass_crossunder1^140^70|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-25.521,26.103,2.051,272.0,31.894,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|bb_price_crossover_low^170.0^3.3|rsi_fast_crossover_slow^25^60|mass_crossover1^80^72&roc_crossunder0^59|trailing_stop^34^2.5
-25.518,27.698,1.895,278.0,31.535,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|rsi_fast_crossover_slow^25^60|smacd_start_increase^140^364|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-25.48,26.978,1.965,278.0,31.985,convexity_higher1^16^EMA|convexity_higher1^6^SMA&sma_fast_crossover_slow_3^30^72|bb_price_crossover_low^170.0^3.3|rsi_fast_crossover_slow^25^60|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
-25.475,28.881,1.777,277.0,31.972,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&mass_crossunder1^140^70|rsi_fast_crossover_slow^25^60|smacd_start_increase^120^312|emacd_histogram_start_increase^130^364^104&roc_crossunder0^59|trailing_stop^34^2.5
-25.468,28.417,1.813,278.0,32.185,convexity_higher1^16^EMA|bb_neutral^160.0^2.5&rsi_fast_crossover_slow^30^48|smacd_start_increase^120^312|sma_fast_crossover_slow_3^130^234|emacd_histogram_start_increase^150^360^90&roc_crossunder0^59|trailing_stop^34^2.5
