total+总收益率%,total+交易胜率%,total+盈亏比,total+交易次数,total+最大回撤%,strategy_name
13.033,42.105,1.459,323.0,33.132,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&roc_crossover0^55|emacd_histogram_start_increase^220^572^176|rsi_fast_crossover_slow^60^168|rvi_crossover_signal^20^12&trailing_stop^34^3.0|roc_crossunder0^59
13.727,39.276,1.639,359.0,31.447,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|adx_plus_crossover_minus^80|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
14.463,39.722,1.613,360.0,31.142,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|emacd_start_increase^150^420|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
14.826,41.796,1.489,323.0,31.493,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&rvi_crossover0^130^SMA|roc_crossover0^55|rvi_crossover_signal^18^13|emacd_histogram_start_increase^220^572^176&trailing_stop^34^3.0|roc_crossunder0^59
14.95,39.944,1.601,358.0,31.051,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|emacd_start_increase^160^384|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
15.328,39.607,1.627,356.0,31.168,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|kdj_k_crossover_d^230^115^69|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
15.637,39.106,1.664,358.0,30.868,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|rvi_crossover_signal^18^13|adx_plus_crossover_minus^80&roc_crossunder0^59|trailing_stop^34^2.5
15.661,100.0,100.0,11.0,1.485,smi_d_neutral^160^112^144^25.0^-25.0^SMA|skew_negative^170^EMA&ma_atr_long_signal^10.0^12.0^2.5999999999999996|trix_crossover0^160|sma_fast_crossover_slow_2^220^572|trix_crossover_signal^150^150&trailing_stop^34^3.0|bb_price_crossunder_high^34^2.5
15.948,40.056,1.6,357.0,30.637,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|price_crossover_sma^110|roc_crossover0^55|rvi_crossover_signal^20^12&roc_crossunder0^59|trailing_stop^34^2.5
16.04,39.943,1.609,353.0,30.561,bb_neutral^18.0^1.9|kc_neutral^10.0^8.0^1.7&smacd_crossover_signal_2^220^352^198|roc_crossover0^55|rvi_crossover_signal^18^13|smacd_start_increase^100^280&roc_crossunder0^59|trailing_stop^34^2.5
