datetime,open,high,low,close,volume,bb_neutral^80.0^2.9|adx_lower_threshold^200.0^10.0&price_crossunder_sma_2^20|smi_k_crossunder_d^160^144^48&kdj_k_crossover50^29^23|trailing_stop^34^3.0,trix_decrease^8|rsi_oversold^160^50&price_crossunder_sma^25|tsi_crossunder_signal^210^126^105^EMA&emacd_start_increase^120^288|trailing_stop^34^3.5,emacd_histogram_decrease^6^11^6|atr_fast_higher_slow^90^162&rsi_crossunder50^70|kc_price_crossunder_low^12.0^5.0^3.1&kdj_k_crossover50^30^21|trailing_stop^34^3.5,mass_higher1^150^60|atr_fast_higher_slow^90^162&roc_crossunder0^18|smi_d_crossunder0^220^110^198^SMA&smacd_histogram_start_increase^230^460^253|trailing_stop^34^3.5,smacd_histogram_decrease^140^196^98|adx_lower_threshold^200.0^10.0&sma_fast_crossunder_slow_3^200^320|ema_fast_crossunder_slow^230^506&stoch_k_crossover50^220^154|trailing_stop^34^2.5,sma_fast_lower_slow^80^128|rvi_signal_neutral^250^200^10.0^-10.0^SMA&ema_fast_crossunder_slow^230^506|rvi_signal_crossunder0^250^175^EMA&sma_fast_crossover_slow_3^25^45|trailing_stop^34^2.5,stoch_d_oversold^190^171^133^50|adx_lower_threshold^200.0^10.0&stoch_k_crossunder50^100^70|sma_fast_crossunder_slow^220^616&mass_crossunder1^80^32|trailing_stop^34^3.0,rvi_oversold^140^0.0^SMA|atr_fast_lower_slow^150^420&sma_fast_crossunder_slow_3^200^320|emacd_histogram_start_decrease^190^266^209&smi_k_crossover_d^80^56^24|trailing_stop^34^2.5,aroon_diff_lower0^130|rvi_oversold^140^0.0^SMA&price_crossunder_sma_2^20|tsi_crossunder0^220^132^EMA&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.5,smi_k_lower_d^8^4^6|stoch_d_neutral^40^36^28^75^25&stoch_k_crossunder_d_2^160^128^144^80|adx_crossunder_threshold^45.0^30.0&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.0,emacd_histogram_decrease^12^29^16|emacd_lower_signal^70^112^77&mass_crossunder1^70^35|stoch_d_crossunder50^230^207^161&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.5,sma_fast_lower_slow^80^128|smi_k_lower_d^8^4^6&rvi_crossunder0^23^SMA|aroon_diff_crossunder0^130&smacd_histogram_start_increase^230^460^253|trailing_stop^34^3.5,aroon_diff_lower0^130|rvi_oversold^140^0.0^SMA&tsi_crossunder0^220^132^EMA|sma_fast_crossunder_slow^220^616&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^3.5,stoch_d_oversold^190^171^133^50|kdj_d_neutral^11^4^8^70^30&stoch_k_crossunder50^100^70|ema_fast_crossunder_slow^220^528&sma_fast_crossover_slow^130^364|trailing_stop^34^3.0,bb_neutral^80.0^2.9|rvi_neutral^29^35.0^-35.0^EMA&ema_fast_crossunder_slow^230^506|smi_d_crossunder0^210^168^63^SMA&stoch_k_crossover_d^80^48^72|trailing_stop^34^3.5,rvi_lower_signal^12^11|stoch_d_neutral^40^36^28^75^25&mass_crossunder1^70^35|ma_atr_short_signal^90.0^108.0^2.8&emacd_crossover_signal^80^176^48|trailing_stop^34^2.5,price_lower_ema^170|stoch_d_oversold^190^171^133^50&stoch_k_crossunder50^100^70|ema_fast_crossunder_slow^220^528&tsi_crossover_signal^230^138^207^SMA|trailing_stop^34^2.5,trix_lower0^50|stoch_k_neutral^150^45^55^45&mass_crossunder1^70^35|smacd_crossunder_signal_2^220^616^132&smacd_crossover_signal^190^380^171|trailing_stop^34^2.5,sma_fast_lower_slow^80^128|rvi_oversold^170^0.0^SMA&rsi_crossunder50^11|sma_fast_crossunder_slow^220^616&emacd_crossover_signal^80^176^48|trailing_stop^34^3.0
2026-04-05 22:15:00,5.6215,5.637,5.6145,5.6315,121.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-05 22:30:00,5.6325,5.64,5.632,5.6385,152.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-05 22:45:00,5.6375,5.646,5.6305,5.64,421.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-05 23:00:00,5.6405,5.644,5.633,5.637,227.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-05 23:15:00,5.6395,5.6425,5.634,5.636,64.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-05 23:30:00,5.6345,5.6415,5.6345,5.6375,41.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-05 23:45:00,5.638,5.64,5.6345,5.639,70.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-06 00:00:00,5.64,5.6535,5.64,5.647,199.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-06 00:15:00,5.646,5.646,5.631,5.631,84.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-06 00:30:00,5.633,5.6485,5.633,5.648,89.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-06 00:45:00,5.647,5.648,5.6355,5.6355,64.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-06 01:00:00,5.6365,5.6385,5.621,5.6235,269.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9345091200609336,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-06 01:15:00,5.6245,5.6255,5.618,5.625,56.0,0.9150981915167563,0.9475436173289965,0.9932192533917863,0.9339202232701076,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-06 01:30:00,5.6235,5.6335,5.623,5.6335,75.0,0.9128199395384509,0.9475436173289965,0.9932192533917863,0.9324089778260682,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-06 01:45:00,5.6325,5.633,5.6145,5.616,86.0,0.9159318805004855,0.9475436173289965,0.9932192533917863,0.9355203655049731,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410356104592107
2026-04-06 02:00:00,5.6155,5.6335,5.6135,5.6325,86.0,0.9129977647362815,0.9475436173289965,0.9932192533917863,0.9325867714077198,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0375082754044516
2026-04-06 02:15:00,5.63,5.647,5.63,5.643,90.0,0.9111306001590609,0.9475436173289965,0.9932192533917863,0.9307199388003771,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0356384508118062
2026-04-06 02:30:00,5.643,5.643,5.6315,5.637,75.0,0.9121975513460441,0.9475436173289965,0.9932192533917863,0.9317867002902873,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0367069220076037
2026-04-06 02:45:00,5.635,5.636,5.625,5.625,31.0,0.9143314537200105,0.9475436173289965,0.9932192533917863,0.9339202232701076,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0388438643991982
2026-04-06 03:00:00,5.625,5.625,5.6185,5.6185,55.0,0.9154873175059091,0.9475436173289965,0.9932192533917863,0.9350758815508438,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.040001374861312
2026-04-06 03:15:00,5.6195,5.6225,5.609,5.6125,189.0,0.9165542686928922,0.9475436173289965,0.9932192533917863,0.936142643040754,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410698460571093
2026-04-06 03:30:00,5.6125,5.6125,5.6035,5.6095,91.0,0.9170877442863838,0.9475436173289965,0.9932192533917863,0.9366760237857092,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.041604081655008
2026-04-06 03:45:00,5.6095,5.61,5.6065,5.6065,50.0,0.9176212198798754,0.9475436173289965,0.9932192533917863,0.9372094045306643,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0421383172529068
2026-04-06 04:00:00,5.6065,5.6145,5.6065,5.6105,40.0,0.9169099190885532,0.9475436173289965,0.9932192533917863,0.9364982302040574,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0414260031223752
2026-04-06 04:15:00,5.6105,5.613,5.61,5.611,22.0,0.916821006489638,0.9475436173289965,0.9932192533917863,0.9364093334132317,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0413369638560588
2026-04-06 04:30:00,5.6105,5.618,5.6105,5.6165,20.0,0.91584296790157,0.9475436173289965,0.9932192533917863,0.9354314687141472,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0403575319265779
2026-04-06 04:45:00,5.615,5.621,5.615,5.6165,37.0,0.91584296790157,0.9475436173289965,0.9932192533917863,0.9354314687141472,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0403575319265779
2026-04-06 05:00:00,5.6175,5.628,5.617,5.627,53.0,0.9139758033243495,0.9475436173289965,0.9932192533917863,0.9335646361068044,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0384877073339325
2026-04-06 05:15:00,5.626,5.6285,5.62,5.62,19.0,0.915220579709163,0.9475436173289965,0.9932192533917863,0.9348091911783662,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0397342570623627
2026-04-06 05:30:00,5.62,5.625,5.619,5.6235,83.0,0.9145981915167563,0.9475436173289965,0.9932192533917863,0.9341869136425853,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0391109821981477
2026-04-06 05:45:00,5.623,5.627,5.6185,5.6185,29.0,0.9154873175059091,0.9475436173289965,0.9932192533917863,0.9350758815508438,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.040001374861312
2026-04-06 06:00:00,5.616,5.626,5.6125,5.626,78.0,0.9141536285221799,0.9475436173289965,0.9932192533917863,0.933742429688456,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0386657858665653
2026-04-06 06:15:00,5.625,5.6265,5.615,5.616,24.0,0.9159318805004855,0.9475436173289965,0.9932192533917863,0.9355203655049731,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0404465711928943
2026-04-06 06:30:00,5.618,5.6185,5.611,5.612,30.0,0.9166431812918074,0.9475436173289965,0.9932192533917863,0.9362315398315799,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0411588853234257
2026-04-06 06:45:00,5.612,5.63,5.612,5.623,296.0,0.9146871041156714,0.9475436173289965,0.9932192533917863,0.9342758104334112,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0392000214644639
2026-04-06 07:00:00,5.623,5.6255,5.601,5.605,184.0,0.917887957676621,0.9475436173289965,0.9932192533917863,0.9374760949031418,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.042405435051856
2026-04-06 07:15:00,5.6055,5.611,5.591,5.5935,142.0,0.9199329474516724,0.9475436173289965,0.9932192533917863,0.9395207210921364,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0444533381771344
2026-04-06 07:30:00,5.593,5.5965,5.5865,5.5935,168.0,0.9199329474516724,0.9475436173289965,0.9926298559306743,0.9395207210921364,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0444533381771344
2026-04-06 07:45:00,5.593,5.6235,5.593,5.6125,193.0,0.9165542686928922,0.9475436173289965,0.9892327524084144,0.936142643040754,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0410698460571093
2026-04-06 08:00:00,5.6135,5.62,5.6105,5.6185,65.0,0.9154873175059091,0.9475436173289965,0.9881599828750691,0.9350758815508438,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.040001374861312
2026-04-06 08:15:00,5.6165,5.628,5.6145,5.623,45.0,0.9146871041156714,0.9475436173289965,0.98735540572506,0.9342758104334112,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0392000214644639
2026-04-06 08:30:00,5.625,5.646,5.624,5.646,234.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 08:45:00,5.646,5.6585,5.6445,5.655,246.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 09:00:00,5.655,5.6835,5.655,5.683,431.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 09:15:00,5.6835,5.697,5.6805,5.682,525.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 09:30:00,5.6825,5.6875,5.6795,5.6795,114.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 09:45:00,5.68,5.6825,5.662,5.665,223.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 10:00:00,5.665,5.6735,5.665,5.6675,114.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 10:15:00,5.667,5.6705,5.66,5.661,153.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 10:30:00,5.6605,5.6635,5.6595,5.662,212.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 10:45:00,5.6615,5.6625,5.645,5.6495,664.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 11:00:00,5.6485,5.677,5.6485,5.667,346.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 11:15:00,5.6665,5.675,5.6665,5.6745,123.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 11:30:00,5.675,5.697,5.6735,5.6885,398.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 11:45:00,5.687,5.689,5.671,5.6725,294.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 12:00:00,5.6725,5.683,5.656,5.6565,385.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 12:15:00,5.6555,5.6585,5.645,5.6575,573.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 12:30:00,5.657,5.66,5.6525,5.654,256.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
2026-04-06 12:45:00,5.6545,5.6575,5.638,5.6415,441.0,0.9100971245655693,0.9475436173289965,0.9827431225139033,0.9296865580554221,0.9533099703466449,0.954364926622497,0.9691602593941646,1.0419236727023589,1.0427414656714942,0.9719237568127269,0.9835315765154842,1.007502534165651,0.9887024413071333,0.9919776701977194,0.9794783304834572,0.942758427296247,0.9883756368766861,1.0033559781414645,1.0346042152139074
