total+总收益率%,total+交易胜率%,total+盈亏比,total+最大回撤%,strategy_name
0.0,0.0,0.0,0.0,tsi_higher_signal^90^27^72^SMA&bb_price_crossover_low^220.0^3.6999999999999993&bb_price_crossunder_high^34^2
0.0,0.0,0.0,0.0,rvi_higher_signal^220^132&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,kdj_k_higher_d^90^81^63&kc_price_crossover_low_2^25.0^10.0^1.5&roc_crossunder0^59
0.0,0.0,0.0,0.0,skew_positive^140^EMA&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,adx_lower_threshold^40.0^10.0&kdj_k_crossover_d_2^210^168^147^15&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&tsi_crossover0^50^45^EMA&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&smacd_crossover_signal^120^336^72&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,smi_k_higher_d^90^45^27&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&smacd_crossover_signal_3^210^336^168&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&smi_k_crossover0^150^120^SMA&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,kdj_k_overbought^90^81^50&bb_price_crossover_low^220.0^3.6999999999999993&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,roc_higher0^90&kc_price_crossover_low^10.0^10.0^3.4999999999999996&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,kdj_k_higher_d^90^81^63&bb_price_crossover_low_2^180.0^1.9&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&bb_price_crossover_low_2^180.0^1.9&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&aroon_diff_crossover0^100&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_k_higher_d^80^72^72&kc_price_crossover_low_2^25.0^10.0^1.5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,tsi_higher_signal^90^27^72^SMA&bb_price_crossover_low_2^180.0^1.9&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&emacd_start_increase^200^320&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,ma_atr_long_period^90.0^108.0^1.7999999999999998&kc_price_crossover_low_2^25.0^10.0^1.5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,stoch_k_higher_d^80^72^72&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&smi_d_crossover0^250^225^175^EMA&roc_crossunder0^59
0.0,0.0,0.0,0.0,tsi_overbought^25^20^0.0^SMA&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,kc_neutral^150.0^120.0^3.8999999999999995&smacd_crossover_signal_3^210^336^168&roc_crossunder0^89
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&smacd_crossover_signal_3^210^336^168&roc_crossunder0^89
0.0,0.0,0.0,0.0,rsi_overbought^70^50&bb_price_crossover_low^230.0^3.6999999999999993&emacd_histogram_start_decrease^233^466^233
0.0,0.0,0.0,0.0,adx_higher_threshold^12.0^40.0&kc_price_crossover_low_2^25.0^10.0^1.5&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,smacd_histogram_increase^20^48^28&bb_price_crossover_low^220.0^3.6999999999999993&roc_crossunder0^89
0.0,0.0,0.0,0.0,convexity_lower1^12^SMA&kc_price_crossover_low^10.0^10.0^3.4999999999999996&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&bb_price_crossover_low^230.0^3.6999999999999993&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&smacd_crossover_signal^200^360^140&trailing_stop^34^3.0
0.0,0.0,0.0,0.0,stoch_k_overbought^40^24^50&kc_price_crossover_low_2^80.0^32.0^1.5&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,smi_d_neutral^150^75^135^10.0^-10.0^SMA&bb_price_crossover_low_2^130.0^2.0999999999999996&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,adx_higher_threshold^20.0^40.0&price_crossover_ema^130&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,roc_higher0^90&kc_price_crossover_low_2^25.0^10.0^1.5&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,convexity_lower1^10^EMA&mass_crossunder1^18^5&trailing_stop^34^2.5
0.0,0.0,0.0,0.0,price_higher_sma^170&kdj_k_crossover_d_2^220^154^154^15&trailing_stop^34^3.5
0.0,0.0,0.0,0.0,smi_k_higher_d^50^40^35&kc_price_crossover_low_2^80.0^32.0^1.5&aroon_diff_crossunder0^89
0.0,0.0,0.0,0.0,emacd_higher_signal^60^120^84&bb_price_crossover_low^220.0^3.6999999999999993&roc_crossunder0^89
